interval,species,situation,sequence
5.07771299999999,WSF,alone,9
3.9609699999999997,WSF,alone,9
1.27699899999999,WSF,alone,9
3.67326599999998,WSF,alone,9
1.783005,WSF,alone,9
0.864372000000003,WSF,alone,9
2.3230790000000097,WSF,alone,9
2.193107,WSF,alone,9
0.837873999999999,WSF,alone,9
0.7886599999999928,WSF,alone,9
0.865634,WSF,alone,9
0.271299999999997,WSF,alone,9
4.46949800000004,WSF,alone,9
0.884560999999962,WSF,alone,9
1.59625,WSF,alone,9
0.72115100000002,WSF,alone,9
0.6403930000000171,WSF,alone,9
0.605690999999979,WSF,alone,9
0.612001000000021,WSF,alone,9
0.629665999999986,WSF,alone,9
0.6189410000000071,WSF,alone,9
0.6214650000000009,WSF,alone,9
0.6448090000000091,WSF,alone,9
1.7729089999999699,WSF,alone,9
0.724306000000013,WSF,alone,9
3.1603220000000096,WSF,alone,9
0.771624999999972,WSF,alone,9
0.5754070000000411,WSF,alone,9
0.574144999999987,WSF,alone,9
0.142589999999984,WSF,alone,9
0.46436299999999203,WSF,alone,9
3.0612659999999905,WSF,alone,9
0.7495430000000172,WSF,alone,9
0.7810890000000091,WSF,alone,9
0.7867679999999949,WSF,alone,9
23.530480999999998,WSF,alone,9
13.275998999999999,WSF,alone,9
9.477808999999981,WSF,alone,9
8.20207199999999,WSF,alone,9
0.909799000000021,WSF,alone,9
9.552257999999991,WSF,alone,9
5.31115699999998,WSF,alone,9
0.9855110000000309,WSF,alone,9
5.263205999999969,WSF,alone,9
0.6435470000000121,WSF,alone,9
0.959011000000032,WSF,alone,9
12.901859,WSF,alone,9
15.460904000000001,WSF,alone,9
0.389913999999976,WSF,alone,9
55.695851,WSF,alone,9
0.54890800000004,WSF,alone,9
17.226873,WSF,alone,9
7.42350600000003,WSF,alone,9
5.2897049999999695,WSF,alone,9
0.480768000000012,WSF,alone,9
3.4057520000000094,WSF,alone,9
4.840484,WSF,alone,9
3.8436169999999903,WSF,alone,9
0.719258000000025,WSF,alone,9
4.528805999999969,WSF,alone,9
0.517360999999994,WSF,alone,9
0.616417000000013,WSF,alone,9
0.5873950000000151,WSF,alone,9
0.600643999999988,WSF,alone,9
0.6561659999999849,WSF,alone,9
0.367831000000024,WSF,alone,9
15.772583,WSF,alone,9
0.30221500000004703,WSF,alone,9
14.7555269999999,WSF,alone,9
4.48337800000002,WSF,alone,9
13.773171,WSF,alone,9
30.292142,WSF,alone,9
,,,
3.631271,WSF,alone,10
3.7739,WSF,alone,10
3.9685699999999997,WSF,alone,10
0.7690429999999959,WSF,alone,10
5.267655,WSF,alone,10
0.7343490000000091,WSF,alone,10
2.312912,WSF,alone,10
6.086811,WSF,alone,10
0.728566999999998,WSF,alone,10
9.889623,WSF,alone,10
5.95960100000001,WSF,alone,10
0.711219999999997,WSF,alone,10
0.755550999999997,WSF,alone,10
,,,
3.2608690000000093,WSF,alone,11
5.37399899999997,WSF,alone,11
5.840604000000041,WSF,alone,11
5.79769699999997,WSF,alone,11
6.060498,WSF,alone,11
0.858123000000035,WSF,alone,11
0.804490999999985,WSF,alone,11
0.852759999999989,WSF,alone,11
0.804490999999985,WSF,alone,11
0.761585000000025,WSF,alone,11
36.022418,WSF,alone,11
5.28014199999996,WSF,alone,11
2.43492600000002,WSF,alone,11
1.41322200000002,WSF,alone,11
3.7569719999999602,WSF,alone,11
0.536327000000028,WSF,alone,11
3.7757439999999702,WSF,alone,11
0.33520500000003,WSF,alone,11
4.086813000000009,WSF,alone,11
0.839351999999963,WSF,alone,11
0.7749929999999949,WSF,alone,11
0.7723110000000021,WSF,alone,11
1.08606300000002,WSF,alone,11
0.18503299999997602,WSF,alone,11
0.9037110000000441,WSF,alone,11
4.67677399999997,WSF,alone,11
0.87689499999999,WSF,alone,11
0.702588000000048,WSF,alone,11
0.5309639999999829,WSF,alone,11
0.437106999999969,WSF,alone,11
0.399563999999998,WSF,alone,11
2.85594200000003,WSF,alone,11
0.90639299999998,WSF,alone,11
3.00343300000003,WSF,alone,11
5.92641599999996,WSF,alone,11
0.917119000000014,WSF,alone,11
0.796446000000003,WSF,alone,11
,,,
6.1418,WSF,alone,12
4.484624,WSF,alone,12
17.451595,WSF,alone,12
1.473519,WSF,alone,12
3.3058089999999996,WSF,alone,12
2.596811,WSF,alone,12
1.554669,WSF,alone,12
2.07147,WSF,alone,12
1.665717,WSF,alone,12
0.41002299999999503,WSF,alone,12
1.136105,WSF,alone,12
0.995159000000001,WSF,alone,12
3.250285,WSF,alone,12
1.0464120000000001,WSF,alone,12
1.725513,WSF,alone,12
0.965262000000003,WSF,alone,12
1.195899,WSF,alone,12
0.8712989999999999,WSF,alone,12
0.46127500000000105,WSF,alone,12
1.0464129999999998,WSF,alone,12
,,,
4.048975,WSF,alone,13
0.760251,WSF,alone,13
7.935649000000001,WSF,alone,13
19.757973,WSF,alone,13
3.8866739999999997,WSF,alone,13
1.55467,WSF,alone,13
1.247152,WSF,alone,13
2.4003419999999998,WSF,alone,13
1.153189,WSF,alone,13
1.144647,WSF,alone,13
2.870159,WSF,alone,13
1.2386110000000001,WSF,alone,13
1.136105,WSF,alone,13
1.640091,WSF,alone,13
0.8115030000000021,WSF,alone,13
0.7687930000000021,WSF,alone,13
0.700455999999996,WSF,alone,13
0.760250000000006,WSF,alone,13
0.811502999999995,WSF,alone,13
0.7346250000000011,WSF,alone,13
0.28189000000000397,WSF,alone,13
0.700455999999996,WSF,alone,13
,,,
3.096526,WSF,alone,14
0.691913,WSF,alone,14
0.38866799999999996,WSF,alone,14
0.849942999999999,WSF,alone,14
0.6278470000000009,WSF,alone,14
0.6791,WSF,alone,14
1.332574,WSF,alone,14
2.0501139999999998,WSF,alone,14
0.9182809999999999,WSF,alone,14
1.388097,WSF,alone,14
0.687643,WSF,alone,14
1.4265370000000002,WSF,alone,14
1.605923,WSF,alone,14
1.016515,WSF,alone,14
0.5765939999999999,WSF,alone,14
1.7383259999999998,WSF,alone,14
1.0250569999999999,WSF,alone,14
2.071469,WSF,alone,14
1.7127,WSF,alone,14
0.644931,WSF,alone,14
0.7260820000000021,WSF,alone,14
0.7346239999999999,WSF,alone,14
0.572323999999998,WSF,alone,14
1.212984,WSF,alone,14
0.37158300000000105,WSF,alone,14
0.367312000000002,WSF,alone,14
0.435649000000002,WSF,alone,14
0.5595109999999929,WSF,alone,14
0.978075000000004,WSF,alone,14
1.845102,WSF,alone,14
1.879271,WSF,alone,14
0.8243170000000011,WSF,alone,14
3.3399769999999998,WSF,alone,14
0.926822000000001,WSF,alone,14
4.232631,WSF,alone,14
0.363041000000003,WSF,alone,14
1.063497,WSF,alone,14
1.3240319999999999,WSF,alone,14
0.6748289999999949,WSF,alone,14
1.460706,WSF,alone,14
0.9225520000000029,WSF,alone,14
1.332574,WSF,alone,14
0.6107629999999991,WSF,alone,14
0.7346239999999971,WSF,alone,14
0.9054670000000021,WSF,alone,14
0.802961000000003,WSF,alone,14
0.811502999999995,WSF,alone,14
1.1275629999999999,WSF,alone,14
0.71754,WSF,alone,14
0.48690200000000106,WSF,alone,14
,,,
2.900057,WSF,alone,15
1.379556,WSF,alone,15
2.613895,WSF,alone,15
1.823747,WSF,alone,15
0.7858769999999989,WSF,alone,15
0.43992000000000103,WSF,alone,15
0.8841120000000001,WSF,alone,15
1.588838,WSF,alone,15
0.922551,WSF,alone,15
0.7645219999999989,WSF,alone,15
0.563781000000001,WSF,alone,15
0.811503999999999,WSF,alone,15
1.674259,WSF,alone,15
0.461276000000002,WSF,alone,15
0.6406610000000009,WSF,alone,15
0.5808649999999991,WSF,alone,15
1.349659,WSF,alone,15
0.7346239999999999,WSF,alone,15
0.7004549999999979,WSF,alone,15
0.666287000000001,WSF,alone,15
0.7858770000000029,WSF,alone,15
0.6150339999999979,WSF,alone,15
0.5936790000000021,WSF,alone,15
0.9524489999999979,WSF,alone,15
1.366743,WSF,alone,15
1.3710129999999998,WSF,alone,15
0.7047269999999979,WSF,alone,15
1.362471,WSF,alone,15
1.225798,WSF,alone,15
0.457004000000005,WSF,alone,15
1.31549,WSF,alone,15
1.529043,WSF,alone,15
0.8627569999999949,WSF,alone,15
1.345387,WSF,alone,15
2.455865,WSF,alone,15
0.7645219999999989,WSF,alone,15
0.708998000000001,WSF,alone,15
0.6492019999999951,WSF,alone,15
0.559511000000001,WSF,alone,15
0.529612,WSF,alone,15
1.7127,WSF,alone,15
0.798690000000001,WSF,alone,15
0.636390000000006,WSF,alone,15
0.508256999999993,WSF,alone,15
0.5680520000000021,WSF,alone,15
0.7901480000000021,WSF,alone,15
0.7901480000000021,WSF,alone,15
2.378987,WSF,alone,15
1.6828020000000001,WSF,alone,15
1.503416,WSF,alone,15
0.9738049999999989,WSF,alone,15
1.328303,WSF,alone,15
0.871298000000003,WSF,alone,15
0.388666999999998,WSF,alone,15
,,,
4.9899379999999995,WSF,alone,16
2.71248,WSF,alone,16
2.5930619999999998,WSF,alone,16
2.686889,WSF,alone,16
5.058177,WSF,alone,16
5.245833,WSF,alone,16
1.211233,WSF,alone,16
3.454572,WSF,alone,16
4.1966660000000005,WSF,alone,16
0.9041600000000051,WSF,alone,16
1.28800099999999,WSF,alone,16
4.384322,WSF,alone,16
1.142995,WSF,alone,16
2.2433389999999997,WSF,alone,16
2.3712869999999997,WSF,alone,16
4.49521,WSF,alone,16
0.9553379999999979,WSF,alone,16
,,,
0.498061,ESF,alone,17
0.502866,ESF,alone,17
2.522334,ESF,alone,17
3.1821450000000002,ESF,alone,17
0.683833,ESF,alone,17
0.470836,ESF,alone,17
5.666044,ESF,alone,17
1.064985,ESF,alone,17
0.6197739999999999,ESF,alone,17
1.6991720000000001,ESF,alone,17
1.165879,ESF,alone,17
1.4829729999999999,ESF,alone,17
3.6721980000000003,ESF,alone,17
1.449342,ESF,alone,17
0.7623049999999979,ESF,alone,17
0.642195000000001,ESF,alone,17
2.504718,ESF,alone,17
1.404499,ESF,alone,17
2.67928,ESF,alone,17
4.865303,ESF,alone,17
0.28025900000000104,ESF,alone,17
0.5797370000000021,ESF,alone,17
0.590947,ESF,alone,17
0.946475999999997,ESF,alone,17
0.424391999999997,ESF,alone,17
3.252611,ESF,alone,17
0.321897999999997,ESF,alone,17
3.7314529999999997,ESF,alone,17
0.9384680000000001,ESF,alone,17
1.603084,ESF,alone,17
0.986512999999995,ESF,alone,17
0.0848790000000008,ESF,alone,17
0.855191000000005,ESF,alone,17
1.619099,ESF,alone,17
1.667142,ESF,alone,17
0.975303000000004,ESF,alone,17
0.409979,ESF,alone,17
1.3324340000000001,ESF,alone,17
4.73398099999999,ESF,alone,17
0.249831,ESF,alone,17
0.85679300000001,ESF,alone,17
1.1338489999999999,ESF,alone,17
0.7671100000000021,ESF,alone,17
2.555966,ESF,alone,17
0.17856499999999198,ESF,alone,17
0.705453000000006,ESF,alone,17
1.053775,ESF,alone,17
1.8817419999999998,ESF,alone,17
1.6863599999999899,ESF,alone,17
0.28346299999999797,ESF,alone,17
0.504467000000005,ESF,alone,17
0.429197000000002,ESF,alone,17
0.8728079999999921,ESF,alone,17
0.285063000000008,ESF,alone,17
0.42279200000000106,ESF,alone,17
0.41318199999999206,ESF,alone,17
2.48389900000001,ESF,alone,17
0.216200000000001,ESF,alone,17
0.49645899999998705,ESF,alone,17
0.659811000000005,ESF,alone,17
1.3948909999999999,ESF,alone,17
1.05537700000001,ESF,alone,17
1.06498499999999,ESF,alone,17
0.227411000000004,ESF,alone,17
1.29880199999999,ESF,alone,17
0.6742239999999949,ESF,alone,17
1.6879620000000102,ESF,alone,17
4.767612000000001,ESF,alone,17
0.40837799999999896,ESF,alone,17
3.326279,ESF,alone,17
0.840778,ESF,alone,17
1.3724699999999899,ESF,alone,17
5.241651,ESF,alone,17
0.14893800000000101,ESF,alone,17
4.802844999999991,ESF,alone,17
4.74359000000001,ESF,alone,17
1.61909799999999,ESF,alone,17
4.652305999999999,ESF,alone,17
3.4592019999999906,ESF,alone,17
3.113281,ESF,alone,17
7.602236,ESF,alone,17
1.03295600000001,ESF,alone,17
,,,
3.089259,ESF,alone,18
3.526464,ESF,alone,18
2.1748119999999997,ESF,alone,18
0.916047999999989,ESF,alone,18
0.715863000000013,ESF,alone,18
6.827118000000009,ESF,alone,18
0.8263649999999809,ESF,alone,18
0.975301999999999,ESF,alone,18
1.17869100000001,ESF,alone,18
1.3788759999999898,ESF,alone,18
2.38781,ESF,alone,18
0.374747000000013,ESF,alone,18
0.7142609999999928,ESF,alone,18
0.312288999999993,ESF,alone,18
0.863199000000009,ESF,alone,18
0.37314499999999395,ESF,alone,18
2.83622499999998,ESF,alone,18
0.7575010000000191,ESF,alone,18
0.7526969999999841,ESF,alone,18
0.49005300000001706,ESF,alone,18
0.7190659999999979,ESF,alone,18
0.504467000000005,ESF,alone,18
1.86252399999998,ESF,alone,18
0.95448300000001,ESF,alone,18
0.350724000000014,ESF,alone,18
0.29947799999999297,ESF,alone,18
0.8119509999999929,ESF,alone,18
0.23541800000001,ESF,alone,18
0.45321899999999,ESF,alone,18
0.635788999999988,ESF,alone,18
0.560518999999999,ESF,alone,18
0.9817079999999979,ESF,alone,18
0.5565150000000191,ESF,alone,18
0.18176800000000498,ESF,alone,18
2.33496099999999,ESF,alone,18
0.962491,ESF,alone,18
0.8359739999999929,ESF,alone,18
0.120111000000009,ESF,alone,18
0.568525999999991,ESF,alone,18
0.148938000000015,ESF,alone,18
3.0219970000000003,ESF,alone,18
0.0464429999999822,ESF,alone,18
0.880815000000013,ESF,alone,18
0.288266999999991,ESF,alone,18
0.506067999999999,ESF,alone,18
0.27705600000001596,ESF,alone,18
0.608564000000001,ESF,alone,18
0.747891999999979,ESF,alone,18
1.03295600000001,ESF,alone,18
0.16495299999996899,ESF,alone,18
0.805545000000052,ESF,alone,18
0.17776499999996498,ESF,alone,18
0.490052999999989,ESF,alone,18
0.514076000000045,ESF,alone,18
0.0640589999999861,ESF,alone,18
0.490053999999986,ESF,alone,18
0.38916000000000395,ESF,alone,18
0.4676329999999779,ESF,alone,18
0.7078549999999949,ESF,alone,18
0.9496790000000029,ESF,alone,18
0.58293900000001,ESF,alone,18
1.08100100000001,ESF,alone,18
1.53261800000001,ESF,alone,18
0.770312999999987,ESF,alone,18
0.40837799999997104,ESF,alone,18
2.28211200000004,ESF,alone,18
1.71038299999998,ESF,alone,18
1.7808479999999898,ESF,alone,18
1.05057199999999,ESF,alone,18
0.310688000000027,ESF,alone,18
1.27157699999998,ESF,alone,18
0.237019000000032,ESF,alone,18
0.611765999999989,ESF,alone,18
2.4006220000000003,ESF,alone,18
1.9073650000000302,ESF,alone,18
0.850386999999955,ESF,alone,18
0.546106000000009,ESF,alone,18
0.118509000000017,ESF,alone,18
0.42439300000000896,ESF,alone,18
3.5873199999999796,ESF,alone,18
0.7991400000000229,ESF,alone,18
1.39489099999997,ESF,alone,18
1.036158,ESF,alone,18
1.0041300000000302,ESF,alone,18
1.43012299999998,ESF,alone,18
0.249832000000026,ESF,alone,18
1.59507599999995,ESF,alone,18
0.730276000000003,ESF,alone,18
1.51500200000004,ESF,alone,18
1.12744299999997,ESF,alone,18
0.0880819999999858,ESF,alone,18
0.944874000000027,ESF,alone,18
0.965693999999985,ESF,alone,18
0.7927339999999959,ESF,alone,18
0.47724099999999203,ESF,alone,18
0.893627000000038,ESF,alone,18
2.4903049999999802,ESF,alone,18
1.59187300000002,ESF,alone,18
0.6325860000000029,ESF,alone,18
0.392362999999989,ESF,alone,18
0.7751170000000229,ESF,alone,18
1.12584199999998,ESF,alone,18
0.541300999999976,ESF,alone,18
1.02174600000001,ESF,alone,18
1.559843,ESF,alone,18
1.40289899999999,ESF,alone,18
0.847184000000027,ESF,alone,18
2.3061339999999904,ESF,alone,18
0.474039000000005,ESF,alone,18
0.41318200000000604,ESF,alone,18
1.63991800000002,ESF,alone,18
0.36834099999998704,ESF,alone,18
0.5557139999999661,ESF,alone,18
0.6453970000000029,ESF,alone,18
0.9608900000000059,ESF,alone,18
1.0121360000000001,ESF,alone,18
0.560518999999999,ESF,alone,18
0.148937999999987,ESF,alone,18
0.9432730000000329,ESF,alone,18
0.989715999999987,ESF,alone,18
1.012137,ESF,alone,18
0.66621600000002,ESF,alone,18
0.450017000000003,ESF,alone,18
3.43998299999998,ESF,alone,18
0.0960890000000063,ESF,alone,18
1.04897099999999,ESF,alone,18
0.8183569999999921,ESF,alone,18
0.150540000000035,ESF,alone,18
0.44360999999997797,ESF,alone,18
1.56304699999998,ESF,alone,18
0.176163000000031,ESF,alone,18
0.134523999999999,ESF,alone,18
0.7446899999999909,ESF,alone,18
0.41638499999999107,ESF,alone,18
1.25716299999999,ESF,alone,18
0.89763099999999,ESF,alone,18
0.41638500000000006,ESF,alone,18
0.346721000000002,ESF,alone,18
0.646998999999994,ESF,alone,18
0.12411499999996099,ESF,alone,18
0.10009300000001499,ESF,alone,18
0.344317999999987,ESF,alone,18
1.5438290000000199,ESF,alone,18
0.43400200000002104,ESF,alone,18
0.0952879999999823,ESF,alone,18
0.172959999999989,ESF,alone,18
0.305082000000027,ESF,alone,18
1.864126,ESF,alone,18
0.0752689999999916,ESF,alone,18
0.6421950000000151,ESF,alone,18
1.05697799999996,ESF,alone,18
1.3324330000000402,ESF,alone,18
0.19858399999998302,ESF,alone,18
0.350724000000014,ESF,alone,18
0.405174999999986,ESF,alone,18
1.0249489999999901,ESF,alone,18
0.840778,ESF,alone,18
0.6694200000000021,ESF,alone,18
0.66621600000002,ESF,alone,18
0.429196999999988,ESF,alone,18
0.650201999999979,ESF,alone,18
0.42279100000001796,ESF,alone,18
1.644722,ESF,alone,18
1.69196599999998,ESF,alone,18
0.117708999999991,ESF,alone,18
0.760704000000032,ESF,alone,18
0.263443999999993,ESF,alone,18
1.19710800000001,ESF,alone,18
0.23381599999998998,ESF,alone,18
0.253035000000011,ESF,alone,18
0.289868000000013,ESF,alone,18
1.53421999999995,ESF,alone,18
0.19938400000000897,ESF,alone,18
0.10810000000003599,ESF,alone,18
0.16094899999995999,ESF,alone,18
0.8255640000000429,ESF,alone,18
0.677426999999966,ESF,alone,18
0.22500900000000001,ESF,alone,18
0.9648930000000179,ESF,alone,18
1.305207,ESF,alone,18
1.132248,ESF,alone,18
0.49485799999996505,ESF,alone,18
0.14173100000004998,ESF,alone,18
0.454020999999955,ESF,alone,18
1.303606,ESF,alone,18
0.8215600000000342,ESF,alone,18
0.9704989999999609,ESF,alone,18
0.49085400000001295,ESF,alone,18
1.1026200000000002,ESF,alone,18
0.8247640000000159,ESF,alone,18
0.507670000000019,ESF,alone,18
0.82316099999997,ESF,alone,18
0.7406859999999821,ESF,alone,18
0.9280590000000191,ESF,alone,18
0.594150000000013,ESF,alone,18
0.703050000000019,ESF,alone,18
1.72159399999998,ESF,alone,18
0.36353600000001096,ESF,alone,18
0.5252859999999939,ESF,alone,18
0.20499000000000897,ESF,alone,18
0.614968999999974,ESF,alone,18
0.224207999999976,ESF,alone,18
1.3756730000000101,ESF,alone,18
0.244226000000026,ESF,alone,18
0.33390900000000606,ESF,alone,18
0.267447000000004,ESF,alone,18
0.203388999999959,ESF,alone,18
0.22741000000002,ESF,alone,18
0.220204000000024,ESF,alone,18
0.49405699999999797,ESF,alone,18
1.1770889999999699,ESF,alone,18
0.149739000000011,ESF,alone,18
1.24435199999999,ESF,alone,18
0.41398300000003,ESF,alone,18
0.49645899999995896,ESF,alone,18
0.0888820000000123,ESF,alone,18
0.25864000000001397,ESF,alone,18
0.725471000000027,ESF,alone,18
0.6309839999999549,ESF,alone,18
1.0890080000000402,ESF,alone,18
0.10009299999995802,ESF,alone,18
0.5661240000000021,ESF,alone,18
0.238620000000026,ESF,alone,18
0.30988700000000297,ESF,alone,18
0.295474000000013,ESF,alone,18
0.41958799999997604,ESF,alone,18
0.421190000000024,ESF,alone,18
0.5132749999999651,ESF,alone,18
0.751095000000021,ESF,alone,18
0.631784999999979,ESF,alone,18
0.37955099999999203,ESF,alone,18
0.390761999999995,ESF,alone,18
0.6598100000000501,ESF,alone,18
0.5613199999999671,ESF,alone,18
0.28426300000001004,ESF,alone,18
0.692640999999981,ESF,alone,18
0.473238000000038,ESF,alone,18
1.07459399999999,ESF,alone,18
0.42279200000001504,ESF,alone,18
0.15374199999996602,ESF,alone,18
0.45962500000001705,ESF,alone,18
0.697446000000014,ESF,alone,18
0.389960999999971,ESF,alone,18
1.07619599999998,ESF,alone,18
0.19538,ESF,alone,18
0.7647080000000408,ESF,alone,18
0.10569799999996099,ESF,alone,18
0.327503000000036,ESF,alone,18
1.16587899999996,ESF,alone,18
0.8375750000000151,ESF,alone,18
0.333109000000036,ESF,alone,18
0.5741309999999661,ESF,alone,18
0.328304000000003,ESF,alone,18
1.0465680000000401,ESF,alone,18
1.00252799999998,ESF,alone,18
1.98823999999996,ESF,alone,18
0.721468000000016,ESF,alone,18
0.241824000000008,ESF,alone,18
0.8119510000000218,ESF,alone,18
0.389960999999971,ESF,alone,18
0.47003499999999604,ESF,alone,18
0.5380979999999911,ESF,alone,18
0.94167200000004,ESF,alone,18
0.18737299999998,ESF,alone,18
0.25303400000001397,ESF,alone,18
0.6870359999999781,ESF,alone,18
0.261042000000032,ESF,alone,18
1.5982789999999898,ESF,alone,18
0.226609999999994,ESF,alone,18
0.478042000000016,ESF,alone,18
0.5156769999999821,ESF,alone,18
1.7055790000000002,ESF,alone,18
0.549307999999996,ESF,alone,18
0.0448420000000169,ESF,alone,18
0.40837699999997296,ESF,alone,18
1.583866,ESF,alone,18
0.21299700000003,ESF,alone,18
0.6309839999999549,ESF,alone,18
0.829568000000052,ESF,alone,18
0.6405929999999671,ESF,alone,18
0.20979399999998802,ESF,alone,18
2.411832,ESF,alone,18
0.20499000000000897,ESF,alone,18
0.592548000000022,ESF,alone,18
0.0336319999999546,ESF,alone,18
2.25568700000002,ESF,alone,18
0.281060000000025,ESF,alone,18
0.6453979999999999,ESF,alone,18
0.49485799999996505,ESF,alone,18
2.50631900000002,ESF,alone,18
0.24342500000000197,ESF,alone,18
0.35072500000001094,ESF,alone,18
0.7671100000000021,ESF,alone,18
1.26997499999999,ESF,alone,18
0.773515999999972,ESF,alone,18
0.192178000000013,ESF,alone,18
0.594150000000013,ESF,alone,18
0.425994000000003,ESF,alone,18
0.49966299999999797,ESF,alone,18
0.908039999999971,ESF,alone,18
2.090735,ESF,alone,18
0.729475000000036,ESF,alone,18
0.18096700000001,ESF,alone,18
0.677426999999966,ESF,alone,18
2.2628950000000096,ESF,alone,18
0.45962500000001705,ESF,alone,18
0.7999399999999921,ESF,alone,18
0.0568529999999896,ESF,alone,18
0.5477070000000029,ESF,alone,18
0.482046000000025,ESF,alone,18
1.097015,ESF,alone,18
1.80807399999998,ESF,alone,18
1.05697800000002,ESF,alone,18
2.072318,ESF,alone,18
0.783123999999987,ESF,alone,18
0.155344000000014,ESF,alone,18
0.116907999999967,ESF,alone,18
0.5092720000000099,ESF,alone,18
1.38207900000003,ESF,alone,18
0.434001999999964,ESF,alone,18
1.3508500000000399,ESF,alone,18
0.702249999999992,ESF,alone,18
0.6534039999999661,ESF,alone,18
0.411581000000012,ESF,alone,18
1.18029300000001,ESF,alone,18
1.33723700000002,ESF,alone,18
0.112103999999988,ESF,alone,18
6.79588899999999,ESF,alone,18
6.55406600000003,ESF,alone,18
2.79778899999997,ESF,alone,18
3.22538500000002,ESF,alone,18
1.81768299999999,ESF,alone,18
1.00252699999999,ESF,alone,18
0.6005560000000401,ESF,alone,18
0.723869999999977,ESF,alone,18
18.064719,ESF,alone,18
4.35923399999996,ESF,alone,18
0.9048380000000408,ESF,alone,18
3.8883980000000005,ESF,alone,18
0.8055459999999359,ESF,alone,18
4.9806090000000705,ESF,alone,18
24.814966000000002,ESF,alone,18
,,,
10.564316999999999,ESF,alone,19
1.0692709999999999,ESF,alone,19
6.2731900000000005,ESF,alone,19
0.974982000000001,ESF,alone,19
0.8566210000000011,ESF,alone,19
1.065258,ESF,alone,19
5.952209,ESF,alone,19
0.445362000000003,ESF,alone,19
0.212649999999996,ESF,alone,19
0.6840930000000041,ESF,alone,19
0.14243599999999598,ESF,alone,19
0.46943599999999996,ESF,alone,19
0.20663199999999898,ESF,alone,19
0.106324999999998,ESF,alone,19
2.413383,ESF,alone,19
1.3039889999999998,ESF,alone,19
0.431318999999995,ESF,alone,19
8.062664999999999,ESF,alone,19
1.5025959999999998,ESF,alone,19
0.686099000000006,ESF,alone,19
2.772481,ESF,alone,19
2.096413,ESF,alone,19
1.524664,ESF,alone,19
0.676068000000001,ESF,alone,19
1.025136,ESF,alone,19
0.29289599999999893,ESF,alone,19
1.544726,ESF,alone,19
0.21064400000000197,ESF,alone,19
2.800567,ESF,alone,19
1.28192200000001,ESF,alone,19
3.8337269999999997,ESF,alone,19
0.6881049999999929,ESF,alone,19
0.0481479999999976,ESF,alone,19
1.24781700000001,ESF,alone,19
1.16957799999999,ESF,alone,19
0.22468700000000302,ESF,alone,19
0.467430000000007,ESF,alone,19
0.7262209999999949,ESF,alone,19
0.367123000000007,ESF,alone,19
6.670406,ESF,alone,19
1.4544489999999999,ESF,alone,19
,,,
6.5801289999999995,ESF,alone,20
2.764456,ESF,alone,20
4.84883300000001,ESF,alone,20
5.554993,ESF,alone,20
1.13747999999998,ESF,alone,20
3.261978,ESF,alone,20
1.976045,ESF,alone,20
1.28192200000001,ESF,alone,20
0.5697430000000171,ESF,alone,20
0.246754999999979,ESF,alone,20
0.790417000000019,ESF,alone,20
0.7864059999999989,ESF,alone,20
1.0532219999999801,ESF,alone,20
4.431556,ESF,alone,20
0.730234000000024,ESF,alone,20
0.363110999999975,ESF,alone,20
10.887305,ESF,alone,20
2.34116200000003,ESF,alone,20
1.89579899999998,ESF,alone,20
8.53410700000001,ESF,alone,20
38.854859000000005,ESF,alone,20
8.06868300000002,ESF,alone,20
1.27790899999997,ESF,alone,20
20.90194,ESF,alone,20
31.325828,ESF,alone,20
7.346473,ESF,alone,20
3.8397469999999903,ESF,alone,20
1.37019099999998,ESF,alone,20
5.70144099999999,ESF,alone,20
1.04921000000002,ESF,alone,20
0.371134999999981,ESF,alone,20
0.07623300000000201,ESF,alone,20
2.2288180000000497,ESF,alone,20
3.9199919999999797,ESF,alone,20
0.910785999999973,ESF,alone,20
1.9359220000000101,ESF,alone,20
1.44843100000003,ESF,alone,20
28.206284999999998,ESF,alone,20
0.347061999999994,ESF,alone,20
5.085556999999991,ESF,alone,20
8.624382000000029,ESF,alone,20
0.387184999999988,ESF,alone,20
0.29891400000002505,ESF,alone,20
0.73223999999999,ESF,alone,20
2.16261600000001,ESF,alone,20
33.055116999999996,ESF,alone,20
1.43037599999997,ESF,alone,20
30.278624,ESF,alone,20
19.519712,ESF,alone,20
5.64727600000003,ESF,alone,20
7.541067999999999,ESF,alone,20
1.35013000000004,ESF,alone,20
0.9408789999999949,ESF,alone,20
4.6422,ESF,alone,20
8.44984899999997,ESF,alone,20
7.15187800000001,ESF,alone,20
10.9615319999999,ESF,alone,20
1.5447260000000802,ESF,alone,20
0.7041540000000172,ESF,alone,20
4.068445,ESF,alone,20
1.1234369999999698,ESF,alone,20
1.22374400000001,ESF,alone,20
0.280858999999964,ESF,alone,20
0.5998349999999849,ESF,alone,20
3.31213200000002,ESF,alone,20
0.75430700000004,ESF,alone,20
0.6459760000000191,ESF,alone,20
1.06325299999992,ESF,alone,20
0.991031000000021,ESF,alone,20
0.42931399999997705,ESF,alone,20
0.515577000000008,ESF,alone,20
0.698135999999977,ESF,alone,20
1.9680200000000199,ESF,alone,20
1.28192100000001,ESF,alone,20
1.4684929999999699,ESF,alone,20
2.71430300000009,ESF,alone,20
1.9359220000000101,ESF,alone,20
2.17866499999991,ESF,alone,20
0.48147200000005297,ESF,alone,20
0.581779999999981,ESF,alone,20
