start [seconds];end [seconds];frog species;recording;sequence within recording;ioi* [seconds];situation;* in this case end-to-end intervals
589,952696;590,381126;ESF;22;ESF 6;0,354182;;
590,543668;590,735308;ESF;22;ESF 6;1,687632;;
592,334645;592,42294;ESF;22;ESF 6;2,130108;;
594,304218;594,553048;ESF;22;ESF 6;0,514718;;
594,797865;595,067766;ESF;22;ESF 6;0,480603;;
595,302549;595,548369;ESF;22;ESF 6;0,403346;;
595,630644;595,951715;ESF;22;ESF 6;0,119399;;
595,973789;596,071114;ESF;22;ESF 6;0,598999;;
596,418272;596,670113;ESF;22;ESF 6;0,47659;;
596,813591;597,146703;ESF;22;ESF 6;0,318061;;
597,17279;597,464764;ESF;22;ESF 6;1,433785;;
598,684836;598,898549;ESF;22;ESF 6;0,785622;;
599,376143;599,684171;ESF;22;ESF 6;;;
;;;;;;;
0,51529;0,735843;ESF;23;;;;
2,085222;2,508281;WSF;23;;;;
2,945376;3,181968;ESF;23;;;;
4,058162;4,30879;ESF;23;;;;
5,146888;5,421576;ESF;23;;;;
6,628599;6,995518;WSF;23;;;;
8,046149;8,250661;ESF;23;ESF 1;12,549425;competitor present;
20,362992;20,800086;ESF;23;ESF 1;3,117808;competitor present;
23,675286;23,917894;ESF;23;ESF 1;2,784973;competitor present;
26,538456;26,702867;ESF;23;ESF 1;5,946892;competitor present;
32,375071;32,649759;ESF;23;ESF 1;2,35389499999999;competitor present;
34,817187;35,003654;ESF;23;ESF 1;1,317298;competitor present;
36,070325;36,320952;ESF;23;ESF 1;11,534885;competitor present;
47,66937;47,855837;ESF;23;ESF 1;5,694259;competitor present;
53,317514;53,550096;ESF;23;ESF 1;0,822058999999996;competitor present;
54,125537;54,372155;ESF;23;ESF 1;3,520817;competitor present;
57,417782;57,892972;ESF;23;ESF 1;2,925325;competitor present;
60,67193;60,818297;ESF;23;ESF 1;4,038112;competitor present;
64,345129;64,856409;ESF;23;ESF 1;3,39851;competitor present;
68,112563;68,254919;ESF;23;ESF 1;0,822058999999996;competitor present;
68,653918;69,076978;ESF;23;ESF 1;1,203012;competitor present;
69,818835;70,27999;ESF;23;ESF 1;3,699264;competitor present;
73,782762;73,979254;ESF;23;ESF 1;0,816043000000008;competitor present;
74,528629;74,795297;ESF;23;ESF 1;1,750383;competitor present;
76,208837;76,54568;ESF;23;ESF 1;1,824569;competitor present;
78,286038;78,370249;ESF;23;ESF 1;1,203013;competitor present;
79,342684;79,573262;ESF;23;ESF 1;2,00101100000001;competitor present;
81,101088;81,574273;ESF;23;ESF 1;0,74586699999999;competitor present;
81,981292;82,32014;ESF;23;ESF 1;1,858655;competitor present;
83,962252;84,178795;ESF;23;ESF 1;0,659652000000008;competitor present;
84,621904;84,838447;ESF;23;ESF 1;0,689727000000005;competitor present;
85,291581;85,528174;ESF;23;ESF 1;5,79250499999999;competitor present;
91,090101;91,320679;ESF;23;ESF 1;0,781958000000003;competitor present;
91,749753;92,102637;ESF;23;ESF 1;1,068676;competitor present;
92,962791;93,171313;ESF;23;ESF 1;1,030581;competitor present;
94,101643;94,201894;ESF;23;ESF 1;1,067673;competitor present;
95,139241;95,269567;ESF;23;ESF 1;0,387972000000005;competitor present;
95,485107;95,657539;ESF;23;ESF 1;0,763913000000002;competitor present;
96,213932;96,421452;ESF;23;ESF 1;0,294737999999995;competitor present;
96,539748;96,71619;ESF;23;ESF 1;1,10677100000001;competitor present;
97,653537;97,822961;ESF;23;ESF 1;1,63309;competitor present;
99,324722;99,456051;ESF;23;ESF 1;0,927322000000004;competitor present;
100,225979;100,383373;ESF;23;ESF 1;0,301755999999997;competitor present;
100,472596;100,685129;ESF;23;ESF 1;0,865166000000002;competitor present;
101,394906;101,550295;ESF;23;ESF 1;12,315776;competitor present;
113,217857;113,866071;ESF;23;ESF 1;0,928388999999996;competitor present;
114,653106;114,79446;ESF;23;ESF 1;2,641615;competitor present;
117,353869;117,436075;ESF;23;ESF 1;0,385966999999994;competitor present;
117,751866;117,822042;ESF;23;ESF 1;;competitor present;
119,976437;120,511777;WSF;23;;;;
121,922309;122,120806;ESF;23;;;;
122,243113;122,394492;ESF;23;;;;
122,379454;122,535846;ESF;23;;;;
122,997001;123,227578;ESF;23;;;;
123,531339;123,89926;WSF;23;;;;
124,295252;124,619062;WSF;23;;;;
125,452149;125,767939;ESF;23;;;;
126,903784;126,979974;ESF;23;;;;
129,584496;129,829109;WSF;23;;;;
130,111817;130,409563;WSF;23;;;;
130,993024;131,510319;WSF;23;;;;
131,61859;131,734881;ESF;23;;;;
133,667721;134,033638;ESF;23;;;;
134,809581;135,007075;ESF;23;;;;
135,218605;135,509333;ESF;23;;;;
136,425628;136,777509;WSF;23;;;;
140,152961;140,460732;WSF;23;;;;
141,110359;141,51036;WSF;23;;;;
141,728571;142,194643;WSF;23;;;;
142,629162;142,908862;ESF;23;;;;
142,93994;143,007108;ESF;23;;;;
144,046712;144,193078;ESF;23;;;;
144,196086;144,266262;ESF;23;;;;
145,054235;145,426166;WSF;23;;;;
145,490327;145,659751;WSF;23;;;;
147,73194;147,973545;ESF;23;;;;
148,121917;148,349486;ESF;23;;;;
148,761518;149,108387;WSF;23;;;;
149,456258;149,750996;WSF;23;;;;
150,923933;151,241729;WSF;23;;;;
152,274315;152,53196;WSF;23;;;;
153,529458;153,708907;ESF;23;;;;
155,16355;155,620694;WSF;23;;;;
156,15002;156,485861;WSF;23;;;;
156,786614;157,121453;ESF;23;;;;
160,92598;161,21771;WSF;23;;;;
161,710945;162,052801;WSF;23;;;;
164,081882;164,406696;ESF;23;;;;
164,743539;164,965094;ESF;23;;;;
166,193169;166,575126;WSF;23;;;;
167,056331;167,337034;WSF;23;;;;
167,807211;168,164105;WSF;23;;;;
170,683929;171,251786;WSF;23;;;;
172,593196;172,735552;ESF;23;;;;
174,8709;175,110499;WSF;23;;;;
175,221778;175,387192;WSF;23;;;;
175,574662;175,840327;WSF;23;;;;
178,09397;178,27342;ESF;23;;;;
180,96917;181,181703;WSF;23;WSF 1;0,662658999999991;competitor present;
181,572682;181,844362;WSF;23;WSF 1;0,638598999999999;competitor present;
182,215291;182,482961;WSF;23;WSF 1;11,011575;competitor present;
193,178745;193,494536;WSF;23;WSF 1;3,14587699999998;competitor present;
196,256452;196,640413;WSF;23;WSF 1;2,713796;competitor present;
198,915109;199,354209;WSF;23;WSF 1;2,38296700000001;competitor present;
201,246949;201,737176;WSF;23;WSF 1;2,696753;competitor present;
204,120143;204,433929;WSF;23;WSF 1;3,446631;competitor present;
207,591837;207,88056;WSF;23;WSF 1;0,857146;competitor present;
208,275549;208,737706;WSF;23;WSF 1;4,36793800000001;competitor present;
212,766796;213,105644;WSF;23;WSF 1;0,757897999999983;competitor present;
213,485596;213,863542;WSF;23;WSF 1;0,734839999999991;competitor present;
214,317679;214,598382;WSF;23;WSF 1;6,94626100000002;competitor present;
220,971429;221,544643;WSF;23;WSF 1;;competitor present;
259,785537;259,959974;ESF;23;ESF 2;0,503260000000012;competitor present;
260,180526;260,463234;ESF;23;ESF 2;5,155911;competitor present;
265,414633;265,619145;ESF;23;ESF 2;2,54838100000001;competitor present;
267,98908;268,167526;ESF;23;ESF 2;0,778951000000006;competitor present;
268,827178;268,946477;ESF;23;ESF 2;0,203509999999994;competitor present;
268,946477;269,149987;ESF;23;ESF 2;5,41355599999997;competitor present;
274,388104;274,563543;ESF;23;ESF 2;8,54138900000004;competitor present;
282,879367;283,104932;ESF;23;ESF 2;3,32131699999996;competitor present;
286,264844;286,426249;ESF;23;ESF 2;3,40853500000003;competitor present;
289,650322;289,834784;ESF;23;ESF 2;4,75985900000001;competitor present;
294,155357;294,594643;ESF;23;ESF 2;3,89782099999996;competitor present;
298,354118;298,492464;ESF;23;ESF 2;1,85464400000001;competitor present;
300,146606;300,347108;ESF;23;ESF 2;4,05816199999998;competitor present;
304,274944;304,40527;ESF;23;ESF 2;1,51780100000002;competitor present;
305,787732;305,923071;ESF;23;ESF 2;2,44813099999999;competitor present;
308,223833;308,371202;ESF;23;ESF 2;1,14687200000003;competitor present;
309,297521;309,518074;ESF;23;ESF 2;0,881205999999963;competitor present;
310,346147;310,39928;ESF;23;ESF 2;0,39498900000001;competitor present;
310,677978;310,794269;ESF;23;ESF 2;;competitor present;
311,634373;311,895026;WSF;23;;;;
312,307058;312,498537;ESF;23;;;;
313,194279;313,405809;ESF;23;;;;
314,881504;315,078999;WSF;23;;;;
315,708575;315,915093;ESF;23;;;;
316,62487;316,794294;ESF;23;;;;
317,235399;317,528132;WSF;23;;;;
317,717606;317,946179;ESF;23;;;;
319,404831;319,634406;ESF;23;;;;
319,846938;320,100574;WSF;23;;;;
320,421377;320,829399;WSF;23;;;;
320,897569;321,022883;ESF;23;;;;
321,369643;321,926786;ESF;23;;;;
323,019884;323,159233;WSF;23;;;;
323,610362;323,823897;WSF;23;;;;
324,170766;324,417383;ESF;23;;;;
326,839286;327,332143;WSF;23;;;;
327,716645;327,947223;WSF;23;;;;
328,821412;329,043969;ESF;23;ESF 3;0,26767000000001;competitor present;
329,088079;329,311639;ESF;23;ESF 3;1,78747599999997;competitor present;
330,844478;331,099115;ESF;23;ESF 3;1,00752299999999;competitor present;
331,761775;332,106638;ESF;23;ESF 3;0,670680000000004;competitor present;
332,521678;332,777318;ESF;23;ESF 3;0,564413000000002;competitor present;
333,101129;333,341731;ESF;23;ESF 3;;competitor present;
334,490608;334,739231;WSF;23;;;;
334,780334;334,928705;ESF;23;;;;
334,969808;335,37783;WSF;23;;;;
335,912168;336,091617;ESF;23;ESF 4;0,792986000000042;competitor present;
336,580842;336,884603;ESF;23;ESF 4;1,317183;competitor present;
337,360714;338,201786;ESF;23;ESF 4;2,68082799999996;competitor present;
340,623967;340,882614;ESF;23;ESF 4;0,564413999999999;competitor present;
341,181363;341,447028;ESF;23;ESF 4;0,409023999999988;competitor present;
341,584372;341,856052;ESF;23;ESF 4;;competitor present;
342,280114;342,596907;WSF;23;;;;
342,883625;343,218464;WSF;23;;;;
344,365336;344,508695;ESF;23;;;;
345,064286;345,401786;ESF;23;;;;
346,290156;346,592914;ESF;23;;;;
347,027001;347,536276;WSF;23;;;;
347,803946;347,986403;ESF;23;ESF 5 ;1,05163399999998;competitor present;
348,806457;349,038037;ESF;23;ESF 5 ;0,590478000000019;competitor present;
349,36285;349,628515;ESF;23;ESF 5;0,608523999999989;competitor present;
350,046562;350,237039;ESF;23;ESF 5;0,424122000000011;competitor present;
350,521875;350,661161;ESF;23;ESF 5;0,329766000000006;competitor present;
350,709222;350,990927;ESF;23;ESF 5;0,511304999999993;competitor present;
351,391071;351,502232;ESF;23;ESF 5;0,583929000000012;competitor present;
351,839732;352,086161;ESF;23;ESF 5;;competitor present;
352,478571;353,069196;WSF;23;;;;
353,466964;353,68125;ESF;23;;;;
353,682589;353,961161;ESF;23;;;;
354,467411;354,729911;ESF;23;;;;
355,624554;356,025;WSF;23;;;;
356,957143;357,096429;ESF;23;;;;
357,541071;357,792857;ESF;23;;;;
358,261607;358,846875;WSF;23;;;;
359,931696;360,171429;ESF;23;;;;
360,555804;360,779464;ESF;23;;;;
361,082143;361,283036;ESF;23;;;;
362,007589;362,4375;WSF;23;;;;
362,488393;362,677232;ESF;23;ESF 6 ;0,342856999999981;competitor present;
362,844643;363,020089;ESF;23;ESF 6 ;1,06339300000002;competitor present;
363,916071;364,083482;ESF;23;ESF 6;0,634821999999986;competitor present;
364,493304;364,718304;ESF;23;ESF 6;0,432589000000007;competitor present;
364,825446;365,150893;ESF;23;ESF 6;;competitor present;
365,280804;365,729464;WSF;23;;;;
365,83125;365,977232;WSF;23;;;;
366,088393;366,488839;ESF;23;ESF 7;0,921428999999989;competitor present;
367,092857;367,410268;ESF;23;ESF 7;0,546428000000049;competitor present;
367,791964;367,956696;ESF;23;ESF 7;1,11026799999996;competitor present;
368,773661;369,066964;ESF;23;ESF 7;0,887946999999997;competitor present;
369,697768;369,954911;ESF;23;ESF 7;0,717857000000038;competitor present;
370,376786;370,672768;ESF;23;ESF 7;;competitor present;
370,579018;370,936607;WSF;23;;;;
371,157589;371,477679;ESF;23;ESF 8;0,976338999999996;competitor present;
372,297321;372,454018;ESF;23;ESF 8 ;0,229017999999996;competitor present;
372,616071;372,683036;ESF;23;ESF 8;0,361606999999992;competitor present;
372,924107;373,044643;ESF;23;ESF 8;0,345535999999981;competitor present;
373,183929;373,390179;ESF;23;ESF 8;0,677678000000014;competitor present;
373,828125;374,067857;ESF;23;ESF 8;2,55000000000001;competitor present;
376,375446;376,617857;ESF;23;ESF 8;1,18660699999998;competitor present;
377,679911;377,804464;ESF;23;ESF 8;0,305357000000015;competitor present;
377,848661;378,109821;ESF;23;ESF 8;0,342857999999978;competitor present;
378,333482;378,452679;ESF;23;ESF 8;0,940178000000003;competitor present;
379,234821;379,392857;ESF;23;ESF 8;1,80803600000002;competitor present;
380,736161;381,200893;ESF;23;ESF 8;0,190178000000003;competitor present;
381,24375;381,391071;ESF;23;ESF 8;0,786160999999993;competitor present;
382,084821;382,177232;ESF;23;ESF 8;1,14776799999999;competitor present;
382,955357;383,325;ESF;23;ESF 8;0,362946000000022;competitor present;
383,448214;383,687946;ESF;23;ESF 8;0,32678599999997;competitor present;
383,817857;384,014732;ESF;23;ESF 8;1,08214300000003;competitor present;
384,929464;385,096875;ESF;23;ESF 8;;competitor present;
386,039732;386,45625;WSF;23;;;;
386,479018;386,627679;ESF;23;ESF 9;1,52276699999999;competitor present;
387,792857;388,150446;ESF;23;ESF 9;0,105804000000035;competitor present;
388,150446;388,25625;ESF;23;ESF 9;0,42053599999997;competitor present;
388,491964;388,676786;ESF;23;ESF 9;0,531696000000011;competitor present;
388,927232;389,208482;ESF;23;ESF 9;1,01651800000002;competitor present;
390,050893;390,225;ESF;23;ESF 9;;competitor present;
390,916071;391,398214;WSF;23;;;;
393,239732;393,472768;ESF;23;;;;
394,354018;394,703571;WSF;23;;;;
394,834821;395,063839;WSF;23;;;;
395,239286;395,409375;ESF;23;;;;
395,580804;395,701339;ESF;23;;;;
396,076339;396,214286;ESF;23;;;;
397,757143;397,971429;ESF;23;;;;
398,611607;399;WSF;23;;;;
400,403571;400,546875;ESF;23;;;;
400,560268;400,659375;ESF;23;;;;
401,973214;402,376339;ESF;23;;;;
402,760714;402,953571;ESF;23;;;;
403,242857;403,487946;WSF;23;;;;
404,986607;405,295982;ESF;23;;;;
405,721875;406,003125;ESF;23;;;;
406,221429;406,391518;ESF;23;;;;
407,729464;408,259821;WSF;23;;;;
408,278571;408,534375;ESF;23;ESF 10 ;0,988392999999974;competitor present;
409,340625;409,522768;ESF;23;ESF 10 ;0,559820999999999;competitor present;
409,730357;410,082589;ESF;23;ESF 10;1,86294700000002;competitor present;
411,716518;411,945536;ESF;23;ESF 10;0,267856999999992;competitor present;
411,926786;412,213393;ESF;23;ESF 10;0,0763390000000186;competitor present;
412,221429;412,289732;ESF;23;ESF 10;;competitor present;
413,835268;413,958482;WSF;23;;;;
414,212946;414,463393;WSF;23;;;;
414,578571;414,721875;ESF;23;;;;
415,702232;416,023661;ESF;23;;;;
415,718304;416,150893;ESF;23;;;;
416,708036;417,040179;WSF;23;;;;
417,697768;417,95625;ESF;23;;;;
418,797321;419,233929;WSF;23;;;;
419,706696;420,15;ESF;23;;;;
420,108482;420,326786;ESF;23;;;;
420,326786;420,462054;WSF;23;;;;
420,701786;421,092857;WSF;23;;;;
421,95;422,033036;WSF;23;;;;
422,254018;422,417411;ESF;23;;;;
422,548661;422,789732;WSF;23;;;;
422,860714;423,068304;ESF;23;;;;
423,104464;423,429911;ESF;23;;;;
423,444643;423,496875;ESF;23;;;;
423,471429;423,688393;ESF;23;;;;
423,736607;424,051339;WSF  ;23;;;;
424,058036;424,158482;ESF;23;;;;
424,568304;424,616518;ESF;23;;;;
425,918304;426,109821;WSF;23;;;;
426,563839;426,739286;ESF;23;;;;
426,721875;426,779464;WSF  ;23;;;;
426,838393;426,973661;ESF;23;;;;
427,477232;427,712946;ESF;23;;;;
427,998214;428,191071;WSF;23;;;;
428,641071;429,021429;WSF;23;;;;
429,200893;429,403125;ESF;23;;;;
429,874554;429,985714;WSF;23;;;;
430,624554;430,797321;ESF;23;;;;
431,604911;431,891518;ESF;23;;;;
431,927679;432,121875;ESF;23;;;;
432,948214;433,21875;WSF;23;;;;
434,075893;434,282143;WSF;23;;;;
434,863393;435,222321;WSF;23;;;;
434,947768;435,176786;ESF;23;;;;
435,377679;435,472768;ESF;23;;;;
435,658929;435,745982;WSF;23;;;;
435,958929;436,204018;WSF;23;;;;
436,65;437,004911;WSF;23;;;;
438,849107;439,005804;ESF;23;;;;
439,520089;439,651339;ESF;23;;;;
440,68125;440,840625;WSF;23;;;;
441,502232;441,741964;WSF;23;;;;
442,005804;442,170536;ESF;23;;;;
443,122768;443,308929;ESF;23;;;;
443,871429;444,038839;ESF;23;;;;
445,2;445,253571;WSF;23;;;;
445,838839;446,079911;ESF;23;;;;
446,426786;446,651786;WSF;23;;;;
447,129911;447,514286;WSF;23;;;;
447,649554;447,798214;ESF;23;;;;
447,9375;448,3125;WSF;23;;;;
448,457143;448,679464;ESF;23;;;;
448,864286;449,157589;WSF;23;;;;
449,667857;449,886161;WSF;23;;;;
453,447321;453,602679;ESF;23;;;;
453,657589;453,837054;ESF;23;;;;
454,402232;454,625893;WSF;23;;;;
456,483482;456,629464;ESF;23;;;;
458,179018;458,53125;ESF;23;;;;
458,533929;458,607589;WSF;23;;;;
458,653125;458,843304;ESF;23;;;;
459,894643;460,090179;ESF;23;;;;
460,880357;461,136161;WSF;23;;;;
461,444196;461,679911;ESF;23;;;;
461,619643;461,867411;WSF;23;;;;
462,428571;462,644196;WSF;23;;;;
462,691071;462,775446;ESF;23;;;;
463,193304;463,422321;WSF;23;;;;
465,586607;465,936161;ESF;23;;;;
467,039732;467,291518;WSF;23;;;;
468,160714;468,239732;ESF;23;;;;
468,462054;468,624107;WSF;23;;;;
469,090179;469,25625;WSF;23;;;;
469,727679;469,846875;WSF;23;;;;
470,144196;470,457589;WSF;23;;;;
470,150893;470,282143;ESF;23;;;;
470,770982;471,108482;WSF;23;;;;
470,880804;471,021429;ESF;23;;;;
471,436607;471,50625;WSF;23;;;;
472,865625;472,891071;WSF;23;;;;
473,2125;473,320982;ESF;23;;;;
473,788393;474,20625;WSF;23;;;;
474,471429;474,744643;ESF;23;;;;
475,111607;475,269643;WSF;23;;;;
475,425;475,662054;ESF;23;;;;
475,960714;476,102679;ESF;23;;;;
476,232589;476,442857;ESF;23;;;;
476,620982;476,801786;WSF;23;WSF 2;0,567857;competitor present;
477,041518;477,369643;WSF;23;WSF 2;0,503571;competitor present;
477,602679;477,873214;WSF;23;WSF 2;0,490179;competitor present;
478,017857;478,363393;WSF;23;WSF 2;0,448661;competitor present;
478,540179;478,812054;WSF;23;WSF 2;0,44866;competitor present;
479,035714;479,260714;WSF;23;WSF 2;0,754018;competitor present;
479,689286;480,014732;WSF;23;WSF 2;0,728572;competitor present;
480,326786;480,743304;WSF;23;WSF 2;;competitor present;
480,912054;481,142411;ESF;23;;;;
481,06875;481,217411;WSF;23;;;;
481,354018;481,791964;WSF;23;;;;
481,828125;481,95;ESF;23;;;;
482,083929;482,346429;WSF;23;WSF 3;0,767409999999984;competitor present;
482,946429;483,113839;WSF;23;WSF 3;0,641518000000019;competitor present;
483,582589;483,755357;WSF;23;WSF 3;0,657588999999973;competitor present;
484,139732;484,412946;WSF;23;WSF 3;1,13169700000003;competitor present;
485,204464;485,544643;WSF;23;WSF 3;0,636161000000016;competitor present;
485,843304;486,180804;WSF;23;WSF 3;0,557141999999999;competitor present;
486,523661;486,737946;WSF;23;WSF 3;0,451339999999959;competitor present;
486,934821;487,189286;WSF;23;WSF 3;0,431250000000034;competitor present;
487,371429;487,620536;WSF;23;WSF 3;0,420534999999973;competitor present;
487,834821;488,041071;WSF;23;WSF 3;0,981696999999997;competitor present;
488,752232;489,022768;WSF;23;WSF 3;0,652232000000026;competitor present;
489,290625;489,675;WSF;23;WSF 3;0,491517999999985;competitor present;
489,930804;490,166518;WSF;23;WSF 3;0,504910999999993;competitor present;
490,398214;490,671429;WSF;23;WSF 3;0,437946000000011;competitor present;
490,96875;491,109375;WSF;23;WSF 3;0,362946000000022;competitor present;
491,366518;491,472321;WSF;23;WSF 3;0,257142999999985;competitor present;
491,626339;491,729464;WSF;23;WSF 3;0,929464999999993;competitor present;
492,325446;492,658929;WSF;23;WSF 3;0,724553000000014;competitor present;
493,170536;493,383482;WSF;23;WSF 3;0,547767999999962;competitor present;
493,704911;493,93125;WSF;23;WSF 3;0,429911000000004;competitor present;
494,066518;494,361161;WSF;23;WSF 3;0,483482000000038;competitor present;
494,563393;494,844643;WSF;23;WSF 3;0,462052999999969;competitor present;
495,045536;495,306696;WSF;23;WSF 3;1,37544700000001;competitor present;
496,311161;496,682143;WSF;23;WSF 3;0,638839000000019;competitor present;
497,124107;497,320982;WSF;23;WSF 3;0,510267999999996;competitor present;
497,618304;497,83125;WSF;23;WSF 3;0,436606999999981;competitor present;
498,044196;498,267857;WSF;23;WSF 3;;competitor present;
500,600893;500,867411;ESF;23;ESF 11;1,06875000000002;competitor present;
501,830357;501,936161;ESF;23;ESF 11;4,41562499999998;competitor present;
506,047768;506,351786;ESF;23;ESF 11;1,60982100000001;competitor present;
507,429911;507,961607;ESF;23;ESF 11;1,80937499999999;competitor present;
509,413393;509,770982;ESF;23;ESF 11;1,37276800000001;competitor present;
511,032589;511,14375;ESF;23;ESF 11;0,956250000000011;competitor present;
511,690179;512,1;ESF;23;ESF 11;2,87544600000001;competitor present;
514,5375;514,975446;ESF;23;ESF 11;1,14241099999992;competitor present;
515,773661;516,117857;ESF;23;ESF 11;;competitor present;
517,983482;518,466964;WSF;23;;;;
518,754911;519,113839;ESF;23;;;;
519,708482;520,004464;ESF;23;;;;
523,001786;523,366071;WSF;23;;;;
523,569643;523,766518;ESF;23;;;;
524,387946;524,625;ESF;23;;;;
524,706696;524,939732;WSF;23;;;;
525,241071;525,46875;ESF;23;;;;
528,816964;529,131696;WSF;23;;;;
530,961161;531,229018;ESF;23;;;;
531,762054;532,078125;ESF;23;;;;
532,111607;532,442411;WSF;23;;;;
535,671429;536,029018;WSF;23;;;;
536,417411;536,915625;WSF;23;;;;
537,928125;538,221429;ESF;23;;;;
538,679464;539,010268;ESF;23;;;;
539,366518;539,564732;ESF;23;;;;
540,154018;540,432589;ESF;23;;;;
540,683036;541,023214;WSF;23;;;;
542,2875;542,591518;ESF;23;;;;
543,025446;543,395089;ESF;23;;;;
546,727232;546,970982;WSF;23;;;;
547,48125;547,832143;WSF;23;;;;
549,587946;549,759375;ESF;23;;;;
550,325893;550,621875;ESF;23;;;;
551,310268;551,460268;ESF;23;;;;
570,454018;570,850446;WSF;23;WSF 4;4,84151799999995;competitor present;
575,112054;575,691964;WSF;23;WSF 4;1,53750000000002;competitor present;
576,780804;577,229464;WSF;23;WSF 4;3,755357;competitor present;
580,562946;580,984821;WSF;23;WSF 4;3,92008999999996;competitor present;
584,500446;584,904911;WSF;23;WSF 4;1,73705300000006;competitor present;
586,096875;586,641964;WSF;23;WSF 4;0,527678999999921;competitor present;
586,775893;587,169643;WSF;23;WSF 4;1,22812500000009;competitor present;
587,983929;588,397768;WSF;23;WSF 4;2,29285699999991;competitor present;
590,446875;590,690625;WSF;23;WSF 4;1,66339300000004;competitor present;
591,894643;592,354018;WSF;23;WSF 4;2,86339299999997;competitor present;
594,807589;595,217411;WSF;23;WSF 4;0,708482000000004;competitor present;
595,427679;595,925893;WSF;23;WSF 4;0,766071000000011;competitor present;
596,262054;596,691964;WSF;23;WSF 4;2,89821500000005;competitor present;
599,150893;599,590179;WSF;23;WSF 4;;competitor present;
;;;;;;;
83,367857;84,128571;WSF;24;WSF 1;5,491072;competitor present;
88,656696;89,619643;WSF;24;WSF 1;6,591964;competitor present;
95,410714;96,211607;WSF;24;WSF 1;3,002679;competitor present;
98,53125;99,214286;WSF;24;WSF 1;3,087053;competitor present;
101,472321;102,301339;WSF;24;WSF 1;1,072098;competitor present;
102,608036;103,373437;WSF;24;WSF 1;1,993527;competitor present;
104,653125;105,366964;WSF;24;WSF 1;2,209152;competitor present;
106,903125;107,576116;WSF;24;WSF 1;0,870536;competitor present;
107,79375;108,446652;WSF;24;WSF 1;0,834375;competitor present;
108,729911;109,281027;WSF;24;WSF 1;0,875893;competitor present;
109,578348;110,15692;WSF;24;WSF 1;0,328125;competitor present;
110,161607;110,485045;WSF;24;WSF 1;0,09308;competitor present;
110,499777;110,578125;WSF;24;WSF 1;0,976339;competitor present;
110,911607;111,554464;WSF;24;WSF 1;0,800223;competitor present;
111,776786;112,354687;WSF;24;WSF 1;0,802902;competitor present;
112,577679;113,157589;WSF;24;WSF 1;1,193974;competitor present;
113,870089;114,351563;WSF;24;WSF 1;0,595982;competitor present;
114,579911;114,947545;WSF;24;WSF 1;0,563839;competitor present;
115,095536;115,511384;WSF;24;WSF 1;0,612723;competitor present;
115,749107;116,124107;WSF;24;WSF 1;0,533706;competitor present;
116,354464;116,657813;WSF;24;WSF 1;0,575223;competitor present;
116,752232;117,233036;WSF;24;WSF 1;0,41183;competitor present;
117,239732;117,644866;WSF;24;WSF 1;0,668304;competitor present;
117,95625;118,31317;WSF;24;WSF 1;0,129241;competitor present;
118,321205;118,442411;WSF;24;WSF 1;0,473437;competitor present;
118,490625;118,915848;WSF;24;WSF 1;0,116518;competitor present;
118,928571;119,032366;WSF;24;WSF 1;0,383705;competitor present;
119,243304;119,416071;WSF;24;WSF 1;0,578572;competitor present;
119,513839;119,994643;WSF;24;WSF 1;0,594643;competitor present;
120,117857;120,589286;WSF;24;WSF 1;0,405803;competitor present;
120,636161;120,995089;WSF;24;WSF 1;0,533706;competitor present;
121,155804;121,528795;WSF;24;WSF 1;0,601339;competitor present;
121,70625;122,130134;WSF;24;WSF 1;0,50692;competitor present;
122,2875;122,637054;WSF;24;WSF 1;2,837946;competitor present;
125,034375;125,475;WSF;24;WSF 1;1,426339;competitor present;
126,617411;126,901339;WSF;24;WSF 1;1,094197;competitor present;
127,356696;127,995536;WSF;24;WSF 1;0,790848;competitor present;
128,255357;128,786384;WSF;24;WSF 1;0,535045;competitor present;
128,916964;129,321429;WSF;24;WSF 1;0,42991;competitor present;
129,478125;129,751339;WSF;24;WSF 1;0,374331;competitor present;
129,904018;130,12567;WSF;24;WSF 1;0,44866;competitor present;
130,355357;130,57433;WSF;24;WSF 1;0,123215;competitor present;
130,599107;130,697545;WSF;24;WSF 1;0,324776;competitor present;
130,753125;131,022321;WSF;24;WSF 1;0,440625;competitor present;
131,185714;131,462946;WSF;24;WSF 1;0,520983;competitor present;
131,547321;131,983929;WSF;24;WSF 1;0,631473;competitor present;
132,302679;132,615402;WSF;24;WSF 1;0,619419;competitor present;
132,945536;133,234821;WSF;24;WSF 1;0,554465;competitor present;
133,425;133,789286;WSF;24;WSF 1;0,630134;competitor present;
133,966071;134,41942;WSF;24;WSF 1;0,307366;competitor present;
134,421429;134,726786;WSF;24;WSF 1;0,395089;competitor present;
134,768304;135,121875;WSF;24;WSF 1;0,525;competitor present;
135,229018;135,646875;WSF;24;WSF 1;1,876339;competitor present;
136,868304;137,523214;WSF;24;WSF 1;0,681697;competitor present;
137,765625;138,204911;WSF;24;WSF 1;0,638839;competitor present;
138,380357;138,84375;WSF;24;WSF 1;0,466071;competitor present;
138,965625;139,309821;WSF;24;WSF 1;0,190179;competitor present;
139,315179;139,5;WSF;24;WSF 1;0,246429;competitor present;
139,514732;139,746429;WSF;24;WSF 1;0,54241;competitor present;
139,904464;140,288839;WSF;24;WSF 1;0,525;competitor present;
140,436161;140,813839;WSF;24;WSF 1;0,491518;competitor present;
