Piece,Label SD,SD,Clave_?,Section,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cajon,Conga,Trumpet,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens,Cj_Dens,Cn_Dens,Tm_Dens,Cl_Peak,Bs_Peak,Gt_Peak,Tr_Peak,Bn_Peak,Bl_Peak,Cj_Peak,Cn_Peak,Tm_Peak
Song_4,30|11,11,4,Son,,,90.115927,,90.121647,,,90.083843,,,,4.5,,6,,,5.5,,,,0.327638,,0.066532,,,0.139119,
Song_4,30|12,12,N,Son,,90.254314,90.292608,90.29905,90.310261,,,90.267519,,,2,4.5,4,6,,,5.5,,,0.411272,0.102106,0.359147,0.077566,,,0.041455,
Song_4,30|13,13,5,Son,,90.477589,90.467646,,,,,,,,2.5,4.5,,,,,,,,0.33503,0.222265,,,,,,
Song_4,30|14,14,N,Son,,,,90.623272,90.629803,,,90.606117,,,,,3.5,5.5,,,4.5,,,,,0.100198,0.190181,,,0.168273,
Song_4,30|15,15,N,Son,,90.766402,90.779547,90.779624,90.764323,,,90.757145,,,3,4.5,4,5.5,,,4.5,,,0.395922,0.500255,0.15115,0.105269,,,0.387112,
Song_4,30|16,16,N,Son,,,90.957314,90.951102,90.954083,,,90.949566,,,,4.5,4,5.5,,,4.5,,,,0.263022,0.242477,0.687684,,,0.509253,
Song_4,31|1,1,1,Son,,91.126953,,91.142163,,,,,,,2.5,,4,,,,,,,0.395861,,0.246332,,,,,
Song_4,31|2,2,N,Son,,,91.289907,,91.32202,,,,,,,4.5,,5,,,,,,,0.22342,,0.574028,,,,
Song_4,31|3,3,N,Son,,91.450459,91.476514,,91.499249,,,,,,2.5,4.5,,5,,,,,,0.584634,0.341444,,0.610714,,,,
Song_4,31|4,4,2,Son,,,,91.6206,,,,,91.659675,,,,3.5,,,,,2,,,,0.104245,,,,,0.246404
Song_4,31|5,5,N,Son,,91.847303,91.855277,91.793516,91.838437,,,91.845669,,,3,4,4,4.5,,,5,,,0.500468,0.368308,0.153212,0.717521,,,0.151515,
Song_4,31|6,6,N,Son,,,,91.985599,,,,91.984638,,,,,4,,,,5,,,,,0.211439,,,,0.040465,
Song_4,31|7,7,3,Son,,92.174895,92.160782,,92.153318,,,92.145398,92.149996,,3.5,4,,4.5,,,5,2,,0.514014,0.339137,,0.129448,,,0.464463,0.486181
Song_4,31|8,8,N,Son,,,92.352903,92.309512,92.339119,,,92.342743,92.369701,,,4,4,4.5,,,5,2.5,,,0.122825,0.292335,0.352605,,,0.364529,0.346745
Song_4,31|9,9,N,Son,,,92.545955,,92.560241,,,,,,,4,,5,,,,,,,0.261614,,0.034233,,,,
Song_4,31|10,10,N,Son,,,,92.686536,92.684053,,,92.670207,,,,,4,5,,,5,,,,,0.285453,0.030844,,,0.029042,
Song_4,31|11,11,4,Son,,,,,92.849262,,,92.830898,,,,,,5,,,5,,,,,,0.114315,,,0.128164,
Song_4,31|12,12,N,Son,,93.04812,93.036664,93.002175,93.034273,,,93.026982,,,2.5,3.5,3.5,5,,,5,,,0.588892,0.204331,0.108594,0.440777,,,0.05781,
Song_4,31|13,13,5,Son,,,93.234968,93.224545,,,,,,,,4,3.5,,,,,,,,0.285674,0.143476,,,,,
Song_4,31|14,14,N,Son,,,,,,,,93.359808,93.402467,,,,,,,,5.5,3,,,,,,,,0.077597,0.575003
Song_4,31|15,15,N,Son,,93.556557,93.559884,,,,,93.514387,93.57331,,2,3.5,,,,,5.5,3,,0.424888,0.312149,,,,,0.444227,0.358911
Song_4,31|16,16,N,Son,,,,,93.723968,,,93.71193,93.757248,,,,,6,,,5.5,3,,,,,0.258898,,,0.394061,0.187649
Song_4,32|1,1,1,Son,,,93.907759,,,,,,,,,3.5,,,,,,,,,0.29042,,,,,,
Song_4,32|2,2,N,Son,,,,94.039383,,,,,,,,,3.5,,,,,,,,,0.247239,,,,,
Song_4,32|3,3,N,Son,,94.229218,,,,,,94.213671,94.286335,,1.5,,,,,,5,2.5,,0.357235,,,,,,0.119649,0.194632
Song_4,32|4,4,2,Son,,,94.387127,94.37795,94.388972,,,,,,,3,3.5,5.5,,,,,,,0.29306,0.313302,0.349707,,,,
Song_4,32|5,5,N,Son,,94.575681,94.598276,94.60089,,,,,,,2,3,4,,,,,,,0.363609,0.263223,0.276165,,,,,
Song_4,32|6,6,N,Son,,,,,,,,,94.797971,,,,,,,,,2.5,,,,,,,,,0.232819
Song_4,32|7,7,3,Son,,94.8991,94.930032,94.90377,,,,94.899789,94.963555,,2.5,3.5,4,,,,5.5,3,,0.370782,0.583328,0.111026,,,,0.431851,0.542397
Song_4,32|8,8,N,Son,,,95.106041,95.080641,95.087972,,,95.097236,95.111017,,,3.5,4,5.5,,,5.5,3.5,,,0.121109,0.279271,0.438561,,,0.411966,0.448965
Song_4,32|9,9,N,Son,,,95.297523,,,,,,95.266323,,,3.5,,,,,,4,,,0.383666,,,,,,0.339034
Song_4,32|10,10,N,Son,,,,95.409881,95.433749,,,,95.431931,,,,4,5,,,,4,,,,0.215552,0.05286,,,,0.687478
Song_4,32|11,11,4,Son,,,95.622539,,95.605609,,,95.595296,95.623336,,,3.5,,5,,,5,4,,,0.394866,,0.046537,,,0.130873,0.587023
Song_4,32|12,12,N,Son,,95.754142,95.813754,95.761601,95.792857,,,,95.819852,,2,4,3.5,5,,,,4,,0.511837,0.245932,0.334644,0.061988,,,,0.436025
Song_4,32|13,13,5,Son,,95.99412,,,,,,,,,2.5,,,,,,,,,0.473269,,,,,,,
Song_4,32|14,14,N,Son,,,96.125032,96.120408,96.129624,,,96.132732,,,,4,3.5,5,,,5,,,,0.218071,0.061526,0.278159,,,0.064579,
Song_4,32|15,15,N,Son,,96.271551,96.314745,96.298548,96.289447,,,96.290396,,,2.5,4.5,4,5,,,5,,,0.28595,0.484779,0.077852,0.701107,,,0.492984,
Song_4,32|16,16,N,Son,,,96.494081,96.475271,,,,96.47838,,,,4.5,4,,,,5,,,,0.188829,0.096933,,,,0.41387,
Song_4,33|1,1,1,Son,,96.639203,,96.674579,96.656087,,,,,,2.5,,4,5,,,,,,0.340232,,0.233388,0.056536,,,,
Song_4,33|2,2,N,Son,,,96.842304,,96.825572,,,,96.786853,,,4.5,,5,,,,5.5,,,0.312521,,0.016253,,,,0.337752
Song_4,33|3,3,N,Son,,96.967036,,,96.987356,,,96.982233,96.992155,,2.5,,,5,,,4.5,5,,0.404856,,,0.163821,,,0.157364,0.336008
Song_4,33|4,4,2,Son,,,,97.140711,97.165497,,,,97.218013,,,,3.5,5,,,,5,,,,0.069105,0.132139,,,,0.297434
Song_4,33|5,5,N,Son,,97.324764,97.378077,97.330892,97.356201,,,,,,3,3.5,4,5.5,,,,,,0.500408,0.226453,0.082184,0.033648,,,,
Song_4,33|6,6,N,Son,,,,97.513428,97.526626,,,,97.474347,,,,4,5.5,,,,4.5,,,,0.138418,0.142753,,,,0.400974
Song_4,33|7,7,3,Son,,97.649683,,,97.683754,,,97.677383,,,3.5,,,5.5,,,4.5,,,0.48922,,,0.657893,,,0.394588,
Song_4,33|8,8,N,Son,,,97.856049,97.862242,97.868527,,,97.862885,,,,3,4,5.5,,,4.5,,,,0.271011,0.216119,0.155541,,,0.424372,
Song_4,33|9,9,N,Son,,,98.036686,,98.046914,,,,,,,3.5,,6,,,,,,,0.19959,,0.034417,,,,
Song_4,33|10,10,N,Son,,,,98.181804,98.209691,,,,,,,,4,6,,,,,,,,0.210037,0.110352,,,,
Song_4,33|11,11,4,Son,,,98.376335,,98.373957,,,98.355643,,,,3,,6,,,4.5,,,,0.298375,,0.170478,,,0.143388,
Song_4,33|12,12,N,Son,,98.520659,98.563566,98.504583,98.54647,,,98.542072,,,2.5,3,3.5,6,,,4.5,,,0.512772,0.248601,0.160321,0.184306,,,0.046994,
Song_4,33|13,13,5,Son,,,98.74212,98.711477,98.728101,,,,,,,3.5,3.5,6,,,,,,,0.120653,0.142397,0.065909,,,,
Song_4,33|14,14,N,Son,,,,,98.892919,,,98.879395,98.899278,,,,,6,,,4.5,2,,,,,0.113775,,,0.218376,0.24244
Song_4,33|15,15,N,Son,,99.027446,99.054673,,99.047966,,,99.041878,99.033959,,2,3.5,,6,,,4.5,2,,0.450162,0.33238,,0.596279,,,0.417344,0.577479
Song_4,33|16,16,N,Son,,,,99.213022,99.243305,,,99.229453,,,,,3.5,6,,,4.5,,,,,0.247611,0.336223,,,0.401784,
Song_4,34|1,1,1,Son,,,,,99.430752,,,,,,,,,6,,,,,,,,,0.061154,,,,
Song_4,34|2,2,N,Son,,,99.584586,99.580195,99.566616,,,,,,,3.5,3,6,,,,,,,0.297014,0.170653,0.055642,,,,
Song_4,34|3,3,N,Son,,,,,99.742338,,,99.72159,,,,,,6,,,4.5,,,,,,0.183752,,,0.11069,
Song_4,34|4,4,2,Son,,99.877587,99.912926,99.896228,99.908901,,,,,,1.5,3.5,3,6,,,,,,0.401958,0.25552,0.336781,0.093076,,,,
Song_4,34|5,5,N,Son,,100.110027,100.105507,100.08975,,,,,,,2,3.5,3.5,,,,,,,0.394987,0.27215,0.184005,,,,,
Song_4,34|6,6,N,Son,,,,,,,,100.247432,,,,,,,,,4,,,,,,,,,0.206118,
Song_4,34|7,7,3,Son,,100.403079,100.412988,100.367022,,,,100.410359,,,2.5,3.5,3.5,,,,4,,,0.42265,0.354676,0.18858,,,,0.424061,
Song_4,34|8,8,N,Son,,,100.593444,100.616112,,,,100.600793,,,,3.5,3.5,,,,4,,,,0.201703,0.185165,,,,0.510247,
Song_4,34|9,9,N,Son,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song_4,34|10,10,N,Son,,,100.911059,100.919328,,,,100.938601,,,,3.5,3.5,,,,4,,,,0.259023,0.129038,,,,0.036977,
Song_4,34|11,11,4,Son,,,101.099203,,101.093511,,,101.090728,,,,3.5,,6,,,4,,,,0.345308,,0.370228,,,0.164852,
Song_4,34|12,12,N,Son,,101.246598,101.281183,101.242599,101.271469,,,101.27789,,,2,4,3.5,6,,,4,,,0.542254,0.319521,0.231937,0.22404,,,0.053101,
Song_4,34|13,13,5,Son,,101.458727,101.462225,,101.449704,,,,,,2.5,4.5,,6,,,,,,0.553466,0.300918,,0.105052,,,,
Song_4,34|14,14,N,Son,,,,101.592943,101.606486,,,101.604871,,,,,3.5,6,,,4.5,,,,,0.106219,0.285548,,,0.330137,
Song_4,34|15,15,N,Son,,101.765118,101.788227,101.77634,101.786426,,,101.773711,,,3,4.5,4,6,,,4.5,,,0.409508,0.496694,0.061962,0.83971,,,0.609175,
Song_4,34|16,16,N,Son,,,101.976652,101.939195,,,,,,,,4.5,4,,,,,,,,0.21614,0.153646,,,,,
Song_4,35|1,1,1,Son,,102.127523,,102.168558,,,,,,,2.5,,4,,,,,,,0.326355,,0.174877,,,,,
Song_4,35|2,2,N,Son,,,102.320284,,,,,,,,,4.5,,,,,,,,,0.382366,,,,,,
Song_4,35|3,3,N,Son,,,,102.441193,102.491559,,,102.483703,,,,,4,5,,,4.5,,,,,0.145876,0.08613,,,0.141871,
Song_4,35|4,4,2,Son,,102.602895,102.658223,102.634845,102.673413,,,,,,2.5,4,4,5,,,,,,0.473011,0.228812,0.100621,0.147812,,,,
Song_4,35|5,5,N,Son,,,102.845478,102.845865,102.856868,,,,,,,4.5,4.5,5,,,,,,,0.251037,0.138095,0.069019,,,,
Song_4,35|6,6,N,Son,,102.926507,,,103.016324,,,102.997038,,,3,,,5,,,4.5,,,0.283212,,,0.119983,,,0.318483,
Song_4,35|7,7,3,Son,,103.128336,103.15177,103.12731,103.166291,,,103.158298,,,3.5,4,4.5,5,,,4.5,,,0.407055,0.334101,0.085338,0.129691,,,0.51761,
Song_4,35|8,8,N,Son,,,103.358264,103.325541,103.356007,,,103.351559,,,,4,4.5,5,,,4.5,,,,0.278444,0.247766,0.347099,,,0.513464,
Song_4,35|9,9,N,Son,,,103.539898,,103.533261,,,,,,,4,,5,,,,,,,0.218355,,0.111486,,,,
Song_4,35|10,10,N,Son,,,,103.697059,103.700444,,,103.69696,,,,,4.5,5,,,4.5,,,,,0.215261,0.080273,,,0.079378,
Song_4,35|11,11,4,Son,,,103.855497,,103.854582,,,103.853717,,,,4,,5,,,4.5,,,,0.263775,,0.115767,,,0.143949,
Song_4,35|12,12,N,Son,,104.005707,104.059441,104.026859,,,104.039851,,,,2.5,4,4,,,0.5,,,,0.466315,0.207811,0.174043,,,0.439343,,
Song_4,35|13,13,5,Son,,,,,,,,,,,,,,,,,,,,,,,,,,,
Song_4,35|14,14,N,Son,,,,104.383573,,,,104.380639,,,,,4,,,,5.5,,,,,0.10202,,,,0.287318,
Song_4,35|15,15,N,Son,,104.523208,104.546661,,104.534247,,,104.53875,,,2.5,4,,6,,,5.5,,,0.414636,0.571526,,0.214372,,,0.594478,
Song_4,35|16,16,N,Son,,,,104.714171,104.744729,,,,,,,,3.5,6,,,,,,,,0.219389,0.342253,,,,
Song_4,36|1,1,1,Son,,,,,104.921375,,,,,,,,,6,,,,,,,,,0.03646,,,,
Song_4,36|2,2,N,Son,,,105.088389,105.071613,105.069964,,,105.077363,,,,3.5,3.5,6,,,5.5,,,,0.312329,0.134216,0.525447,,,0.127083,
Song_4,36|3,3,N,Son,,,105.271958,,105.24927,,,105.239932,,,,3.5,,6,,,5.5,,,,0.250083,,0.026633,,,0.133313,
Song_4,36|4,4,2,Son,,,105.465037,105.379298,105.423406,,,,,,,3.5,3,6,,,,,,,0.245918,0.095043,0.209237,,,,
Song_4,36|5,5,N,Son,,105.608415,105.64715,,105.605675,,,105.611605,,,1.5,3.5,,6,,,5.5,,,0.392842,0.398707,,0.725056,,,0.135618,
Song_4,36|6,6,N,Son,,,,,,,,105.768303,,,,,,,,,5.5,,,,,,,,,0.24325,
Song_4,36|7,7,3,Son,,105.914035,105.94667,,105.937062,,,105.928297,,,2,3.5,,6,,,5.5,,,0.4104,0.399737,,0.12495,,,0.47854,
Song_4,36|8,8,N,Son,,,,106.130672,106.13541,,,106.125634,,,,,3.5,6,,,5.5,,,,,0.172378,0.154238,,,0.48004,
Song_4,36|9,9,N,Son,,,106.317718,,,,,,,,,3.5,,,,,,,,,0.344371,,,,,,
Song_4,36|10,10,N,Son,,,,106.464989,106.46991,,,106.483234,,,,,3.5,6,,,5,,,,,0.23302,0.098387,,,0.074176,
Song_4,36|11,11,4,Son,,,106.629656,,106.637109,,,106.632831,,,,3.5,,6,,,5,,,,0.35529,,0.071229,,,0.130704,
Song_4,36|12,12,N,Son,,106.806704,106.806459,106.787846,106.805316,,,,,,1.5,4,3.5,6,,,,,,0.66164,0.252353,0.264291,0.100992,,,,
Song_4,36|13,13,5,Son,,107.02649,,,106.996173,,,,,,2,,,6,,,,,,0.543776,,,0.213665,,,,
Song_4,36|14,14,N,Son,,,107.120141,107.145656,107.162383,,,107.148989,,,,4,3.5,6.5,,,5.5,,,,0.145008,0.254329,0.385792,,,0.288663,
Song_4,36|15,15,N,Son,,107.297687,107.307894,,107.318577,,,107.309663,,,2.5,4,,6.5,,,5.5,,,0.416633,0.505384,,0.154257,,,0.534921,
Song_4,36|16,16,N,Son,,,,107.476098,,,,107.496845,,,,,3.5,,,,5.5,,,,,0.293237,,,,0.058856,
Song_4,37|1,1,1,Son,,107.688436,107.657067,,107.671215,,,,,,2.5,3.5,,6.5,,,,,,0.367639,0.391966,,0.465929,,,,
Song_4,37|2,2,N,Son,,,,107.829578,107.849292,,,,,,,,3.5,6.5,,,,,,,,0.096136,0.051295,,,,
Song_4,37|3,3,N,Son,,107.97738,107.982413,108.007237,,,,108.000303,,,2.5,3.5,3.5,,,,6,,,0.522923,0.419263,0.163459,,,,0.143702,
Song_4,37|4,4,2,Son,,,108.161979,108.174244,108.193353,,,,,,,4,3.5,6.5,,,,,,,0.306036,0.153352,0.483745,,,,
Song_4,37|5,5,N,Son,,108.343576,108.346411,108.384944,108.355672,,,,,,3,4,4,6.5,,,,,,0.671365,0.306432,0.175744,0.0785,,,,
Song_4,37|6,6,N,Son,,,,,108.529895,,,108.520843,,,,,,6.5,,,6.5,,,,,,0.273986,,,0.290491,
Song_4,37|7,7,3,Son,,108.644241,108.684266,108.640223,108.7034,,,108.71068,,,3.5,4,4,6.5,,,6.5,,,0.484195,0.397973,0.094001,0.625841,,,0.128268,
Song_4,37|8,8,N,Son,,,108.877153,108.820116,108.868349,,,108.859469,,,,4,4,6.5,,,6.5,,,,0.116171,0.253288,0.11554,,,0.396536,
Song_4,37|9,9,N,Son,,,109.057199,,,,,,,,,4.5,,,,,,,,,0.317738,,,,,,
Song_4,37|10,10,N,Son,,109.194273,,109.20265,109.207735,,,109.221303,,,3,,4,5.5,,,6,,,0.291962,,0.160655,0.156446,,,0.077695,
Song_4,37|11,11,4,Son,,,109.374593,,109.370694,,,109.378224,,,,4,,5.5,,,6,,,,0.225194,,0.26323,,,0.13999,
Song_4,37|12,12,N,Son,,109.549823,,109.541663,,,109.551905,,,,3,,4,,,0.5,,,,0.674346,,0.179065,,,0.760091,,
Song_4,37|13,13,5,Son,,,109.744215,,,,,,,,,4,,,,,,,,,0.428311,,,,,,
Song_4,37|14,14,N,Son,,,,109.880671,109.906313,,,109.898937,,,,,4,5.5,,,5.5,,,,,0.241212,0.06493,,,0.43056,
Song_4,37|15,15,N,Son,,110.047922,110.046609,110.033708,110.028202,,,110.064964,,,2.5,4,4,6,,,5.5,,,0.527137,0.424891,0.097683,0.243809,,,0.486583,
Song_4,37|16,16,N,Son,,,110.231513,110.231158,110.22998,,,110.243039,,,,4,4,5.5,,,5,,,,0.270734,0.374236,0.306055,,,0.063538,
Song_4,38|1,1,1,Son,,,110.42765,,110.404985,,,,,,,4,,5.5,,,,,,,0.355941,,0.058418,,,,
Song_4,38|2,2,N,Son,,,,110.601465,110.571511,,,110.57138,,,,,4,5.5,,,5.5,,,,,0.210624,0.660284,,,0.136746,
Song_4,38|3,3,N,Son,,,110.747847,110.755873,,,,110.743878,,,,4,4,,,,5.5,,,,0.408351,0.054337,,,,0.190059,
Song_4,38|4,4,2,Son,,110.880383,,110.939776,110.915269,,,,,,2,,4,5.5,,,,,,0.493377,,0.284372,0.322871,,,,
Song_4,38|5,5,N,Son,,111.124174,111.102164,,111.107597,,,111.113706,,,2.5,3.5,,6,,,6,,,0.341462,0.296373,,0.705367,,,0.149024,
Song_4,38|6,6,N,Son,,,,111.254576,111.258052,,,111.27197,,,,,4,6,,,6,,,,,0.233834,0.064313,,,0.400803,
Song_4,38|7,7,3,Son,,111.393948,111.411296,111.425641,111.431742,,,,,,2.5,3.5,4.5,6,,,,,,0.356716,0.479686,0.250837,0.041672,,,,
Song_4,38|8,8,N,Son,,,111.613071,111.614571,111.619873,,,111.602645,,,,4,4.5,6,,,6,,,,0.184661,0.528671,0.22075,,,0.410065,
Song_4,38|9,9,N,Son,,,,,111.803741,,,,,,,,,6,,,,,,,,,0.037506,,,,
Song_4,38|10,10,N,Son,,,111.955146,111.962167,111.964371,,,111.957701,,,,4,4.5,6,,,5.5,,,,0.270672,0.18637,0.102335,,,0.084853,
Song_4,38|11,11,4,Son,,,112.136414,,112.144832,,,112.116759,,,,4,,6,,,5.5,,,,0.411886,,0.09891,,,0.153121,
Song_4,38|12,12,N,Son,,112.291108,,112.299461,112.326896,,,112.305686,,,2,,4.5,6,,,5.5,,,0.517458,,0.492994,0.044842,,,0.059813,
Song_4,38|13,13,5,Son,,112.548776,112.488418,,,,,,,,2.5,3.5,,,,,,,,0.5898,0.267316,,,,,,
Song_4,38|14,14,N,Son,,,,112.650257,,,,112.649712,,,,,5,,,,5.5,,,,,0.068187,,,,0.31411,
Song_4,38|15,15,N,Son,,112.832344,112.811819,112.801971,112.814853,,,112.818784,,,3,3.5,5,6,,,5.5,,,0.374877,0.368189,0.194918,0.515943,,,0.527995,
Song_4,38|16,16,N,Son,,,,112.975357,113.0085,,,112.992319,,,,,5,6,,,5.5,,,,,0.141264,0.407877,,,0.074911,
Song_4,39|1,1,1,Son,,113.176879,,113.197934,113.156859,,,,,,2.5,,5.5,6,,,,,,0.419621,,0.15194,0.052428,,,,
Song_4,39|2,2,N,Son,,,113.337858,,113.330909,,,,,,,4,,6,,,,,,,0.367943,,0.34594,,,,
Song_4,39|3,3,N,Son,,,,113.447795,113.519764,,,113.505611,,,,,5,6,,,5,,,,,0.084928,0.097208,,,0.119662,
Song_4,39|4,4,2,Son,,113.653892,113.697172,113.629682,113.692184,,,113.690783,,,2.5,3.5,5,6,,,5,,,0.304919,0.264217,0.202611,0.106622,,,0.052893,
Song_4,39|5,5,N,Son,,,113.889562,113.89037,113.887138,,,,,,,4,5.5,6,,,,,,,0.285891,0.399014,0.075102,,,,
Song_4,39|6,6,N,Son,,,,,114.061286,,,114.036855,,,,,,6,,,5,,,,,,0.060959,,,0.100401,
Song_4,39|7,7,3,Son,,114.187911,114.190053,114.165181,114.216469,,,114.202325,,,3,3.5,5,6,,,5,,,0.508249,0.318409,0.090649,0.048241,,,0.038295,
Song_4,39|8,8,N,Son,,,114.382799,114.338502,114.406271,,,114.386029,,,,4,5,6,,,5,,,,0.179894,0.132675,0.28537,,,0.571456,
Song_4,39|9,9,N,Son,,,114.579126,,114.567622,,,,,,,4,,6,,,,,,,0.344827,,0.157539,,,,
Song_4,39|10,10,N,Son,,,,114.740572,114.720994,,,114.737548,,,,,4.5,6,,,5,,,,,0.165992,0.048665,,,0.05556,
Song_4,39|11,11,4,Son,,,114.89224,,114.894049,,,114.890904,,,,4,,6,,,5,,,,0.189753,,0.035395,,,0.125651,
Song_4,39|12,12,N,Son,,115.046232,115.071572,115.064741,,,115.076843,,,,2,4.5,4,,,0.5,,,,0.418715,0.255655,0.145753,,,0.590818,,
Song_4,39|13,13,5,Son,,,,,115.250536,,,,,,,,,6,,,,,,,,,0.088043,,,,
Song_4,39|14,14,N,Son,,,115.41023,115.390232,,,,115.419984,,,,4,4,,,,5.5,,,,0.117578,0.145755,,,,0.250119,
Song_4,39|15,15,N,Son,,115.59509,115.587498,,115.5737,,,115.575148,,,2,4.5,,6,,,5.5,,,0.494618,0.512067,,0.364928,,,0.591596,
Song_4,39|16,16,N,Son,,,115.773733,115.730394,115.776796,,,,,,,4.5,3.5,6,,,,,,,0.180733,0.2299,0.239253,,,,
Song_4,40|1,1,1,Son,,,115.964178,,115.951318,,,,,,,4.5,,6,,,,,,,0.397238,,0.069517,,,,
Song_4,40|2,2,N,Son,,,,116.121175,116.105138,,,116.112973,,,,,3.5,6,,,6,,,,,0.139412,0.374504,,,0.095532,
Song_4,40|3,3,N,Son,,,116.310216,,,,,116.285786,,,,4.5,,,,,6,,,,0.418006,,,,,0.153855,
Song_4,40|4,4,2,Son,,,116.498297,116.416519,116.460194,,,,,,,4.5,3,6,,,,,,,0.158503,0.128793,0.082758,,,,
Song_4,40|5,5,N,Son,,116.615891,116.689923,116.668641,116.659222,,,116.666515,,,1.5,4.5,3.5,6,,,5.5,,,0.328189,0.192468,0.136425,0.70183,,,0.161778,
Song_4,40|6,6,N,Son,,,,,116.818193,,,116.82631,,,,,,6,,,5.5,,,,,,0.081828,,,0.069263,
Song_4,40|7,7,3,Son,,116.945955,116.977198,116.94364,,,,116.998077,,,2,4.5,3.5,,,,5.5,,,0.340167,0.375016,0.090595,,,,0.036367,
Song_4,40|8,8,N,Son,,,117.178244,117.165637,117.175507,,,117.180272,,,,4.5,3.5,6,,,5.5,,,,0.11839,0.254188,0.245769,,,0.600704,
Song_4,40|9,9,N,Son,,,,,117.370548,,,,,,,,,6,,,,,,,,,0.143329,,,,
Song_4,40|10,10,N,Son,,,117.493017,117.505413,117.551579,,,117.53412,,,,4.5,3.5,6,,,5.5,,,,0.174582,0.194839,0.059644,,,0.048776,
Song_4,40|11,11,4,Son,,,117.683015,,117.70988,,,117.688212,,,,4.5,,6,,,5.5,,,,0.388957,,0.067952,,,0.15494,
Song_4,40|12,12,N,Son,,117.825651,117.858606,117.840237,117.877403,,,,,,1.5,4.5,3.5,6,,,,,,0.614164,0.204151,0.241793,0.136177,,,,
Song_4,40|13,13,5,Son,,118.065583,118.060347,,,,,,,,2,4.5,,,,,,,,0.443337,0.202756,,,,,,
Song_4,40|14,14,N,Son,,,,118.206963,,,,118.205022,,,,,3.5,,,,5.5,,,,,0.301771,,,,0.207007,
Song_4,40|15,15,N,Son,,118.332877,118.370134,,,,,118.368639,,,2.5,4.5,,,,,5.5,,,0.383489,0.544246,,,,,0.598151,
Song_4,40|16,16,N,Son,,,118.555315,118.547981,118.546369,,,,,,,4.5,3.5,6,,,,,,,0.362543,0.225365,0.715874,,,,
Song_4,41|1,1,1,Son,,118.732582,118.734833,,,,,,,,2.5,4.5,,,,,,,,0.401025,0.260798,,,,,,
Song_4,41|2,2,N,Son,,,,118.856102,118.893922,,,,,,,,3.5,5.5,,,,,,,,0.174982,0.046665,,,,
Song_4,41|3,3,N,Son,,119.045556,119.048398,119.044122,119.065908,,,119.065991,,,2.5,4.5,3.5,5.5,,,5.5,,,0.552874,0.326004,0.167677,0.073036,,,0.159541,
Song_4,41|4,4,2,Son,,,119.238488,119.229222,119.238117,,,,,,,4.5,3.5,5.5,,,,,,,0.263265,0.107013,0.053897,,,,
Song_4,41|5,5,N,Son,,119.40891,119.41656,119.444194,,,,,,,3,5,4,,,,,,,0.540451,0.232306,0.219898,,,,,
Song_4,41|6,6,N,Son,,,,,,,,119.579219,,,,,,,,,5.5,,,,,,,,,0.218137,
Song_4,41|7,7,3,Son,,119.728625,119.744588,119.707026,,,,,,,3.5,4.5,4,,,,,,,0.558853,0.304768,0.070634,,,,,
Song_4,41|8,8,N,Son,,,119.921167,119.921501,119.912271,,,119.916509,,,,4.5,4,5.5,,,5.5,,,,0.175925,0.232245,0.740139,,,0.626718,
Song_4,41|9,9,N,Son,,,120.117965,,,,,,,,,4.5,,,,,,,,,0.375089,,,,,,
Song_4,41|10,10,N,Son,,,,120.249609,120.2523,,,120.262718,,,,,4,5,,,5.5,,,,,0.202651,0.033054,,,0.190903,
Song_4,41|11,11,4,Son,,,120.431651,,120.439935,,,120.430766,,,,4.5,,5,,,5.5,,,,0.351855,,0.074339,,,0.072605,
Song_4,41|12,12,N,Son,,120.588071,120.610869,120.581163,120.626265,,,120.601433,,,2.5,4.5,4,5,,,5.5,,,0.557861,0.183736,0.201945,0.063735,,,0.107583,
Song_4,41|13,13,5,Son,,,120.80428,,120.797724,,,120.791475,,,,4.5,,5.5,,,6,,,,0.248024,,0.04671,,,0.474597,
Song_4,41|14,14,N,Son,,,,,120.959827,,,120.942376,,,,,,5.5,,,6,,,,,,0.320884,,,0.127753,
Song_4,41|15,15,N,Son,,121.095068,121.115979,121.091214,121.111583,,,121.111668,,,2,4.5,3.5,5.5,,,6,,,0.494065,0.405737,0.170799,0.167848,,,0.107993,
Song_4,41|16,16,N,Son,,,121.298085,121.276402,121.29328,,,121.283234,,,,4.5,3.5,5.5,,,6,,,,0.258535,0.185454,0.378928,,,0.639554,
Song_4,42|1,1,1,Son,,,121.488286,,,,,,,,,4.5,,,,,,,,,0.39664,,,,,,
Song_4,42|2,2,N,Son,,,,121.626041,121.600213,,,,,,,,3.5,5,,,,,,,,0.13221,0.636908,,,,
Song_4,42|3,3,N,Son,,,121.810931,,121.774288,,,,,,,4.5,,5,,,,,,,0.261228,,0.788094,,,,
Song_4,42|4,4,2,Son,,121.930959,121.987951,121.966941,121.955853,,,,,,1.5,4.5,3,5,,,,,,0.457261,0.249169,0.247786,0.033878,,,,
Song_4,42|5,5,N,Son,,122.150523,122.176096,,122.161519,,,,,,2,4.5,,5.5,,,,,,0.448938,0.247175,,0.055404,,,,
Song_4,42|6,6,N,Son,,,,,,,,122.310598,,,,,,,,,5,,,,,,,,,0.283963,
