Bass,Bass peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Cajon,Cajon peak,Conga,Conga peak,Trumpet,Trumpet peak
276.187559,0.703391,182.216595,0.130458,165.247301,0.191295,119.683337,0.673387,,,,,124.740102,0.032964,,
276.374504,0.303694,182.406959,0.447169,165.565456,0.198886,119.912271,0.740139,,,,,124.917973,0.016379,,
276.728824,0.313779,182.726742,0.219002,165.943631,0.101581,120.2523,0.033054,,,,,125.082678,0.281889,,
277.076656,0.750144,182.942531,0.127508,166.233963,0.120795,120.439935,0.074339,,,,,125.255725,0.02874,,
277.97629,0.622678,183.244866,0.300441,166.489877,0.230349,120.626265,0.063735,,,,,125.436361,0.560108,,
278.160154,0.320102,183.422894,0.593574,166.757709,0.067781,120.797724,0.04671,,,,,125.623976,0.041916,,
278.468555,0.471691,183.61369,0.20502,166.993884,0.17203,120.959827,0.320884,,,,,125.787002,0.068868,,
279.280015,0.279613,183.811758,0.431476,167.283059,0.117064,121.111583,0.167848,,,,,125.946706,0.160961,,
279.523981,0.778854,184.131604,0.275442,167.679883,0.28822,121.29328,0.378928,,,,,126.120929,0.036369,,
279.874912,0.501391,184.488973,0.326678,168.01191,0.074055,121.600213,0.636908,,,,,126.306181,0.018313,,
280.060643,0.389589,184.825663,0.531124,168.172192,0.216245,121.774288,0.788094,,,,,126.471298,0.166408,,
280.248199,0.588749,185.023987,0.351099,168.356889,0.186165,121.955853,0.033878,,,,,126.635327,0.624984,,
280.576083,0.699957,185.214977,0.256192,168.557504,0.274236,122.161519,0.055404,,,,,127.174488,0.115884,,
281.080848,0.416522,185.513886,0.465629,168.822529,0.278527,122.325257,0.087033,,,,,127.332026,0.15914,,
281.444644,0.632603,185.690056,0.232309,169.005835,0.140884,122.488368,0.069463,,,,,127.520925,0.055346,,
282.169405,0.563843,185.9082,0.330747,169.211565,0.138575,122.651773,0.313173,,,,,127.715317,0.131929,,
282.381713,0.428939,186.226158,0.393652,169.375922,0.196947,122.851603,0.041121,,,,,127.859967,0.054847,,
282.676831,0.578586,186.418634,0.16895,169.718183,0.289145,123.008215,0.093577,,,,,128.044552,0.019239,,
283.568889,0.500983,186.601385,0.300178,170.075717,0.244314,123.183642,0.088894,,,,,128.207526,0.028192,,
283.812504,0.279652,186.91437,0.290257,170.39623,0.145054,123.353191,0.080572,,,,,128.290401,0.435739,,
284.096612,0.433056,187.098311,0.28135,170.576103,0.162902,123.557267,0.041355,,,,,128.395585,0.277339,,
284.998581,0.664451,187.583625,0.568764,170.78458,0.187273,123.654243,0.363092,,,,,128.550167,0.347875,,
285.189881,0.703586,187.784129,0.263414,171.082724,0.395702,123.759798,0.219023,,,,,128.712429,0.301505,,
285.524821,0.605512,188.134435,0.30401,171.430314,0.299896,123.874965,0.61235,,,,,128.889335,0.185413,,
285.894495,0.621544,188.486557,0.351996,171.768587,0.367211,123.986274,0.473958,,,,,128.967996,0.326818,,
286.221375,0.726822,188.692909,0.298435,171.989749,0.306898,124.098609,0.844411,,,,,129.064864,0.15146,,
286.581177,0.52616,189.000363,0.619544,172.272265,0.131533,124.215521,0.764583,,,,,129.308464,0.048779,,
286.899046,0.735986,189.17692,0.264533,172.491859,0.159565,124.377384,0.025171,,,,,129.394414,0.582591,,
287.787796,0.54619,189.525913,0.419037,172.828233,0.293078,124.559901,0.282525,,,,,129.584513,0.093607,,
288.048402,0.647631,189.870995,0.366283,173.190771,0.284474,124.758232,0.091686,,,,,129.76407,0.133797,,
288.338417,0.690314,190.055278,0.276117,173.517485,0.05945,124.930535,0.09935,,,,,129.926383,0.172417,,
289.19625,0.501608,190.367638,0.211141,173.853295,0.129603,125.095214,0.112748,,,,,130.087695,0.226489,,
289.379375,0.286482,190.554977,0.23282,174.061406,0.24415,125.28019,0.063268,,,,,130.274881,0.048217,,
289.686273,0.474624,190.742452,0.610154,174.328146,0.095281,125.439066,0.196596,,,,,130.623286,0.400377,,
289.870728,0.288212,191.011932,0.129577,174.53768,0.162906,125.617876,0.186975,,,,,130.788212,0.023878,,
290.621892,0.676938,192.468965,0.272227,174.756294,0.237252,125.77456,0.05104,,,,,130.93528,0.016065,,
290.830894,0.710959,192.66024,0.297222,175.011729,0.121883,125.95605,0.095792,,,,,131.036144,0.119835,,
291.138663,0.482071,192.835879,0.233211,175.207695,0.223705,126.111775,0.043328,,,,,131.142355,0.550599,,
291.316594,0.49897,193.168571,0.574712,175.564987,0.130949,126.304897,0.094518,,,,,131.302245,0.428185,,
291.532881,0.61297,193.360391,0.227186,175.906254,0.137388,126.478258,0.026815,,,,,131.444276,0.187844,,
291.864072,0.72928,193.688417,0.281937,176.291866,0.121128,126.626333,0.168636,,,,,132.161018,0.475982,,
292.232321,0.523,194.064708,0.408378,176.620736,0.154052,126.836045,0.157396,,,,,132.863096,0.083518,,
292.564833,0.81193,194.242809,0.324331,176.985925,0.114826,127.012621,0.046971,,,,,133.400656,0.072964,,
293.062671,0.43743,194.559744,0.532811,177.271886,0.115734,127.168432,0.585541,,,,,133.555776,0.250296,,
293.24399,0.579213,194.757687,0.249221,177.51854,0.099289,127.347629,0.056987,,,,,133.748533,0.236934,,
293.624044,0.487678,194.949372,0.365814,177.804718,0.112285,127.518324,0.289293,,,,,134.089972,0.058406,,
293.971215,0.64951,195.25905,0.309086,178.047865,0.201707,127.70941,0.687375,,,,,134.247174,0.103503,,
294.848137,0.458961,195.447269,0.339362,178.360275,0.13298,127.855723,0.047375,,,,,134.437367,0.041931,,
295.367691,0.504679,195.645012,0.24074,178.715228,0.234003,128.03864,0.068535,,,,,134.621584,0.015742,,
295.563595,0.280776,195.970953,0.561778,179.074579,0.104009,128.217985,0.300084,,,,,134.788663,0.132966,,
296.22834,0.589696,196.146952,0.297326,179.251032,0.122599,128.297867,0.046417,,,,,134.949593,0.42717,,
296.417435,0.51813,196.345481,0.291409,179.411264,0.145169,128.417742,0.069484,,,,,135.131293,0.304776,,
296.775485,0.611822,196.652534,0.376876,179.588061,0.219208,128.581962,0.041655,,,,,135.491362,0.033378,,
297.148494,0.525116,196.836074,0.294871,180.127613,0.110066,128.746834,0.037681,,,,,135.64624,0.137691,,
297.329152,0.299676,197.033339,0.207486,180.314207,0.111585,128.898197,0.043529,,,,,135.840971,0.03983,,
297.646555,0.579053,197.347787,0.476608,180.496045,0.095429,128.980523,0.051979,,,,,136.174879,0.172149,,
298.142359,0.559114,197.550871,0.339525,180.826181,0.258786,129.087963,0.07718,,,,,136.341897,0.443056,,
299.018148,0.493829,197.735962,0.246528,181.168045,0.101584,129.302614,0.239114,,,,,136.529473,0.369766,,
299.590646,0.695907,198.232041,0.345012,181.472232,0.148789,129.397876,0.427309,,,,,136.873357,0.080552,,
300.480161,0.49382,198.407523,0.319463,181.680847,0.121853,129.577282,0.622384,,,,,137.041264,0.114699,,
300.663934,0.308199,198.744478,0.611928,181.85985,0.178406,129.756901,0.622119,,,,,137.233939,0.058105,,
301.024803,0.440523,198.940397,0.238614,182.203545,0.331888,129.918794,0.654386,,,,,137.562056,0.135035,,
301.877285,0.557222,199.128909,0.383819,182.565586,0.219811,130.099252,0.685033,,,,,137.72614,0.357004,,
302.073794,0.609388,199.469952,0.245209,182.88777,0.301015,130.272562,0.074905,,,,,137.90812,0.334019,,
302.392382,0.590326,199.660841,0.292191,183.073476,0.189103,130.453156,0.121281,,,,,138.264704,0.049264,,
302.743377,0.414318,199.843234,0.305477,183.383431,0.11765,130.62805,0.044601,,,,,138.420273,0.100217,,
303.095096,0.679648,200.170635,0.476536,183.592236,0.256874,130.960628,0.145222,,,,,138.606869,0.025606,,
303.482324,0.665414,200.37955,0.401809,183.935626,0.215662,131.038597,0.31479,,,,,138.944453,0.261145,,
303.80762,0.595206,200.686548,0.260864,184.252309,0.142169,131.13377,0.425197,,,,,139.112729,0.382581,,
304.329625,0.291333,200.868969,0.385847,184.600742,0.092925,131.308666,0.118315,,,,,139.299548,0.353217,,
304.696674,0.631349,201.061308,0.35062,184.814252,0.080312,131.393684,0.02027,,,,,139.643235,0.264618,,
304.964315,0.284703,201.238834,0.277902,184.987696,0.145894,131.483404,0.597268,,,,,139.802191,0.087256,,
305.252456,0.688827,201.54673,0.392848,185.187844,0.149806,132.172283,0.218237,,,,,139.982869,0.041208,,
305.584407,0.384732,201.740843,0.246867,185.507989,0.075406,132.872524,0.017645,,,,,140.167099,0.364496,,
305.948172,0.466252,202.09107,0.268769,185.692288,0.190923,133.0877,0.046379,,,,,140.333548,0.050399,,
306.339396,0.787163,202.266385,0.272826,185.897294,0.191843,133.255877,0.067213,,,,,140.484903,0.298639,,
306.654059,0.424412,202.459014,0.32171,186.183568,0.07895,133.42291,0.024784,,,,,140.674685,0.336447,,
307.247952,0.374644,202.959838,0.347522,186.367286,0.134692,133.563696,0.064811,,,,,141.014236,0.115733,,
307.556069,0.77611,203.150923,0.131065,186.725,0.230999,133.759078,0.201519,,,,,141.18572,0.231095,,
307.80998,0.381516,203.344434,0.266962,187.076893,0.218176,134.101353,0.048776,,,,,141.370393,0.036688,,
308.080226,0.507022,203.655173,0.383065,187.418537,0.177341,134.27242,0.056096,,,,,141.704716,0.252029,,
308.260672,0.291499,203.8439,0.279223,187.756239,0.293879,134.446609,0.04655,,,,,141.87497,0.337958,,
308.447983,0.545428,204.034934,0.282089,188.124916,0.184044,134.785542,0.12245,,,,,142.065667,0.382539,,
308.792932,0.781308,204.366334,0.447423,188.418663,0.154348,134.948657,0.514266,,,,,142.413572,0.165389,,
309.143737,0.71753,204.559898,0.202728,188.642859,0.171176,135.138069,0.064944,,,,,142.579005,0.118539,,
309.475899,0.698817,204.898725,0.227264,188.971387,0.068805,135.320926,0.046785,,,,,142.763359,0.090691,,
309.988196,0.279886,205.24199,0.331551,189.174831,0.081213,135.483793,0.036292,,,,,142.947493,0.034698,,
310.320494,0.634337,205.431358,0.374902,189.52545,0.136407,135.657604,0.092685,,,,,143.102387,0.298755,,
310.543923,0.491431,205.765177,0.464455,189.85427,0.314094,135.843656,0.119511,,,,,143.272965,0.383255,,
310.883193,0.549183,205.959098,0.239562,189.999805,0.066812,136.017561,0.040916,,,,,143.45363,0.389435,,
311.260535,0.860568,206.150578,0.541295,190.197416,0.30356,136.184051,0.067998,,,,,143.643711,0.019432,,
311.506992,0.757,206.479093,0.389862,190.374932,0.305202,136.346313,0.486159,,,,,143.796176,0.179179,,
311.753495,0.664035,206.680243,0.283321,190.57559,0.130561,136.531286,0.162764,,,,,143.9606,0.131714,,
311.999071,0.93997,206.987947,0.249275,190.759517,0.298898,136.715929,0.042422,,,,,144.140596,0.040661,,
312.71512,0.686733,207.170785,0.587168,191.053667,0.184668,136.880776,0.087342,,,,,144.49245,0.215814,,
313.285306,0.419975,207.358782,0.304647,191.228879,0.420521,137.049765,0.094271,,,,,144.661422,0.40224,,
,,207.545368,0.310462,191.419127,0.101692,137.233372,0.11756,,,,,144.846069,0.39849,,
,,207.871059,0.517988,191.566257,0.080729,137.410766,0.035557,,,,,145.184,0.187139,,
,,208.057885,0.379568,191.728138,0.203853,137.571659,0.108513,,,,,145.35162,0.117497,,
,,208.246749,0.417037,191.917323,0.180244,137.730937,0.366753,,,,,145.540989,0.053435,,
,,208.570214,0.293085,192.280824,0.14506,137.917006,0.119629,,,,,145.722682,0.463175,,
,,208.772963,0.320985,192.59817,0.38179,138.093149,0.039528,,,,,145.87358,0.224389,,
,,209.092334,0.16403,192.965836,0.223457,138.257932,0.098369,,,,,146.02864,0.137274,,
,,209.291171,0.282909,193.146938,0.264086,138.432229,0.095969,,,,,146.222051,0.264808,,
,,209.533456,0.10612,193.33878,0.472628,138.612088,0.13151,,,,,146.394306,0.055596,,
,,209.783843,0.167121,193.718651,0.262687,138.789505,0.069819,,,,,146.555534,0.23332,,
,,209.965078,0.602345,193.844579,0.054936,138.957191,0.069304,,,,,146.721899,0.182088,,
,,210.155274,0.312165,194.041941,0.24981,139.109144,0.447986,,,,,146.922805,0.055116,,
,,210.509426,0.350315,194.180654,0.079988,139.312391,0.384751,,,,,147.242627,0.218763,,
,,210.864052,0.372533,194.410947,0.351125,139.49332,0.017105,,,,,147.414374,0.356926,,
,,211.042832,0.289716,194.589552,0.304748,139.65209,0.074723,,,,,147.600591,0.354104,,
,,211.363874,0.49036,194.767396,0.552383,139.822797,0.063718,,,,,147.943061,0.181277,,
,,211.552927,0.370572,195.128391,0.177902,140.003001,0.057714,,,,,148.112031,0.149048,,
,,211.737315,0.213117,195.269551,0.0655,140.175524,0.068229,,,,,148.29562,0.076731,,
,,212.04127,0.461487,195.411667,0.11888,140.337228,0.353108,,,,,148.631855,0.232502,,
,,212.225061,0.276111,195.62932,0.056308,140.493839,0.089959,,,,,148.793825,0.421615,,
,,212.579769,0.287306,195.935571,0.185763,140.671345,0.645774,,,,,148.981267,0.42307,,
,,212.755627,0.489438,196.090533,0.14068,141.006895,0.482261,,,,,149.146352,0.025193,,
,,212.946972,0.256137,196.3333,0.259951,141.179432,0.802195,,,,,149.317727,0.245009,,
,,213.283529,0.287098,196.619977,0.140358,141.363522,0.015447,,,,,149.478059,0.130855,,
,,213.463354,0.203344,196.800155,0.173334,141.553688,0.070917,,,,,149.669283,0.096408,,
,,213.651937,0.330834,197.029371,0.301456,141.718363,0.10093,,,,,150.004015,0.166344,,
,,213.827702,0.238646,197.313347,0.117259,141.880171,0.179497,,,,,150.170286,0.382306,,
,,214.152445,0.332913,197.52795,0.272455,142.065116,0.281343,,,,,150.356917,0.392376,,
,,214.362561,0.255063,197.877952,0.179745,142.265992,0.028536,,,,,150.698354,0.191233,,
,,214.54962,0.207782,198.231489,0.249297,142.402124,0.077052,,,,,150.861238,0.153676,,
,,214.860536,0.21177,198.585855,0.153706,142.577855,0.073377,,,,,151.052289,0.053127,,
,,215.0392,0.276258,198.900995,0.166689,142.769138,0.137602,,,,,151.237327,0.44017,,
,,215.231579,0.315183,199.261546,0.15284,142.990912,0.245112,,,,,151.38956,0.18956,,
,,215.562209,0.499725,199.533663,0.229507,143.112847,0.066221,,,,,151.548075,0.3396,,
,,215.756055,0.295164,199.791428,0.262556,143.233616,0.234835,,,,,151.737317,0.401011,,
,,215.939446,0.278172,200.107747,0.079145,143.448795,0.304238,,,,,151.921992,0.065439,,
,,216.132291,0.103666,200.365996,0.223187,143.780889,0.036108,,,,,152.096874,0.120152,,
,,216.443915,0.348597,200.6708,0.244725,143.972255,0.155783,,,,,152.257696,0.123523,,
,,216.632515,0.360774,201.0125,0.269939,144.150893,0.126037,,,,,152.435955,0.075368,,
,,216.958448,0.451356,201.368995,0.305743,144.337642,0.089168,,,,,152.626795,0.06949,,
,,217.152632,0.161353,201.718718,0.286072,144.494868,0.06191,,,,,152.778978,0.199628,,
,,217.339643,0.440225,202.084145,0.114153,144.656196,0.079122,,,,,152.945296,0.422373,,
,,217.672892,0.327468,202.255223,0.05164,144.850188,0.279436,,,,,153.139881,0.404339,,
,,217.849368,0.35373,202.437254,0.214098,145.048062,0.05585,,,,,153.31927,0.032306,,
,,218.033656,0.408195,202.646493,0.225368,145.208049,0.065292,,,,,153.474971,0.186787,,
,,218.367298,0.50652,202.920931,0.098585,145.374799,0.059836,,,,,153.646009,0.11997,,
,,218.554886,0.323031,203.118876,0.221649,145.548572,0.10106,,,,,153.824308,0.181705,,
,,218.738939,0.367248,203.462357,0.246449,145.729734,0.040628,,,,,154.030931,0.044363,,
,,219.048476,0.372667,203.843918,0.301664,145.885212,0.276618,,,,,154.161562,0.245555,,
,,219.223598,0.271189,204.165323,0.093273,146.03478,0.042193,,,,,154.321582,0.462298,,
,,219.416876,0.254274,204.350669,0.253409,146.213958,0.681193,,,,,154.510123,0.342582,,
,,219.753994,0.364229,204.526496,0.323001,146.387201,0.305737,,,,,154.698913,0.056674,,
,,219.933972,0.27518,204.900077,0.141976,146.548042,0.784156,,,,,154.866135,0.200552,,
,,220.289589,0.330593,205.243966,0.334711,146.714589,0.665862,,,,,155.024158,0.134515,,
,,220.656711,0.34613,205.376066,0.052713,146.899164,0.066368,,,,,155.217515,0.049004,,
,,220.973279,0.26124,205.592243,0.19058,147.082632,0.048228,,,,,155.553312,0.207534,,
,,221.160706,0.635188,205.767454,0.202919,147.244807,0.132098,,,,,155.713386,0.410953,,
,,221.357903,0.428801,205.93409,0.307528,147.399226,0.062133,,,,,155.902422,0.26697,,
,,221.682686,0.315842,206.291451,0.287909,147.586168,0.294691,,,,,156.247908,0.209791,,
,,221.872402,0.344947,206.647262,0.2593,147.767199,0.041806,,,,,156.411426,0.150583,,
,,222.052963,0.390986,206.989023,0.057181,147.94195,0.08336,,,,,156.598335,0.039568,,
,,222.237246,0.25746,207.142759,0.110124,148.122037,0.04431,,,,,156.781218,0.456575,,
,,222.562853,0.486958,207.32851,0.073282,148.286166,0.025907,,,,,156.935884,0.262235,,
,,222.757797,0.346451,207.544072,0.204105,148.586067,0.091184,,,,,157.103297,0.39151,,
,,223.102996,0.264181,207.836862,0.11564,148.804251,0.18105,,,,,157.288825,0.243656,,
,,223.28143,0.513262,208.216404,0.198804,148.948847,0.121714,,,,,157.469936,0.036425,,
,,223.477455,0.46779,208.520725,0.114713,149.047318,0.016644,,,,,157.606911,0.199842,,
,,223.954355,0.745282,208.720452,0.185536,149.142553,0.258844,,,,,157.785937,0.178588,,
,,224.153748,0.274093,209.084188,0.230961,149.331962,0.038723,,,,,157.980952,0.118816,,
,,224.3493,0.277756,209.437981,0.185362,149.477098,0.141445,,,,,158.313879,0.164123,,
,,224.679056,0.377228,209.794535,0.113714,149.678252,0.057424,,,,,158.483992,0.402128,,
,,224.858768,0.327333,210.115806,0.167328,149.854378,0.066784,,,,,158.674258,0.3559,,
,,225.042566,0.551611,210.475565,0.127066,150.010101,0.01906,,,,,158.856944,0.02729,,
,,225.37769,0.738005,210.76189,0.197872,150.178352,0.120185,,,,,159.007998,0.251949,,
,,225.582223,0.389257,211.024089,0.197463,150.373442,0.198454,,,,,159.170749,0.154793,,
,,225.769873,0.479242,211.315942,0.066344,150.563808,0.044236,,,,,159.357897,0.127939,,
,,226.095882,0.456594,211.526725,0.188363,150.716925,0.066625,,,,,159.578121,0.03048,,
,,226.28768,0.215154,211.886775,0.108051,150.889168,0.044829,,,,,159.697061,0.163029,,
,,226.468005,0.367374,212.223903,0.23509,151.05959,0.11027,,,,,159.774222,0.065017,,
,,226.799616,0.618725,212.569512,0.33762,151.244651,0.039564,,,,,159.858948,0.481888,,
,,226.986296,0.211051,212.918878,0.34771,151.482534,0.196212,,,,,160.043062,0.383057,,
,,227.170505,0.272767,213.248338,0.189856,151.568355,0.266868,,,,,160.121939,0.027102,,
,,227.355545,0.125897,213.4412,0.183143,151.756373,0.407253,,,,,160.222344,0.1255,,
,,227.674441,0.322914,213.625865,0.260559,151.926545,0.087406,,,,,160.377617,0.205864,,
,,227.877392,0.369619,213.840171,0.318955,152.08958,0.466666,,,,,160.539421,0.209585,,
,,228.204766,0.292398,214.127549,0.083984,152.239554,0.054637,,,,,160.722883,0.050213,,
,,228.383374,0.290581,214.314313,0.211791,152.422759,0.184582,,,,,161.062075,0.20426,,
,,228.564992,0.356588,214.659424,0.180701,152.62086,0.407546,,,,,161.225636,0.410774,,
,,228.903258,0.197256,214.986575,0.196705,152.787238,0.02615,,,,,161.416964,0.414733,,
,,229.09104,0.36035,215.356974,0.281917,152.953351,0.132669,,,,,161.758701,0.176677,,
,,229.272535,0.270228,215.715392,0.378647,153.148297,0.191694,,,,,161.91835,0.142173,,
,,229.600012,0.485508,215.883745,0.087516,153.317984,0.02224,,,,,162.097536,0.047545,,
,,229.787024,0.341696,216.113043,0.166242,153.476341,0.117267,,,,,162.277856,0.040626,,
,,229.970316,0.164996,216.263842,0.050515,153.647594,0.078511,,,,,162.442945,0.148523,,
,,230.289847,0.485266,216.450878,0.125438,153.823608,0.130282,,,,,162.610427,0.498002,,
,,230.474461,0.310921,216.633757,0.125376,154.023219,0.244949,,,,,162.979826,0.472649,,
,,230.673345,0.301333,216.796743,0.147171,154.168804,0.035965,,,,,163.327135,0.090774,,
,,230.998009,0.518346,217.143364,0.189422,154.344926,0.410646,,,,,163.533932,0.021654,,
,,231.177969,0.286601,217.297187,0.231243,154.519032,0.086663,,,,,163.688461,0.059785,,
,,231.377607,0.188702,217.470876,0.430681,154.873416,0.031986,,,,,163.847843,0.23432,,
,,231.679599,0.457884,217.644659,0.491339,155.032489,0.088165,,,,,164.012438,0.404232,,
,,231.882544,0.299634,217.797946,0.052796,155.208466,0.07742,,,,,164.204233,0.374933,,
,,232.205002,0.248405,218.006518,0.268275,155.399466,0.054466,,,,,164.547895,0.158152,,
,,232.384835,0.58914,218.180433,0.056588,155.56752,0.089755,,,,,164.709751,0.09927,,
,,232.5754,0.334975,218.343633,0.243324,155.721973,0.089256,,,,,164.892467,0.079832,,
,,232.756261,0.386124,218.538297,0.131689,155.901259,0.191065,,,,,165.073721,0.027436,,
,,233.260268,0.399872,218.730975,0.366595,156.093376,0.026291,,,,,165.238224,0.215233,,
,,233.457606,0.251425,218.990445,0.097454,156.249569,0.069391,,,,,165.393976,0.552709,,
,,233.793078,0.434917,219.20668,0.151963,156.424953,0.058793,,,,,165.60484,0.016417,,
,,233.995033,0.230062,219.41371,0.114358,156.604316,0.069864,,,,,165.940392,0.097151,,
,,234.309571,0.28839,219.603558,0.325029,156.790772,0.623476,,,,,166.095134,0.143443,,
,,234.487093,0.414856,219.943574,0.465381,156.945441,0.075146,,,,,166.286055,0.0311,,
,,234.704887,0.407738,220.276871,0.211437,157.050356,0.67312,,,,,166.466099,0.125231,,
,,235.011378,0.301485,220.636146,0.365945,157.263603,0.774428,,,,,166.639677,0.24615,,
,,235.195086,0.422443,221.020407,0.112546,157.455776,0.052157,,,,,166.799681,0.450658,,
,,235.379882,0.370895,221.325389,0.239766,157.599502,0.791791,,,,,166.992981,0.437847,,
,,235.557908,0.378904,221.631909,0.139959,157.778572,0.609897,,,,,167.342345,0.05605,,
,,235.882039,0.419734,221.960671,0.14248,157.961977,0.047941,,,,,167.493667,0.104578,,
,,236.063938,0.180634,222.196422,0.17481,158.15993,0.087003,,,,,167.674951,0.122982,,
,,236.248333,0.534345,222.526727,0.085296,158.340511,0.061349,,,,,168.01362,0.24362,,
,,236.584792,0.367191,222.758941,0.248659,158.493659,0.108995,,,,,168.177046,0.504675,,
,,236.774885,0.279825,223.090931,0.224456,158.678404,0.242354,,,,,168.380677,0.030889,,
,,236.96067,0.334785,223.440443,0.3414,158.88554,0.043373,,,,,168.459692,0.047462,,
,,237.275674,0.265247,223.805881,0.397153,159.015212,0.049709,,,,,168.555338,0.11878,,
,,237.464456,0.240674,224.134318,0.341269,159.208267,0.050001,,,,,168.715327,0.130984,,
,,237.797124,0.286897,224.452768,0.179676,159.380483,0.058533,,,,,168.862469,0.131419,,
,,237.980612,0.471809,224.643661,0.151045,159.570599,0.171056,,,,,169.05258,0.153493,,
,,238.346741,0.337368,224.827305,0.190716,159.668259,0.240148,,,,,169.277712,0.14175,,
,,238.684522,0.394982,225.050857,0.31389,159.768369,0.334374,,,,,169.401281,0.039093,,
,,238.867321,0.353567,225.325658,0.079939,159.88081,0.338135,,,,,169.518941,0.119924,,
,,239.195795,0.276821,225.530385,0.209382,159.980264,0.361609,,,,,169.737257,0.429514,,
,,239.375086,0.582625,225.879974,0.189722,160.091124,0.33422,,,,,169.816201,0.027118,,
,,239.551325,0.256074,226.244511,0.223747,160.216206,0.521385,,,,,170.044904,0.089094,,
,,239.752702,0.464834,226.392873,0.052688,160.372539,0.055984,,,,,170.248872,0.130948,,
,,240.081301,0.430673,226.61769,0.158441,160.537641,0.611565,,,,,170.428078,0.120267,,
,,240.278257,0.293258,226.776527,0.256614,160.729178,0.06914,,,,,170.754854,0.055218,,
,,240.459181,0.403315,226.99204,0.379083,160.909581,0.029447,,,,,170.919314,0.598724,,
,,240.781366,0.580618,227.356605,0.121664,161.075824,0.05004,,,,,171.110329,0.042177,,
,,240.970632,0.333978,227.678591,0.36045,161.234275,0.112892,,,,,171.455214,0.018178,,
,,241.162178,0.414717,228.058837,0.171952,161.440038,0.17809,,,,,171.61925,0.142441,,
,,241.472879,0.287298,228.232423,0.253799,161.623007,0.058359,,,,,171.810625,0.028782,,
,,241.655269,0.485138,228.392495,0.39842,161.77353,0.07035,,,,,171.994001,0.16563,,
,,241.862933,0.265823,228.764088,0.227614,161.937908,0.063003,,,,,172.144605,0.292187,,
,,242.181335,0.471004,228.928177,0.057086,162.114885,0.080464,,,,,172.311629,0.048177,,
,,242.376071,0.340716,229.053948,0.130717,162.264743,0.019544,,,,,172.489562,0.601804,,
,,242.555796,0.360738,229.268989,0.052611,162.440893,0.360947,,,,,172.844223,0.029171,,
,,242.859149,0.341857,229.592589,0.09836,162.616639,0.624833,,,,,172.997945,0.141522,,
,,243.056029,0.314296,229.743634,0.233169,162.986633,0.700529,,,,,173.188316,0.093829,,
,,243.383738,0.275711,229.977495,0.178043,163.347128,0.137496,,,,,173.52081,0.237512,,
,,243.569871,0.532057,230.258792,0.076579,163.527971,0.108942,,,,,173.679561,0.454256,,
,,243.768851,0.343816,230.438121,0.147496,163.699486,0.021287,,,,,173.920563,0.029791,,
,,244.083439,0.362594,230.64414,0.252414,163.867292,0.089738,,,,,174.062218,0.031408,,
,,244.279543,0.442983,230.947018,0.074516,164.021196,0.092899,,,,,174.224287,0.017814,,
,,244.46373,0.270047,231.190681,0.22089,164.210757,0.167122,,,,,174.38564,0.157568,,
,,244.653902,0.354932,231.483946,0.191965,164.378345,0.044621,,,,,174.573838,0.045036,,
,,244.969875,0.522783,231.851298,0.181117,164.54466,0.069232,,,,,174.913835,0.267584,,
,,245.192795,0.2281,232.215405,0.131018,164.724882,0.10026,,,,,175.082263,0.036732,,
,,245.50691,0.399849,232.553551,0.23829,164.889433,0.044111,,,,,175.252679,0.401345,,
,,245.858918,0.293603,232.9019,0.109109,165.07296,0.122163,,,,,175.332246,0.038246,,
,,246.164868,0.356493,233.1841,0.2202,165.248708,0.049673,,,,,175.443813,0.035783,,
,,246.34189,0.672588,233.451214,0.223196,165.397853,0.170361,,,,,175.611867,0.104212,,
,,246.527396,0.202105,233.740225,0.130756,165.598777,0.175248,,,,,175.768868,0.095131,,
,,246.718941,0.644196,233.983036,0.23159,165.781553,0.058651,,,,,175.945852,0.0355,,
,,247.063582,0.402827,234.305887,0.244111,165.933194,0.424871,,,,,176.134467,0.03732,,
,,247.258327,0.496006,234.679741,0.332237,166.095368,0.065177,,,,,176.289184,0.123024,,
,,247.595199,0.308799,235.030976,0.369258,166.278854,0.176729,,,,,176.459794,0.59958,,
,,247.771561,0.370102,235.367511,0.366582,166.459998,0.64368,,,,,176.639957,0.061767,,
,,247.964431,0.26147,235.706677,0.152447,166.635133,0.09313,,,,,176.99464,0.067016,,
,,248.164537,0.419352,235.884041,0.137888,166.807082,0.111636,,,,,177.152687,0.099216,,
,,248.470497,0.305592,236.042612,0.166825,166.986273,0.164878,,,,,177.363129,0.027794,,
,,248.663035,0.315179,236.239231,0.183431,167.173405,0.087713,,,,,177.545822,0.125742,,
,,248.848442,0.348347,236.575455,0.083257,167.337906,0.072681,,,,,177.689512,0.067881,,
,,249.168611,0.554736,236.739148,0.18788,167.50287,0.041624,,,,,177.865079,0.017439,,
,,249.539507,0.353577,237.096523,0.254133,167.667178,0.107784,,,,,178.040677,0.61872,,
,,249.875089,0.361267,237.433942,0.269476,168.024026,0.14829,,,,,178.386894,0.058248,,
,,250.056618,0.250453,237.805495,0.180708,168.116075,0.170944,,,,,178.549941,0.093217,,
,,250.394857,0.294165,237.970572,0.248185,168.194767,0.151513,,,,,178.743413,0.030932,,
