Frame,Time,X,Y
412,16.48,178.591528,126.09449
413,16.52,180.273472,126.620741
414,16.56,181.609396,127.336322
415,16.6,182.347784,128.043531
416,16.64,182.577415,128.977517
417,16.68,182.224535,129.522146
418,16.72,181.386256,130.1201
419,16.76,180.072482,130.207293
420,16.8,178.588106,130.305072
421,16.84,176.477452,130.364533
422,16.88,174.168613,130.149633
423,16.92,171.570151,129.184214
424,16.96,168.921367,128.704685
425,17,166.661507,128.469345
426,17.04,164.358375,128.624166
427,17.08,162.327638,128.731877
428,17.12,160.441329,128.785525
429,17.16,158.556736,128.785224
430,17.2,156.699679,128.939341
431,17.24,154.903547,129.135801
432,17.28,153.23326,129.585682
433,17.32,151.759818,129.740935
434,17.36,150.298133,129.913126
435,17.4,148.872718,129.799172
436,17.44,147.515611,129.995607
437,17.48,146.47783,130.160766
438,17.52,145.561277,130.403704
439,17.56,144.757206,130.515785
440,17.6,144.01088,130.693751
441,17.64,143.175945,130.672445
442,17.68,142.352516,130.752233
443,17.72,141.750226,130.733376
444,17.76,141.166912,130.905679
445,17.8,140.868402,130.996119
446,17.84,140.642117,131.031995
447,17.88,140.704377,130.792064
448,17.92,140.953802,130.569602
449,17.96,141.434398,130.314482
450,18,141.887163,130.235095
451,18.04,142.45516,129.976069
452,18.08,142.942382,129.705687
453,18.12,143.473588,129.237009
454,18.16,143.872643,128.936172
455,18.2,144.220153,128.730913
456,18.24,144.345603,128.695854
457,18.28,144.49025,128.585665
458,18.32,144.858078,128.802309
459,18.36,145.177511,129.136352
460,18.4,145.487056,129.905439
461,18.44,145.924547,130.540249
462,18.48,146.139326,131.338338
463,18.52,146.341239,131.710154
464,18.56,146.540122,132.087559
465,18.6,146.776068,132.141256
466,18.64,147.230031,132.131386
467,18.68,147.988878,131.640643
468,18.72,149.045954,131.349692
469,18.76,150.264167,131.075918
470,18.8,151.80529,131.099603
471,18.84,153.581188,131.074977
472,18.88,155.632243,131.349353
473,18.92,157.81358,131.688194
474,18.96,160.191253,132.315039
475,19,162.737193,133.15079
476,19.04,165.507579,134.474256
477,19.08,168.248914,136.085607
478,19.12,170.581734,137.867574
479,19.16,172.84954,139.683665
480,19.2,174.774135,141.855935
481,19.24,176.561152,143.483458
482,19.28,178.036047,144.690521
483,19.32,179.291783,145.334762
484,19.36,180.129444,145.622391
485,19.4,180.740979,145.736877
486,19.44,181.180335,145.773652
487,19.48,181.330342,145.710304
488,19.52,181.649897,145.723837
489,19.56,181.66679,145.645438
490,19.6,181.757805,145.573298
491,19.64,181.766249,145.583118
492,19.68,181.677051,145.789789
493,19.72,181.568957,145.978077
494,19.76,181.364922,146.271565
495,19.8,181.384928,146.508358
496,19.84,181.463264,146.821679
497,19.88,181.612646,147.068442
498,19.92,181.723469,147.429855
499,19.96,181.882003,147.685099
500,20,182.156315,147.985787
501,20.04,182.210477,148.251634
502,20.08,182.384891,148.642735
503,20.12,182.487157,148.867024
504,20.16,182.498021,149.062889
505,20.2,182.431159,149.093858
