Bass,Bass peak,Clave,Clave peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Cajon,Cajon peak,Conga,Conga peak,Trumpet,Trumpet peak
148.879619,0.394949,379.404986,0.276929,141.779156,0.119765,143.544313,0.164678,123.701544,0.402099,332.601117,0.152863,324.620432,0.574129,110.66485,0.44828,256.92824,0.271817
149.08513,0.60886,379.650839,0.374163,142.100877,0.390287,143.902504,0.10762,123.932658,0.126808,332.828955,0.883616,326.083456,0.558542,110.837351,0.342864,257.113224,0.377508
149.276282,0.596053,380.024977,0.26546,142.462398,0.15713,144.089645,0.053109,124.158358,0.541348,333.069414,0.10161,327.512724,0.631316,111.016435,0.196201,257.309989,0.185607
149.608156,0.401303,380.341544,0.363436,142.824276,0.586826,144.26893,0.086181,124.41532,0.41962,333.30296,0.082746,328.928954,0.643862,111.220207,0.032185,257.440887,0.391464
149.8009,0.697247,381.252915,0.037231,143.08596,0.121419,144.605943,0.492833,124.666237,0.179635,333.548407,0.072689,330.404118,0.570726,111.376242,0.539318,257.864904,0.441672
149.982882,0.318753,381.427955,0.031651,143.343391,0.239694,144.766717,0.154725,124.904929,0.570957,333.666252,0.016779,331.870083,0.598188,111.551905,0.398421,258.140581,0.546483
150.536148,0.495674,381.596492,0.034469,143.547701,0.880247,144.956475,0.164612,125.043196,0.018155,333.848307,0.652408,335.25002,0.750481,111.728852,0.03754,258.403493,0.656369
150.72166,0.493943,381.77932,0.039581,144.06992,0.46407,145.136738,0.355337,125.178028,0.533821,334.049613,0.916835,338.121132,0.766051,111.914358,0.15862,258.678952,0.516983
151.074493,0.343198,381.968916,0.054039,144.259662,0.937471,145.687624,0.160128,125.393409,0.336057,334.384905,0.103428,340.977352,0.84106,112.07494,0.398925,259.010768,0.612278
151.282023,0.615555,382.118543,0.045742,144.600093,0.246069,145.834326,0.123034,125.595935,0.017623,334.55469,0.071505,343.972426,0.684497,112.168251,0.043519,259.96514,0.429149
151.792911,0.538154,382.304311,0.066227,144.959924,0.366861,146.019945,0.109436,125.742228,0.054152,334.738652,0.064595,347.08394,0.632264,112.260377,0.374056,260.176694,0.56408
151.975746,0.61139,382.68491,0.057372,145.162889,0.194526,146.18598,0.071018,125.935233,0.07526,334.964827,0.061992,349.130676,0.506983,112.440189,0.664383,260.390586,0.663381
152.337128,0.482841,383.221127,0.034248,145.494829,0.184966,146.388516,0.395656,126.133889,0.091838,335.088989,0.041224,350.557431,0.635847,112.642855,0.049604,260.68058,0.546493
152.702095,0.505319,383.403703,0.043557,145.706093,0.735972,146.834453,0.171094,126.482942,0.285348,335.265336,0.953119,352.492602,0.706059,112.795219,0.206396,260.915972,0.552303
153.382741,0.535547,384.12838,0.032175,146.039472,0.155898,147.124705,0.197769,126.674245,0.035734,336.542245,0.021413,355.488577,0.770487,112.980316,0.093417,261.153951,0.523155
153.614959,0.628445,384.418459,0.312643,146.218286,0.212462,147.497678,0.067569,126.840329,0.537518,336.715603,0.021639,358.774856,0.666263,113.147609,0.198955,261.411842,0.38526
153.832308,0.681572,384.643021,0.26665,146.403691,0.536676,147.848558,0.171255,127.205869,0.050743,337.093453,0.09666,360.777927,0.746322,113.349545,0.167939,261.65543,0.30649
154.152996,0.442087,384.881336,0.299089,146.589775,0.103375,148.191625,0.185251,127.285335,0.191016,337.179337,0.021906,362.26434,0.690871,113.508569,0.388696,261.837036,0.539952
154.685096,0.313639,385.000273,0.02528,146.923654,0.319221,148.539959,0.221968,127.372281,0.501991,337.417179,0.077529,363.681794,0.744427,113.692263,0.341895,263.24759,0.169716
154.878679,0.374227,385.130775,0.186899,147.128067,0.561754,148.914076,0.102918,127.564791,0.8683,337.655145,0.062564,365.155907,0.724318,113.863056,0.158073,263.43823,0.195006
155.069336,0.678246,385.238568,0.076051,147.304622,0.129687,149.260709,0.10874,127.762208,0.684466,337.965176,0.071126,366.587587,0.653106,114.22658,0.556772,265.096288,0.629787
155.273484,0.497641,385.416014,0.275103,147.483046,0.254173,149.622716,0.140993,127.929676,0.024272,338.050844,0.016901,370.368521,0.765876,114.399732,0.525424,265.324747,0.820773
155.577389,0.338321,385.696369,0.030147,147.846368,0.607758,149.806268,0.140244,128.117655,0.047445,338.146661,0.148364,372.895433,0.710571,114.590161,0.016715,265.522955,0.531365
156.021901,0.439918,385.797204,0.381615,148.03241,0.104583,150.021003,0.226311,128.28622,0.402988,338.866619,0.017821,376.19613,0.630575,114.934933,0.387616,265.694938,0.168873
156.376148,0.443188,386.103249,0.339251,148.373696,0.40439,150.412686,0.069966,128.627951,0.018076,339.233882,0.661959,378.867162,0.820312,115.10991,0.333338,265.875567,0.609439
156.74256,0.512913,387.042746,0.049165,148.562421,0.544216,150.721792,0.101827,129.004398,0.048355,339.575144,0.148016,381.058671,0.71201,115.278025,0.205445,266.093561,0.541389
157.10434,0.609491,387.575088,0.03159,148.923213,0.155763,151.071647,0.140624,129.222429,0.017177,339.778646,0.132448,383.912965,0.683095,115.503528,0.147132,266.242696,0.402583
157.284778,0.404103,387.774397,0.043163,149.282555,0.407841,151.257902,0.150632,129.395216,0.096433,339.945983,0.531435,385.370408,0.523558,115.651177,0.0717,266.561059,0.516317
157.94744,0.611869,388.502936,0.049208,149.662985,0.259934,151.45411,0.293222,129.55785,0.0977,340.470319,0.031344,386.804123,0.666891,115.769204,0.127347,266.791281,0.369284
158.185672,0.381385,388.826951,0.027204,150.013503,0.636127,151.801699,0.233028,129.766373,0.035391,340.569992,0.080475,388.262437,0.535161,116.004678,0.038393,266.983911,0.418749
158.466089,0.455272,389.03006,0.031801,150.377687,0.13858,152.141997,0.23352,130.121429,0.091859,340.659291,0.043703,389.739731,0.553505,116.206023,0.054455,267.151134,0.420714
158.88998,0.462054,389.223525,0.050617,150.715197,0.408057,152.334553,0.245991,130.301072,0.028984,340.806428,0.019737,391.1914,0.444259,116.337292,0.330065,267.29997,0.377862
159.249136,0.472991,389.938617,0.042424,150.907046,0.166779,152.520929,0.273955,130.492056,0.061442,340.977997,0.116805,392.623574,0.512932,116.529588,0.343482,267.488418,0.550036
159.613741,0.612164,390.252711,0.217164,151.22533,0.331422,152.870091,0.217874,130.855833,0.056857,341.065766,0.072487,394.09143,0.603329,116.705261,0.252383,267.641007,0.358474
159.990246,0.582888,390.460869,0.22024,151.443888,0.543863,153.212722,0.10677,131.018317,0.075041,341.731973,0.049861,395.590804,0.644223,116.786364,0.015944,267.778731,0.454614
160.178068,0.409529,390.576726,0.037924,151.792291,0.311876,153.421279,0.092973,131.218389,0.126178,341.904025,0.086256,397.01711,0.555033,116.897177,0.02389,267.925149,0.250687
160.862824,0.528245,390.687903,0.380127,151.972711,0.19338,153.613504,0.165587,131.570677,0.22567,342.2805,0.183265,398.431165,0.498053,117.060628,0.538813,268.080315,0.450448
161.105599,0.619973,390.793959,0.03864,152.155113,0.35361,153.799284,0.254672,131.74892,0.040912,342.624263,0.022516,399.887537,0.580272,117.234508,0.524745,268.214347,0.584935
161.383823,0.622118,390.937486,0.227737,152.380063,0.241493,154.011582,0.269948,131.940246,0.057318,342.809455,0.040969,401.364185,0.682172,117.42717,0.053532,268.347259,0.315223
161.565558,0.31952,391.052736,0.13447,152.710206,0.327935,154.352961,0.244578,132.124109,0.058677,342.987673,0.095236,405.105277,0.789881,117.7986,0.256596,268.504948,0.248263
161.948496,0.466561,391.269914,0.54961,152.89749,0.239204,154.853762,0.070883,132.316538,0.31119,343.321723,0.137682,407.077475,0.518009,117.989223,0.484654,268.708742,0.590836
162.140187,0.279562,391.494841,0.037452,153.083467,0.519528,155.064439,0.171384,132.471293,0.089416,343.526889,0.160827,408.549706,0.550064,118.374654,0.029843,269.385271,0.528861
162.316225,0.790231,391.600674,0.308437,153.267862,0.142558,155.618273,0.14721,132.677423,0.368682,343.881008,0.144345,409.957178,0.609802,118.52842,0.024651,269.750709,0.30407
162.541815,0.534694,391.729996,0.03726,153.444639,0.175061,155.776648,0.32727,133.028172,0.237463,343.971663,0.067627,411.444339,0.624292,118.71258,0.171241,269.932239,0.307524
162.84611,0.54482,391.924549,0.412227,153.63293,0.642478,156.133904,0.066123,133.213984,0.027719,344.7872,0.022818,412.866536,0.506689,118.907311,0.040258,270.117621,0.35669
163.031299,0.300926,392.849294,0.034747,153.985253,0.157537,156.303368,0.077478,133.408308,0.07282,345.139024,0.032447,414.320616,0.718475,119.252961,0.254569,270.30891,0.391802
163.435334,0.442019,393.171723,0.025149,154.162283,0.494478,156.467792,0.074369,133.587713,0.02557,345.511788,0.025252,416.663837,0.630464,119.423292,0.441426,270.497239,0.221487
163.624275,0.627483,393.373729,0.027829,154.375172,0.507978,156.69891,0.108178,133.776599,0.033298,345.712498,0.18167,419.591884,0.424709,119.619242,0.407233,270.676021,0.329264
163.842366,0.761155,393.583254,0.051271,154.568272,0.356255,156.909705,0.178402,133.940782,0.077952,345.814924,0.102069,421.579761,0.665512,119.98542,0.077385,270.851082,0.355728
164.045268,0.5318,394.309064,0.044689,155.079896,0.406832,157.228268,0.162626,134.153936,0.203795,345.934401,0.098539,423.039771,0.720745,120.144576,0.139934,271.102289,0.462847
164.350814,0.493245,394.63894,0.030594,155.440582,0.18062,157.441188,0.135265,134.468396,0.104674,346.050159,0.166701,424.492,0.729209,120.346176,0.034317,271.401763,0.205956
164.746401,0.411971,394.846298,0.031277,155.625867,0.44258,157.723446,0.066015,134.664769,0.02628,346.15824,0.039853,425.94625,0.7654,120.693154,0.221029,271.594546,0.285516
165.102419,0.467789,395.03841,0.051731,155.815959,0.295234,157.955938,0.174021,134.856653,0.057122,346.285556,0.119386,,,120.86718,0.426062,312.489573,0.157015
165.467913,0.511476,395.766441,0.032664,155.997289,0.265088,158.299906,0.095917,135.059102,0.038608,346.388309,0.04635,,,121.057195,0.272343,334.049149,0.163037
165.7814,0.589268,396.094973,0.145432,156.335839,0.541054,158.448575,0.106157,135.239751,0.044701,346.551955,0.047599,,,121.401341,0.093553,335.266573,0.152626
166.346488,0.520829,396.295555,0.23524,156.546508,0.244597,158.653113,0.210362,135.3836,0.08174,346.729236,0.089123,,,121.593374,0.211751,347.258691,0.168347
166.658714,0.597354,396.508951,0.19405,156.721523,0.140108,159.007028,0.096902,135.577897,0.09405,346.904564,0.083747,,,121.785857,0.023521,347.451063,0.356556
166.887556,0.590546,396.786003,0.147057,157.061621,0.598949,159.389352,0.220769,135.931869,0.05397,347.110212,0.146344,,,122.131294,0.177061,347.639458,0.191067
167.215729,0.600038,397.050637,0.227812,157.239682,0.153291,159.747106,0.099693,136.103547,0.04465,347.461031,0.020967,,,122.302423,0.339117,347.831035,0.232304
167.752981,0.692463,397.197971,0.035813,157.451337,0.292667,159.924895,0.094965,136.288038,0.086087,347.839578,0.683363,,,122.504509,0.400734,348.015966,0.169195
167.941159,0.661945,397.404694,0.287593,157.789086,0.435061,160.103312,0.224633,136.487345,0.016431,348.195873,0.118868,,,122.870909,0.074781,348.394714,0.280063
168.117059,0.399652,397.73946,0.25093,157.969101,0.261098,160.49663,0.085084,136.68042,0.099835,348.393372,0.117089,,,123.041768,0.150377,348.756797,0.216824
168.374023,0.524353,398.646595,0.044036,158.183337,0.306272,160.667781,0.05389,136.825609,0.082859,348.572558,0.592058,,,123.234214,0.042255,349.098605,0.248266
168.684965,0.547749,398.985888,0.026723,158.493477,0.436757,160.853839,0.099884,137.031915,0.165581,348.748201,0.023655,,,123.46844,0.110627,349.210316,0.174672
168.86492,0.413828,399.181481,0.030492,158.689524,0.236098,161.080113,0.213648,137.36366,0.393421,348.914961,0.021317,,,123.589955,0.320722,349.456917,0.212401
169.214049,0.375729,399.375135,0.052685,158.888415,0.426339,161.383602,0.105667,137.536261,0.026218,349.154311,0.065372,,,123.748488,0.487339,349.641799,0.214364
169.398003,0.472786,400.118381,0.045201,159.212894,0.232771,161.591364,0.219798,137.718766,0.069911,349.338766,0.538331,,,123.944234,0.478817,353.093927,0.196839
169.573162,0.692647,400.429625,0.026847,159.423756,0.134146,161.929288,0.087866,137.926859,0.030734,349.657032,0.111591,,,124.1645,0.11677,353.272026,0.422582
169.828033,0.666861,400.631556,0.035237,159.636799,0.483071,162.309256,0.057313,138.11256,0.140909,349.858524,0.115434,,,124.322585,0.035892,353.446553,0.22914
170.103362,0.367517,400.835316,0.051541,159.959022,0.426926,162.498633,0.09545,138.271407,0.081974,350.056229,0.378067,,,124.487901,0.138735,353.648677,0.334671
170.485642,0.546196,401.538371,0.050154,160.188486,0.321586,162.715005,0.217629,138.464667,0.413466,350.413781,0.042515,,,124.671285,0.029403,354.189423,0.356155
170.807762,0.60991,401.893003,0.087813,160.494052,0.311627,163.039715,0.182446,138.82179,0.084952,350.557687,0.055344,,,124.912379,0.120702,354.563544,0.305276
171.196406,0.460753,402.074758,0.138557,160.683004,0.202227,163.264974,0.238319,139.003375,0.031703,350.788039,0.532378,,,125.035947,0.243649,354.920851,0.311311
171.526783,0.514092,402.317465,0.218863,160.890982,0.443402,163.565266,0.07965,139.197208,0.039252,351.306181,0.061072,,,125.208975,0.366035,355.038281,0.22029
172.081224,0.43823,402.53513,0.265028,161.086608,0.219008,163.780992,0.149766,139.38569,0.016807,351.493373,0.553633,,,125.406479,0.337829,355.292306,0.271725
172.446558,0.633417,402.8695,0.313865,161.409978,0.503772,164.117853,0.069071,139.559517,0.027645,351.608396,0.062745,,,125.775627,0.048568,355.481723,0.283857
172.663281,0.477662,402.973572,0.02879,161.625703,0.264946,164.335843,0.106058,139.733889,0.097514,351.720937,0.127164,,,125.943936,0.156248,359.119606,0.371991
172.967627,0.500092,403.199969,0.347722,161.959673,0.336148,164.50335,0.222964,139.923965,0.157266,351.837871,0.128367,,,126.129888,0.02858,359.306777,0.212236
173.157531,0.520642,403.519871,0.346498,162.326273,0.315882,164.89163,0.112567,140.281838,0.264739,352.01024,0.092289,,,126.314624,0.024072,359.50129,0.423918
173.395886,0.540541,405.100097,0.308544,162.518168,0.264081,165.269205,0.233014,140.457796,0.027455,352.18844,0.63295,,,126.490417,0.198847,359.661734,0.228577
173.88538,0.530003,405.456948,0.345407,162.870656,0.449488,165.615057,0.22896,140.645345,0.08748,352.345854,0.056997,,,126.665413,0.258219,360.046531,0.400786
174.413887,0.750441,405.677215,0.247122,163.124314,0.133209,165.944627,0.198664,140.82318,0.053441,352.490715,0.067912,,,126.857552,0.397422,360.428745,0.331988
176.044512,0.584549,405.807337,0.026158,163.434316,0.30232,166.294234,0.111724,141.003176,0.31987,352.566368,0.042392,,,127.218068,0.047019,360.759444,0.372572
176.289581,0.863121,406.022899,0.112952,163.631879,0.313619,166.504769,0.099726,141.17026,0.10253,353.091708,0.029867,,,127.294316,0.024248,361.157417,0.153191
176.475045,0.459901,406.384815,0.735757,163.818807,0.302562,166.704035,0.244097,141.366062,0.615235,353.276778,0.053056,,,127.381284,0.152653,361.334696,0.220932
176.785637,0.517444,407.297081,0.030857,164.025182,0.199015,167.05068,0.097767,141.701621,0.099651,353.462052,0.113852,,,127.573374,0.203758,364.99777,0.227993
177.151319,0.363815,407.629705,0.285593,164.341454,0.627374,167.229013,0.174893,141.896642,0.036599,353.833872,0.100284,,,127.769757,0.177976,365.153165,0.231511
177.327626,0.660983,407.82751,0.299184,164.552062,0.371505,167.406333,0.209288,142.090188,0.0534,353.922847,0.022223,,,127.937172,0.264828,365.354578,0.378119
178.920976,0.639402,408.030623,0.216596,164.880818,0.423324,167.771313,0.077628,142.279865,0.043198,354.212765,0.188983,,,128.109932,0.451343,365.517455,0.257392
179.157907,0.788857,408.28441,0.233216,165.066837,0.34436,167.951419,0.058371,142.457942,0.079267,354.574439,0.188131,,,128.31164,0.486147,365.898637,0.328645
179.650493,0.745721,408.585035,0.474871,165.2469,0.311812,168.140562,0.110024,142.619304,0.10808,354.918298,0.02729,,,128.498056,0.016787,366.266316,0.216576
180.039547,0.62552,408.946234,0.361311,165.456525,0.102298,168.325063,0.158087,142.818049,0.206436,355.13335,0.067784,,,128.669181,0.058657,366.558694,0.172959
180.263047,0.561162,409.263229,0.434277,165.781178,0.628472,168.504254,0.306166,143.153015,0.232597,355.48184,0.212653,,,128.839055,0.161952,366.696166,0.447039
181.646166,0.387804,409.366694,0.02868,166.00624,0.362771,168.831189,0.184967,143.361571,0.026784,355.560275,0.031112,,,129.02958,0.112156,366.97077,0.292693
181.837585,0.496187,410.912778,0.340189,166.333386,0.395961,169.05911,0.242402,143.546284,0.038595,355.685653,0.017052,,,129.209522,0.018505,367.152661,0.326806
182.069848,0.493371,411.256563,0.326194,166.535124,0.248778,169.357863,0.061341,143.732386,0.03386,356.792898,0.048715,,,129.372092,0.294712,369.47744,0.639917
182.254537,0.318594,411.463848,0.081266,166.719732,0.497137,169.555695,0.155684,143.917077,0.108831,356.971511,0.034944,,,129.561049,0.598665,416.680958,0.297883
182.672872,0.525354,411.845616,0.041066,167.047938,0.412699,169.900278,0.081876,144.071277,0.120272,357.124883,0.045869,,,130.108857,0.021309,416.954694,0.408035
183.197997,0.547744,412.165665,0.482806,167.230759,0.48361,170.083388,0.09616,144.267329,0.156255,357.336321,0.126504,,,130.297507,0.109645,417.203597,0.368973
183.529091,0.433218,413.069458,0.026894,167.418965,0.27326,170.274476,0.269457,144.629815,0.353539,357.42239,0.015786,,,130.498784,0.035584,417.426057,0.293563
183.711752,0.382147,413.407104,0.092413,167.758922,0.290424,170.629352,0.306154,144.796135,0.021441,357.512305,0.022693,,,130.681071,0.023888,417.894162,0.594196
183.89459,0.343174,413.603277,0.125109,167.942042,0.341515,170.999641,0.270375,144.985713,0.087145,357.671726,0.093261,,,130.840908,0.223946,419.218651,0.220186
184.077246,0.293731,413.82405,0.184388,168.135867,0.459932,171.152924,0.05311,145.157041,0.052081,357.866975,0.093371,,,131.018002,0.378814,419.393318,0.260081
184.327516,0.298207,414.058199,0.176274,168.486111,0.178284,171.338921,0.053858,145.349542,0.20888,358.050414,0.153815,,,131.213331,0.352277,419.590581,0.699228
184.562477,0.637274,414.159532,0.046969,168.666973,0.525557,171.507302,0.177265,145.515505,0.103192,358.218627,0.168624,,,131.574898,0.087677,419.94124,0.702595
184.747721,0.308859,414.405506,0.286021,168.851192,0.216058,171.682721,0.242934,145.698582,0.715401,358.399204,0.153979,,,131.748637,0.108872,420.154634,0.421766
185.490426,0.654925,414.723427,0.123973,169.19074,0.384815,172.058891,0.070243,146.039374,0.29718,358.59526,0.170311,,,131.942525,0.061133,420.531177,0.540135
185.840243,0.464547,414.879892,0.032262,169.374356,0.533305,172.235037,0.143943,146.225582,0.024577,358.774932,0.175463,,,132.129736,0.021487,420.882836,0.500413
186.198511,0.483777,415.049938,0.138127,169.559409,0.364181,172.429084,0.123622,146.416459,0.083757,359.13411,0.016557,,,132.296302,0.199842,422.502626,0.522762
186.560106,0.436983,415.247942,0.030816,169.752545,0.358677,172.654782,0.166953,146.598412,0.015723,359.521443,0.874988,,,132.462308,0.401405,422.792195,0.313627
186.743782,0.627725,415.951319,0.049769,170.081861,0.461948,172.930168,0.065877,146.771442,0.041816,359.84996,0.130247,,,132.664968,0.378343,423.041286,0.335624
186.922694,0.635434,416.288367,0.046792,170.263471,0.265332,173.084153,0.144262,146.943402,0.086882,360.063744,0.134968,,,132.858332,0.024658,423.285622,0.27107
187.11829,0.455925,417.417056,0.059548,170.628999,0.396982,173.308949,0.251439,147.123649,0.177803,360.241099,0.464143,,,133.038564,0.055667,423.785418,0.525552
187.465856,0.604071,418.15686,0.066488,170.819143,0.158576,173.861605,0.319956,147.469601,0.330436,360.581717,0.037012,,,133.21174,0.134058,427.242768,0.237008
187.667618,0.305687,418.875302,0.067087,170.99472,0.330568,174.397755,0.328833,147.650846,0.020044,360.774374,0.105829,,,133.40577,0.043777,428.172801,0.2775
188.216351,0.388831,419.216381,0.036788,171.330153,0.221616,175.901168,0.280238,147.838496,0.083892,360.856033,0.025088,,,133.763004,0.258829,428.502265,0.155849
188.400927,0.603001,419.411615,0.028267,171.521713,0.541747,176.26218,0.074303,148.009637,0.057635,360.976345,0.339784,,,133.932124,0.440752,429.090575,0.185873
188.726044,0.301868,420.349859,0.056945,171.719389,0.226746,176.602374,0.05281,148.198415,0.296641,361.31082,0.132966,,,134.130935,0.445144,,
188.922275,0.485073,421.0689,0.059297,171.900289,0.13147,176.79563,0.115484,148.37495,0.076308,361.520618,0.13877,,,134.49741,0.045499,,
189.121619,0.567414,421.790691,0.044154,172.080705,0.33174,177.356134,0.056587,148.56273,0.500374,361.707933,0.41697,,,134.654995,0.138839,,
189.637199,0.621755,422.316738,0.028441,172.263461,0.376744,177.545273,0.120798,148.892191,0.219832,362.055923,0.034202,,,134.85221,0.053985,,
189.826038,0.636627,422.522942,0.040787,172.452895,0.323236,178.243343,0.120614,149.094047,0.029792,362.265293,0.075242,,,135.210209,0.241893,,
190.37923,0.514697,423.263936,0.052842,172.642555,0.278173,178.76858,0.085053,149.290183,0.088903,362.488677,0.300421,,,135.374933,0.442593,,
191.067284,0.425099,423.804353,0.028337,172.993189,0.348568,179.149456,0.116231,149.497897,0.024702,362.778557,0.103519,,,135.57001,0.40791,,
191.254255,0.619367,423.99742,0.043137,173.391647,0.743007,179.688724,0.117217,149.654182,0.102166,362.981587,0.152216,,,135.938049,0.042649,,
191.818203,0.440438,424.717562,0.06027,173.653446,0.146307,180.389322,0.083243,149.828384,0.09483,363.190605,0.362083,,,136.101289,0.145989,,
192.536193,0.442175,425.45021,0.070278,173.928615,0.484496,180.777725,0.119997,150.014143,0.208914,363.341727,0.020244,,,136.294902,0.056914,,
192.718636,0.439407,426.162423,0.074697,174.445633,0.507788,181.107038,0.085995,150.365111,0.235845,363.512064,0.043237,,,136.486802,0.031888,,
192.951334,0.501823,,,176.098553,0.112639,181.675547,0.051505,150.537992,0.029189,363.682049,0.088175,,,136.648287,0.209889,,
193.273091,0.727625,,,176.277784,0.513569,181.834217,0.093471,150.726861,0.084489,363.897321,0.331231,,,136.81784,0.40861,,
193.458647,0.348056,,,176.570292,0.106694,182.049694,0.111509,150.913769,0.029753,364.225678,0.135477,,,137.023888,0.51774,,
193.957198,0.531473,,,176.799821,0.320123,182.263199,0.050816,151.102757,0.180824,364.42235,0.162139,,,137.372109,0.1317,,
194.157645,0.55099,,,177.297743,0.562403,182.421533,0.075594,151.257283,0.096222,364.61964,0.409682,,,137.558654,0.104823,,
194.377412,0.538974,,,177.503236,0.221114,182.614436,0.160955,151.447288,0.68858,364.976365,0.039728,,,137.728977,0.049536,,
194.709241,0.573432,,,177.709012,0.132102,182.98139,0.053875,151.542726,0.017355,365.1517,0.072077,,,137.93982,0.469663,,
195.250746,0.587106,,,177.884694,0.12289,183.322957,0.122167,151.81026,0.170578,365.348264,0.342844,,,138.112284,0.249798,,
195.435001,0.457579,,,179.155581,0.384742,183.673653,0.067744,151.977814,0.02336,365.516188,0.019446,,,138.278435,0.411988,,
195.633957,0.725386,,,179.696822,0.250032,183.981196,0.09175,152.169678,0.101335,365.693498,0.121545,,,138.477135,0.348301,,
196.00815,0.361311,,,180.203118,0.224644,184.375448,0.076771,152.325577,0.068335,365.902981,0.111254,,,138.828194,0.065169,,
196.184618,0.767937,,,180.468297,0.101608,184.558383,0.051556,152.521309,0.167065,366.067193,0.532963,,,139.003866,0.189445,,
196.370596,0.35302,,,182.072592,0.312808,184.733771,0.07523,152.69672,0.073783,366.419587,0.038001,,,139.194639,0.06616,,
196.555114,0.278659,,,182.25276,0.104651,184.921223,0.16315,152.901701,0.270569,366.58792,0.094962,,,139.376404,0.02882,,
196.890386,0.406394,,,182.595144,0.462093,185.274207,0.148522,153.253077,0.455676,366.68456,0.019039,,,139.551983,0.174466,,
197.086873,0.497297,,,183.091148,0.291469,185.505289,0.104597,153.449131,0.527926,366.787664,0.437114,,,139.7251,0.462258,,
197.438558,0.533125,,,183.41209,0.111972,185.858309,0.116645,153.64423,0.130438,367.126348,0.13672,,,139.929413,0.445374,,
197.662054,0.648561,,,184.600024,0.415291,186.217045,0.206035,153.84854,0.856372,367.32827,0.136002,,,140.276108,0.093106,,
198.217942,0.388151,,,184.78731,0.227628,186.577597,0.058451,153.99667,0.029755,367.556025,0.56215,,,140.447916,0.146768,,
198.438618,0.292042,,,184.987887,0.602937,186.898035,0.193769,154.18151,0.034397,367.804219,0.1501,,,140.643304,0.057777,,
198.908427,0.65187,,,185.310331,0.117661,187.272347,0.096591,154.350223,0.463589,368.047728,0.103111,,,140.824556,0.022234,,
199.094028,0.300276,,,185.494273,0.416378,187.641314,0.078398,154.697312,0.087319,368.298623,0.069175,,,140.989706,0.327711,,
199.279391,0.595534,,,185.861446,0.111389,188.027511,0.118351,154.890221,0.081078,368.586427,0.070213,,,141.162296,0.509519,,
200.009831,0.640917,,,186.211364,0.431161,188.389524,0.392988,155.087689,0.06638,368.776807,0.127935,,,141.3655,0.515217,,
200.514588,0.581228,,,186.575208,0.140754,188.754199,0.164586,155.307549,0.690201,369.005568,0.075849,,,141.729119,0.067528,,
200.725697,0.439198,,,186.933269,0.437374,189.116242,0.411248,155.567213,0.561162,369.126451,0.019156,,,141.897102,0.148016,,
201.061424,0.472062,,,187.463463,0.306256,189.470984,0.247216,155.811931,0.676068,369.277773,0.074015,,,142.082526,0.052192,,
201.260394,0.507572,,,187.673924,0.756203,189.837705,0.157982,156.147117,0.079955,369.477628,0.081156,,,142.441328,0.238099,,
201.462504,0.42306,,,188.031617,0.181436,190.180225,0.24765,156.331989,0.025389,369.82667,0.057867,,,142.610942,0.528195,,
201.815206,0.450588,,,188.212573,0.380991,190.341239,0.114334,156.525641,0.127747,370.002219,0.055881,,,142.811871,0.505422,,
202.167267,0.447024,,,188.414433,0.20045,190.566383,0.115672,156.724608,0.604896,370.102019,0.029025,,,143.162432,0.072629,,
202.720511,0.569723,,,188.890189,0.331544,190.921036,0.119201,156.884198,0.022706,370.199328,0.106946,,,143.338553,0.150304,,
202.917624,0.281954,,,189.078287,0.727404,191.279466,0.258543,157.003841,0.700502,370.391113,0.127171,,,143.536865,0.049727,,
203.427741,0.535416,,,189.47409,0.139308,191.637541,0.205764,157.254201,0.806313,370.739534,0.025938,,,143.727625,0.534705,,
204.166514,0.505641,,,189.826601,0.508156,191.995567,0.201152,157.587096,0.077563,371.118413,0.498033,,,143.903224,0.121416,,
204.353464,0.510824,,,190.185188,0.267159,192.380181,0.100847,157.777861,0.066792,371.292862,0.016416,,,144.069779,0.468339,,
204.555956,0.467158,,,190.548163,0.878632,192.767381,0.123664,157.980875,0.113247,371.650705,0.169996,,,144.264898,0.46906,,
204.859594,0.691552,,,190.93646,0.221754,193.09897,0.126886,158.178268,0.031021,371.855415,0.382333,,,144.629405,0.094815,,
205.044978,0.333016,,,191.278015,0.452801,193.27942,0.125878,158.338302,0.307269,372.198495,0.026516,,,144.795559,0.166107,,
205.536296,0.510198,,,191.626848,0.133317,193.48547,0.167731,158.508113,0.033162,372.373745,0.083181,,,144.986604,0.070284,,
205.769612,0.494631,,,191.816097,0.278207,193.83843,0.124157,158.678603,0.695229,372.4601,0.016061,,,145.170923,0.020947,,
206.288931,0.570371,,,192.016551,0.809696,194.193017,0.232874,159.047215,0.474148,372.570441,0.531719,,,145.335464,0.240662,,
206.479958,0.532915,,,192.19809,0.11118,194.532866,0.058062,159.235103,0.530524,372.915616,0.178378,,,145.51056,0.500615,,
206.696314,0.788771,,,192.562946,0.360695,194.889996,0.202753,159.432147,0.055097,373.30012,0.026397,,,145.719895,0.341752,,
207.089287,0.719223,,,192.749494,0.394188,195.248661,0.543581,159.613486,0.428799,373.681275,0.018437,,,145.881634,0.015858,,
207.27995,0.470147,,,193.112111,0.322143,195.604905,0.411917,159.785981,0.093691,373.926724,0.018882,,,146.04927,0.071219,,
