Bass,Bass peak,Clave,Clave peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Conga,Conga peak
,,217.448024,0.157618,,,,,293.790967,0.049901,,,256.12748,0.016429
,,217.594217,0.138782,,,,,293.919622,0.088103,,,256.241064,0.140224
,,217.713218,0.267045,,,,,294.053433,0.507958,,,256.373598,0.67025
,,217.842076,0.399306,,,,,294.296838,0.631427,,,256.505454,0.058047
,,217.970388,0.097356,,,,,294.570532,0.703687,,,256.77071,0.117407
,,218.120071,0.439496,,,,,294.79506,0.650034,,,256.877649,0.194544
,,218.238876,0.062575,,,,,294.952661,0.398352,,,257.02375,0.119417
,,218.356375,0.140405,,,,,295.089929,0.025731,,,257.281722,0.125621
,,218.491336,0.187161,,,,,295.226737,0.069596,,,257.411508,0.497791
,,218.625309,0.221763,,,,,295.480113,0.10579,,,257.543242,0.238007
,,218.753924,0.236302,,,,,295.760195,0.041987,,,257.686977,0.41505
,,218.887239,0.371314,,,,,295.884492,0.037476,,,257.921291,0.036877
,,219.140598,0.172295,,,,,296.008142,0.250116,,,258.065095,0.063735
,,219.255413,0.236959,,,,,296.145235,0.070155,,,258.218724,0.023314
,,219.383578,0.265975,,,,,296.288287,0.057981,,,258.326462,0.096279
,,219.522119,0.268777,,,,,296.396936,0.259491,,,258.457059,0.662019
,,219.76328,0.294399,,,,,296.549442,0.130652,,,258.58555,0.044736
,,219.899395,0.432449,,,,,296.649281,0.03732,,,258.856177,0.125579
,,220.024128,0.072999,,,,,296.913436,0.350245,,,258.967943,0.157012
,,220.176086,0.380861,,,,,297.040968,0.514312,,,259.112998,0.073974
,,220.294342,0.099643,,,,,297.164589,0.029115,,,259.384142,0.111408
,,220.418101,0.138909,,,,,297.32486,0.077286,,,259.51026,0.544427
,,220.554211,0.074277,,,,,297.572422,0.184383,,,259.63954,0.186013
,,220.802192,0.328104,,,,,297.857228,0.042813,,,259.79113,0.264868
,,220.937489,0.349385,,,,,297.970247,0.047789,,,260.030595,0.039636
,,221.222293,0.285414,,,,,298.094251,0.315428,,,260.179753,0.052159
,,221.337591,0.078735,,,,,298.222334,0.289701,,,260.446001,0.168694
,,221.442117,0.251829,,,,,298.441929,0.552271,,,260.576761,0.641214
,,221.582085,0.253683,,,,,298.625607,0.069014,,,260.708105,0.031084
,,221.735095,0.164998,,,,,298.720219,0.03958,,,260.980548,0.151331
,,221.845805,0.281083,,,,,298.86101,0.020289,,,261.090031,0.169239
,,221.977306,0.278992,,,,,298.9867,0.248065,,,261.234047,0.076213
,,222.102119,0.177085,,,,,299.125298,0.526919,,,261.488044,0.061976
,,222.255117,0.344401,,,,,299.402819,0.107371,,,261.621122,0.490915
,,222.474748,0.267618,,,,,299.527468,0.316051,,,261.754387,0.295473
,,222.69395,0.063912,,,,,299.651305,0.156263,,,261.906834,0.437957
,,222.866011,0.274902,,,,,299.937052,0.059078,,,262.164903,0.02234
,,223.014798,0.358681,,,,,300.051563,0.075118,,,262.296033,0.052575
,,223.159566,0.172984,,,,,300.161912,0.337284,,,262.453078,0.018117
,,223.282302,0.077753,,,,,300.299684,0.504705,,,262.572626,0.32977
,,223.410382,0.196978,,,,,300.543545,0.717704,,,262.700682,0.527495
,,223.518642,0.253974,,,,,300.68258,0.243758,,,262.847739,0.018426
,,223.653625,0.110425,,,,,300.790229,0.327371,,,263.115125,0.143478
,,223.900963,0.087039,,,,,300.944407,0.393101,,,263.223709,0.233834
,,224.041472,0.293057,,,,,301.18631,0.021139,,,263.370652,0.095267
,,224.169732,0.194218,,,,,301.299537,0.67925,,,263.50855,0.017967
,,224.32475,0.403515,,,,,301.431424,0.298923,,,263.635761,0.142291
,,224.578185,0.058939,,,,,301.548632,0.394709,,,263.764275,0.461365
,,224.86699,0.080947,,,,,301.69518,0.461578,,,263.899308,0.32897
,,224.982964,0.234275,,,,,302.082967,0.702291,,,264.052617,0.358089
,,225.118557,0.339632,,,,,302.215027,0.331016,,,264.290239,0.022914
,,225.279703,0.080713,,,,,302.334643,0.361679,,,264.437436,0.051774
,,225.392521,0.078655,,,,,302.492576,0.324632,,,264.589333,0.03351
,,225.518584,0.123248,,,,,302.618664,0.028828,,,264.711902,0.277622
,,225.629228,0.17828,,,,,302.857727,0.050783,,,264.83309,0.601723
,,225.771176,0.107364,,,,,303.007986,0.025809,,,265.113327,0.02994
,,226.021415,0.131454,,,,,303.105172,0.412181,,,265.216711,0.150548
,,226.155517,0.287149,,,,,303.261563,0.445737,,,265.330719,0.227575
,,226.288735,0.203336,,,,,303.4331,0.499745,,,265.474855,0.103061
,,226.434554,0.398752,,,,,303.532239,0.533887,,,265.74211,0.125068
,,226.683659,0.099792,,,,,303.774925,0.01792,,,265.867762,0.44013
,,226.831072,0.072056,,,,,304.07154,0.040313,,,265.999366,0.331082
,,226.992962,0.088622,,,,,304.175527,0.028023,,,266.148258,0.46044
,,227.219586,0.395366,,,,,304.297066,0.102794,,,266.394856,0.016536
,,227.486721,0.173036,,,,,304.422993,0.038427,,,266.540164,0.036
,,227.618794,0.073031,,,,,304.54927,0.065122,,,266.815827,0.165997
,,227.728375,0.237316,,,,,304.678057,0.224249,,,266.935203,0.601618
,,227.873281,0.095506,,,,,304.824198,0.152723,,,267.343461,0.13666
,,228.119244,0.156898,,,,,304.931523,0.061062,,,267.462537,0.177923
,,228.25204,0.300336,,,,,305.191406,0.231427,,,267.601982,0.086135
,,228.391064,0.081031,,,,,305.330967,0.748009,,,267.875769,0.278092
,,228.538532,0.490915,,,,,305.458832,0.028735,,,268.000454,0.51821
,,228.640257,0.033646,,,,,305.613538,0.073359,,,268.135363,0.256719
,,228.775471,0.107476,,,,,305.843293,0.29733,,,268.291251,0.526862
,,228.91616,0.205162,,,,,306.24841,0.03642,,,268.692685,0.058714
,,229.059623,0.260698,,,,,306.372207,0.024545,,,268.955313,0.338885
,,229.179792,0.044558,,,,,306.557116,0.028487,,,269.092269,0.5929
,,229.294885,0.421368,,,,,306.790749,0.021492,,,269.231174,0.034292
,,229.465997,0.040519,,,,,307.169079,0.239858,,,269.362519,0.034282
,,229.588068,0.094781,,,,,307.329144,0.1508,,,269.476877,0.119946
,,229.707262,0.195306,,,,,307.42611,0.018789,,,269.592561,0.234935
,,229.836196,0.161734,,,,,307.504327,0.207368,,,269.731352,0.122563
,,229.965037,0.051611,,,,,307.679897,0.299082,,,269.887559,0.016538
,,230.092956,0.289139,,,,,307.855108,0.178479,,,269.981542,0.100403
,,230.212086,0.086377,,,,,308.030946,0.28345,,,270.121537,0.376062
,,230.346779,0.342509,,,,,308.198161,0.160474,,,270.249591,0.468101
,,230.472716,0.076343,,,,,308.372102,0.285809,,,270.400619,0.519572
,,230.607546,0.333564,,,,,308.535277,0.270961,,,270.784892,0.048959
,,230.847754,0.224872,,,,,308.698267,0.392564,,,270.920961,0.080016
,,231.147164,0.057909,,,,,308.867932,0.67596,,,271.046221,0.462179
,,231.246891,0.272827,,,,,309.026335,0.281353,,,271.175785,0.53997
,,231.38535,0.382045,,,,,309.199702,0.130239,,,271.445695,0.095854
,,231.660615,0.092174,,,,,309.371718,0.347709,,,271.557274,0.112901
,,231.773163,0.178898,,,,,309.538882,0.302553,,,271.669245,0.279415
,,231.889641,0.191416,,,,,309.702664,0.423983,,,271.81725,0.109639
,,232.009587,0.141495,,,,,309.87979,0.652245,,,271.985953,0.068562
,,232.275655,0.429348,,,,,310.0466,0.25809,,,272.076868,0.109923
,,232.412796,0.306051,,,,,310.223913,0.280095,,,272.203876,0.450948
,,232.541368,0.16084,,,,,310.39138,0.411017,,,272.331969,0.419507
,,232.691882,0.436387,,,,,310.558253,0.308232,,,272.484302,0.478006
,,232.809301,0.236563,,,,,310.703547,0.449115,,,272.874219,0.053971
,,232.938326,0.098398,,,,,310.920749,0.118059,,,273.007414,0.071469
,,233.081367,0.269906,,,,,311.075589,0.026915,,,273.139202,0.239438
,,233.32509,0.306069,,,,,311.324188,0.311062,,,273.263134,0.639698
,,233.458071,0.383548,,,,,311.450264,0.685305,,,273.397454,0.048678
,,233.622231,0.033371,,,,,311.599048,0.024716,,,273.550182,0.037527
,,233.743643,0.088898,,,,,311.741489,0.077288,,,273.641767,0.100785
,,233.85846,0.417371,,,,,311.978652,0.076623,,,273.752118,0.176562
,,233.968422,0.183438,,,,,312.262876,0.043272,,,273.892265,0.132642
,,234.116323,0.114223,,,,,312.378341,0.023629,,,274.138985,0.142039
,,234.24876,0.052082,,,,,312.504722,0.276979,,,274.269329,0.572753
,,234.374984,0.296687,,,,,312.639277,0.355657,,,274.403614,0.133763
,,234.497798,0.269378,,,,,312.888502,0.656448,,,274.546864,0.454402
,,234.633229,0.066225,,,,,313.069355,0.020012,,,274.796266,0.01992
,,234.781783,0.424895,,,,,313.148933,0.025552,,,274.918851,0.080455
,,234.889141,0.066323,,,,,313.405213,0.300199,,,275.091729,0.057928
,,235.009752,0.208832,,,,,313.532876,0.719967,,,275.19247,0.20447
,,235.151355,0.244829,,,,,313.671762,0.019635,,,275.309266,0.627667
,,235.332919,0.295316,,,,,313.832508,0.089976,,,275.435709,0.021473
,,235.447942,0.042465,,,,,314.069545,0.121562,,,275.693231,0.090362
,,235.562691,0.403249,,,,,314.470923,0.018656,,,275.803901,0.197314
,,235.745373,0.290399,,,,,314.580237,0.281117,,,275.940434,0.113094
,,235.852312,0.03251,,,,,314.719786,0.342431,,,276.117049,0.079682
,,235.956577,0.237594,,,,,314.996751,0.02826,,,276.192291,0.153754
,,236.062963,0.150237,,,,,315.24345,0.01683,,,276.322243,0.503415
,,236.203862,0.106692,,,,,315.385386,0.372453,,,276.451054,0.344266
,,236.341428,0.271899,,,,,315.519589,0.331824,,,276.599898,0.48625
,,236.455784,0.243849,,,,,315.600844,0.335288,,,276.837795,0.048895
,,236.595206,0.238679,,,,,315.676305,0.280753,,,276.987409,0.09302
,,236.7109,0.347259,,,,,315.75175,0.354198,,,277.12996,0.016506
,,236.860039,0.384435,,,,,315.868856,0.712114,,,277.238398,0.277512
,,237.110226,0.073147,,,,,316.095765,0.155075,,,277.366168,0.645533
,,237.470371,0.23141,,,,,316.232994,0.025602,,,277.535449,0.06179
,,237.61901,0.255667,,,,,316.361443,0.079629,,,277.74905,0.146785
,,237.765588,0.046151,,,,,316.497246,0.268456,,,277.863681,0.185767
,,237.929719,0.067123,,,,,316.641571,0.030963,,,278.003468,0.112846
,,238.103491,0.406672,,,,,316.757201,0.706159,,,278.25132,0.121057
,,238.26224,0.249674,,,,,316.918521,0.042105,,,278.383271,0.549275
,,238.3687,0.052832,,,,,317.018463,0.1031,,,278.503766,0.08998
,,238.537565,0.15208,,,,,317.159393,0.090002,,,278.65498,0.473183
,,238.669878,0.309239,,,,,317.277552,0.046703,,,278.889796,0.045766
,,238.81325,0.072649,,,,,317.43522,0.604174,,,279.028613,0.070553
,,238.961949,0.273249,,,,,317.648916,0.500253,,,279.299964,0.210258
,,239.077697,0.2046,,,,,317.729369,0.327232,,,279.424097,0.658893
,,239.193695,0.067228,,,,,317.805956,0.602911,,,279.567035,0.041151
,,239.351537,0.044193,,,,,317.923648,0.806953,,,279.818325,0.089721
,,239.478699,0.289158,,,,,318.149926,0.156588,,,279.926306,0.194426
,,239.609316,0.131059,,,,,318.288593,0.037145,,,280.060226,0.030117
,,239.73527,0.298421,,,,,318.417523,0.08303,,,280.314468,0.220118
,,239.874484,0.141115,,,,,318.542491,0.379519,,,280.444951,0.512316
,,240.012213,0.085375,,,,,318.674878,0.04365,,,280.574047,0.178459
,,240.143206,0.120445,,,,,318.793945,0.830579,,,280.726534,0.392323
,,240.278078,0.167513,,,,,318.953405,0.098738,,,280.96645,0.078428
,,240.389319,0.109603,,,,,319.046977,0.038254,,,281.109498,0.10328
,,240.656655,0.316263,,,,,319.169225,0.109849,,,281.366311,0.18826
,,240.780207,0.326541,,,,,319.283673,0.035229,,,281.494549,0.578997
,,240.91859,0.071402,,,,,319.537882,0.341427,,,281.630764,0.023161
,,241.050522,0.365079,,,,,319.672145,0.572216,,,281.774248,0.018769
,,241.153358,0.053392,,,,,319.812769,0.023026,,,281.877505,0.072191
,,241.297504,0.112718,,,,,319.960909,0.050257,,,281.997524,0.212017
,,241.429074,0.221484,,,,,320.202033,0.05852,,,282.143046,0.093232
,,241.606051,0.082036,,,,,320.493864,0.036133,,,282.400552,0.289031
,,241.81527,0.320806,,,,,320.587316,0.015135,,,282.531506,0.445643
,,241.971174,0.065011,,,,,320.728175,0.267816,,,282.667528,0.23786
,,242.120051,0.086735,,,,,320.861176,0.02677,,,282.814527,0.400285
,,242.221831,0.286884,,,,,321.007335,0.080632,,,283.055902,0.03214
,,242.340706,0.144031,,,,,321.119396,0.206513,,,283.190342,0.060483
,,242.482031,0.112556,,,,,321.25162,0.156499,,,283.444891,0.321438
,,242.622274,0.365757,,,,,321.376898,0.026248,,,283.567708,0.554223
,,242.758091,0.081796,,,,,321.645775,0.215461,,,283.701938,0.048401
,,242.877508,0.311533,,,,,321.756567,0.516556,,,283.833494,0.024259
,,243.017903,0.184745,,,,,321.88003,0.064427,,,283.950357,0.178994
,,243.158519,0.492775,,,,,322.027999,0.076479,,,284.065524,0.150525
,,243.384907,0.180418,,,,,322.281576,0.103119,,,284.204292,0.091266
,,243.56263,0.051309,,,,,322.409133,0.016762,,,284.463905,0.111102
,,243.776692,0.332837,,,,,322.563756,0.045704,,,284.591419,0.40491
,,243.933792,0.424376,,,,,322.675455,0.031516,,,284.726532,0.276466
,,244.187015,0.301591,,,,,322.802669,0.336988,,,284.872216,0.375535
,,244.425201,0.141226,,,,,322.936037,0.049513,,,285.111657,0.017434
,,244.567674,0.163475,,,,,323.084988,0.04235,,,285.250723,0.059067
,,244.820189,0.26516,,,,,323.182632,0.214951,,,285.501872,0.239918
,,244.953237,0.292294,,,,,323.315904,0.149122,,,285.629299,0.576577
,,245.079296,0.076151,,,,,323.453287,0.020647,,,285.765358,0.106795
,,245.230635,0.244411,,,,,323.605636,0.037025,,,285.913194,0.024165
,,245.367377,0.110798,,,,,323.709025,0.019501,,,286.022661,0.116383
,,245.611332,0.052724,,,,,323.832284,0.092647,,,286.134536,0.184959
,,245.877842,0.315252,,,,,323.962263,0.258536,,,286.269177,0.056618
,,246.005336,0.300802,,,,,324.109939,0.647432,,,286.529246,0.195443
,,246.144986,0.167111,,,,,324.334507,0.183324,,,286.652322,0.451614
,,246.384702,0.240963,,,,,324.488385,0.243153,,,286.783514,0.296699
,,246.509594,0.165708,,,,,324.641917,0.854816,,,286.928065,0.429317
,,246.674135,0.080614,,,,,324.744867,0.019212,,,287.177391,0.058748
,,246.802487,0.043123,,,,,324.87483,0.164416,,,287.318332,0.045409
,,246.917236,0.142704,,,,,325.007964,0.25563,,,287.591131,0.210749
,,247.054927,0.256168,,,,,325.153954,0.724517,,,287.718193,0.605916
,,247.177931,0.150904,,,,,325.260321,0.021915,,,287.861835,0.036984
,,247.323239,0.362385,,,,,325.376035,0.240428,,,288.120081,0.098364
,,247.475784,0.218861,,,,,325.514263,0.326057,,,288.224545,0.173686
,,247.866674,0.086023,,,,,325.665176,0.796354,,,288.364458,0.044151
,,247.968821,0.065095,,,,,325.881048,0.22302,,,288.623214,0.184539
,,248.103961,0.350487,,,,,326.015129,0.338651,,,288.748732,0.440346
,,248.232114,0.070191,,,,,326.162243,0.728989,,,288.876393,0.220132
,,248.37789,0.110767,,,,,326.394631,0.272417,,,289.026357,0.372617
,,248.483828,0.311651,,,,,326.532396,0.330086,,,289.167079,0.021598
,,248.59515,0.051916,,,,,326.678855,0.63831,,,289.272145,0.0826
,,248.740522,0.131688,,,,,326.899076,0.166313,,,289.416996,0.079393
,,248.976094,0.319081,,,,,327.045722,0.359691,,,289.565026,0.016026
,,249.123556,0.247328,,,,,327.188166,0.715642,,,289.689934,0.094269
,,249.252128,0.069272,,,,,327.420341,0.146637,,,289.812798,0.532168
,,249.400874,0.314894,,,,,327.552376,0.038134,,,290.094596,0.023528
,,249.532167,0.208675,,,,,327.790222,0.155674,,,290.221914,0.17107
,,249.640215,0.099556,,,,,327.9165,0.466198,,,290.317779,0.142869
,,249.771373,0.079769,,,,,328.055824,0.022975,,,290.458349,0.079431
,,250.008352,0.306447,,,,,328.21995,0.04274,,,290.715108,0.278407
,,250.154974,0.29949,,,,,328.439096,0.088307,,,290.838824,0.504048
,,250.522891,0.301611,,,,,328.585111,0.015329,,,290.977215,0.261392
,,250.660583,0.141948,,,,,328.731147,0.029733,,,291.11968,0.415241
,,250.818908,0.100519,,,,,328.973143,0.122822,,,291.357974,0.049752
,,251.04769,0.372111,,,,,329.104001,0.029205,,,291.476907,0.06164
,,251.190761,0.278223,,,,,329.242853,0.065561,,,291.645284,0.04369
,,251.316561,0.04661,,,,,329.354703,0.26834,,,291.745398,0.302563
,,251.467581,0.418562,,,,,329.491206,0.07947,,,291.870315,0.548542
,,251.59929,0.14406,,,,,329.611855,0.040742,,,291.999031,0.038635
,,251.705062,0.092621,,,,,329.879461,0.216148,,,292.166177,0.047975
,,251.851847,0.029994,,,,,329.995865,0.445505,,,292.25062,0.059169
,,252.012268,0.067145,,,,,330.129777,0.034202,,,292.362413,0.19964
,,252.114749,0.171126,,,,,330.268749,0.048084,,,292.499463,0.088773
,,252.23933,0.337173,,,,,330.522599,0.137703,,,292.754328,0.143154
,,252.514112,0.124937,,,,,330.66293,0.018498,,,292.887545,0.542159
,,252.638394,0.243247,,,,,330.812556,0.035613,,,293.013501,0.136652
,,252.74542,0.156562,,,,,331.047858,0.385603,,,293.164137,0.447992
,,252.865133,0.198344,,,,,331.174366,0.051957,,,293.541801,0.045749
,,253.109622,0.10762,,,,,331.327894,0.090224,,,293.788825,0.4869
,,253.272105,0.332453,,,,,331.418156,0.32045,,,293.928548,0.604467
,,253.398909,0.096722,,,,,331.552653,0.11991,,,294.214436,0.031056
,,253.538531,0.316432,,,,,331.690931,0.016559,,,294.328126,0.151961
,,253.769973,0.1415,,,,,331.836139,0.047679,,,294.434599,0.204795
,,253.91245,0.050105,,,,,331.954543,0.028526,,,294.567543,0.077928
,,254.16833,0.149207,,,,,332.076197,0.357463,,,294.827357,0.217181
,,254.293521,0.401945,,,,,332.210581,0.263258,,,294.949955,0.51537
,,254.444558,0.09165,,,,,332.348737,0.060592,,,295.084291,0.268164
,,254.58874,0.08726,,,,,332.459602,0.237162,,,295.229931,0.428668
,,254.692973,0.142843,,,,,332.627582,0.063454,,,295.609556,0.04679
,,254.808111,0.242046,,,,,332.732652,0.01752,,,295.768026,0.041984
,,254.946215,0.150097,,,,,332.971384,0.058277,,,295.878672,0.178561
,,255.210025,0.15549,,,,,333.095783,0.264285,,,296.015692,0.620312
,,255.32921,0.309048,,,,,333.240034,0.292261,,,296.147642,0.058346
,,255.459518,0.206626,,,,,333.46538,0.466393,,,296.417661,0.155667
,,255.60625,0.298365,,,,,333.585648,0.065894,,,296.515517,0.21654
,,255.846255,0.162567,,,,,333.717511,0.555381,,,296.654649,0.062847
,,255.987193,0.051207,,,,,333.876838,0.601932,,,296.804064,0.016048
,,256.158189,0.14415,,,,,334.08453,0.511081,,,296.911964,0.223759
,,256.376676,0.427012,,,,,334.37148,0.604603,,,297.042858,0.527895
,,256.538859,0.126179,,,,,334.617436,0.16233,,,297.171288,0.186993
,,256.661866,0.078377,,,,,334.745135,0.030803,,,297.31897,0.509626
,,256.767868,0.171937,,,,,334.910515,0.074273,,,297.566757,0.021009
,,256.884018,0.194166,,,,,335.010038,0.091079,,,297.703832,0.096069
,,257.036462,0.123635,,,,,335.132768,0.402608,,,297.867356,0.016027
,,257.285686,0.093738,,,,,335.275301,0.405279,,,297.967666,0.226339
,,257.415108,0.267609,,,,,335.519422,0.495995,,,298.101201,0.592346
,,257.55145,0.086241,,,,,335.693123,0.016561,,,298.244223,0.088789
,,257.69274,0.383164,,,,,336.149228,0.017657,,,298.499659,0.138535
,,257.927016,0.091815,,,,,336.286162,0.025462,,,298.607239,0.214987
,,258.069273,0.053865,,,,,336.428311,0.057431,,,298.743362,0.062801
,,258.230238,0.10551,,,,,336.68057,0.016762,,,299.0011,0.183293
,,258.45998,0.363407,,,,,336.967545,0.018914,,,299.132168,0.588184
,,258.65829,0.083275,,,,,337.088944,0.029451,,,299.256964,0.088962
,,258.831117,0.090448,,,,,337.215169,0.430852,,,299.407946,0.521348
,,258.974085,0.111001,,,,,337.619416,0.025804,,,299.655193,0.060896
,,259.128461,0.075442,,,,,337.848698,0.021212,,,299.783363,0.125931
,,259.388874,0.091501,,,,,338.115123,0.270217,,,299.930961,0.016471
,,259.51325,0.333245,,,,,338.225624,0.571448,,,300.029708,0.269425
,,259.654527,0.043847,,,,,338.384264,0.016808,,,300.157181,0.673345
,,259.797016,0.231691,,,,,338.513148,0.064238,,,300.43421,0.038028
,,260.04301,0.071063,,,,,338.744306,0.131169,,,300.538389,0.388103
,,260.391883,0.144872,,,,,339.02452,0.035399,,,300.649178,0.229414
,,260.581716,0.350417,,,,,339.14286,0.025703,,,300.789299,0.076342
,,260.750132,0.050443,,,,,339.275272,0.322923,,,300.940492,0.019321
,,260.873524,0.068173,,,,,339.396583,0.070449,,,301.046011,0.128736
,,261.014377,0.206477,,,,,339.661631,0.060084,,,301.181948,0.530998
,,261.246426,0.075552,,,,,339.922878,0.024087,,,301.317453,0.149639
,,261.495152,0.068996,,,,,340.145005,0.151986,,,301.473176,0.487673
,,261.624233,0.284836,,,,,340.223828,0.055816,,,301.702345,0.016837
,,261.760611,0.214724,,,,,340.305974,0.159986,,,301.840642,0.051583
,,261.912427,0.380682,,,,,340.393898,0.135892,,,301.990361,0.019855
,,262.028939,0.034932,,,,,340.473206,0.174682,,,302.08761,0.212297
,,262.207786,0.039855,,,,,340.568168,0.175968,,,302.225221,0.642568
,,262.472468,0.033196,,,,,340.651964,0.133222,,,302.358941,0.019636
,,262.577832,0.287079,,,,,340.742787,0.211372,,,302.500313,0.02467
,,262.708598,0.232634,,,,,340.824624,0.187101,,,302.611357,0.144732
,,262.886615,0.037058,,,,,340.926565,0.146108,,,302.717437,0.133198
,,262.995549,0.053283,,,,,341.092008,0.218162,,,302.863246,0.109474
,,263.122949,0.116956,,,,,341.32524,0.201292,,,303.11523,0.18253
,,263.23229,0.163978,,,,,341.500082,0.13821,,,303.24219,0.553012
,,263.385138,0.067328,,,,,341.602391,0.201271,,,303.37595,0.216133
,,263.640972,0.112927,,,,,341.680361,0.193566,,,303.522514,0.455478
,,263.767186,0.242563,,,,,341.772221,0.194931,,,303.771564,0.064019
,,263.904065,0.226765,,,,,341.852282,0.197187,,,303.906124,0.101126
,,264.057883,0.328963,,,,,341.943948,0.124986,,,304.052927,0.042878
,,264.292082,0.116009,,,,,342.019463,0.134567,,,304.165934,0.168337
,,264.441451,0.037939,,,,,342.1896,0.144351,,,304.298694,0.669457
,,264.596476,0.096173,,,,,342.286239,0.115381,,,304.432236,0.07206
,,264.716187,0.274221,,,,,342.371261,0.12209,,,304.692418,0.183793
,,264.841401,0.406817,,,,,342.463196,0.092545,,,304.80266,0.150422
,,264.97592,0.033039,,,,,342.623725,0.047046,,,304.939684,0.106905
,,265.221246,0.140881,,,,,342.701199,0.070961,,,305.085974,0.015253
,,265.335342,0.193623,,,,,342.781148,0.037057,,,305.195754,0.124374
,,265.481966,0.132512,,,,,342.864683,0.064622,,,305.318297,0.520442
,,265.746307,0.140818,,,,,343.023681,0.026384,,,305.452996,0.15777
,,265.876004,0.267421,,,,,343.104913,0.036051,,,305.598123,0.527695
,,266.003677,0.173297,,,,,343.185726,0.037635,,,305.841648,0.049392
,,266.153967,0.417222,,,,,343.264419,0.031979,,,305.98308,0.088053
,,266.400998,0.079215,,,,,343.347275,0.033137,,,306.116172,0.032557
,,266.547992,0.058827,,,,,343.439524,0.03092,,,306.243768,0.310439
,,266.717093,0.080689,,,,,343.516023,0.036689,,,306.369092,0.584811
,,266.820704,0.103,,,,,343.623957,0.035391,,,306.513545,0.03634
,,266.938194,0.314363,,,,,343.793001,0.031253,,,306.768693,0.131735
,,267.21291,0.04199,,,,,343.87114,0.018661,,,306.873326,0.227282
,,267.347413,0.104216,,,,,343.973973,0.028324,,,307.016708,0.083724
,,267.469705,0.157269,,,,,344.052038,0.041628,,,307.268502,0.066858
,,267.611167,0.12586,,,,,344.153627,0.083481,,,307.403435,0.534916
,,267.880792,0.240605,,,,,344.319353,0.108384,,,307.529226,0.141816
,,268.005505,0.298197,,,,,344.403016,0.071739,,,307.681873,0.494003
,,268.139913,0.220265,,,,,344.565464,0.256188,,,307.925208,0.061823
,,268.297005,0.477858,,,,,344.670619,0.410973,,,308.050669,0.075426
,,268.529884,0.116959,,,,,344.745687,0.140908,,,308.19315,0.019509
,,268.683875,0.02741,,,,,344.899575,0.357535,,,308.293369,0.264061
,,268.841173,0.090899,,,,,345.056685,0.477869,,,308.420206,0.690876
,,268.961505,0.289599,,,,,345.151094,0.411201,,,308.566949,0.025152
,,269.102778,0.299751,,,,,345.373707,0.53481,,,308.686484,0.051171
,,269.359639,0.092331,,,,,345.532921,0.587906,,,308.806313,0.55968
,,269.476597,0.158676,,,,,345.67113,0.662851,,,308.920295,0.687162
,,269.597393,0.219415,,,,,345.773026,0.028606,,,309.052272,0.751999
,,269.727196,0.124924,,,,,345.889489,0.062686,,,309.203554,0.049417
,,269.986195,0.096474,,,,,346.013362,0.034037,,,309.314217,0.374915
,,270.129362,0.221215,,,,,346.141083,0.018674,,,309.433658,0.684064
,,270.254369,0.373648,,,,,346.267925,0.717949,,,309.571967,0.278145
,,270.399366,0.458722,,,,,346.708174,0.043555,,,309.713124,0.609326
,,270.503397,0.028597,,,,,346.802998,0.029864,,,309.952731,0.1052
,,270.631751,0.089986,,,,,347.054073,0.297429,,,310.096838,0.058871
,,270.763893,0.238268,,,,,347.320684,0.521278,,,310.230012,0.034361
,,270.921313,0.331581,,,,,347.449226,0.022713,,,310.334899,0.181014
,,271.051007,0.491279,,,,,347.575809,0.659275,,,310.458154,0.707038
,,271.183776,0.303553,,,,,347.81166,0.383671,,,310.594319,0.072772
,,271.299529,0.034004,,,,,347.967932,0.613904,,,310.723077,0.015668
,,271.445601,0.302738,,,,,348.10728,0.608622,,,310.845382,0.201011
,,271.561056,0.04287,,,,,348.262755,0.492459,,,310.944424,0.186356
,,271.674363,0.342023,,,,,348.447916,0.671902,,,311.087204,0.070832
,,271.827396,0.172768,,,,,348.60504,0.658041,,,311.228386,0.019314
,,271.985329,0.329183,,,,,348.76028,0.47102,,,311.336346,0.146368
,,272.207014,0.259018,,,,,348.934386,0.755086,,,311.457936,0.499064
,,272.33737,0.350599,,,,,349.097267,0.501997,,,311.593872,0.278548
,,272.490219,0.532468,,,,,349.257117,0.630877,,,311.736861,0.556904
,,272.713286,0.113969,,,,,349.432313,0.498973,,,311.969103,0.030532
,,272.867965,0.251942,,,,,349.596215,0.535696,,,312.120327,0.094767
,,273.006755,0.30841,,,,,349.763771,0.672459,,,312.266442,0.031967
,,273.143558,0.17567,,,,,349.926202,0.706115,,,312.381307,0.267239
,,273.266507,0.351812,,,,,350.096889,0.541539,,,312.524226,0.607858
,,273.522364,0.159821,,,,,350.278607,0.685735,,,312.655629,0.048649
,,273.728079,0.192103,,,,,350.450274,0.585325,,,312.814094,0.026518
,,273.895741,0.21675,,,,,350.618273,0.591056,,,312.895918,0.081426
,,274.084617,0.263714,,,,,350.781759,0.492683,,,313.035073,0.127352
,,274.265309,0.278032,,,,,350.961211,0.60595,,,313.163044,0.072607
,,274.418784,0.127446,,,,,351.121235,0.454287,,,313.314515,0.028538
,,274.552549,0.43532,,,,,351.285845,0.580963,,,313.41705,0.247034
,,274.761751,0.217916,,,,,351.456608,0.620253,,,313.541546,0.637191
