Piece,Label SD,SD,Clave_?,Section,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cajon,Conga,Trumpet,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens,Cj_Dens,Cn_Dens,Tm_Dens
Song_3,62:7,7,N,Son,,,,,131.943694,,,131.961029,,,,,,5.5,,,6,
Song_3,62:8,8,3,Son,132.098448,,,,,,,132.094568,,7,,,,,,,6,
Song_3,62:9,9,N,Son,,,,,,,,132.238703,,,,,,,,,6,
Song_3,62:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,62:11,11,4,Son,132.48496,,,,132.483386,,,132.475045,,6.5,,,,5.5,,,6,
Song_3,62:12,12,N,Son,,,,,,,,132.621538,,,,,,,,,6,
Song_3,62:13,13,5,Son,,,,,,,,,,,,,,,,,,
Song_3,62:14,14,N,Son,,,,,,,,132.88426,,,,,,,,,6,
Song_3,62:15,15,N,Son,,,,,,,,133.014595,,,,,,,,,6,
Song_3,62:16,16,N,Son,,,,,133.142725,,,,,,,,,5,,,,
Song_3,63:1,1,1,Son,133.30559,,,,,,,,,6.5,,,,,,,,
Song_3,63:2,2,N,Son,,,,,,,,133.418111,,,,,,,,,6,
Song_3,63:3,3,N,Son,,,,,,,,133.527451,,,,,,,,,6.5,
Song_3,63:4,4,2,Son,133.665268,,,133.669154,133.660232,,,133.675962,,6.5,,,0.5,5.5,,,6.5,
Song_3,63:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,63:6,6,N,Son,,,,133.935087,,,,133.930326,,,,,1,,,,6.5,
Song_3,63:7,7,N,Son,,,,,,,,134.05458,,,,,,,,,6.5,
Song_3,63:8,8,3,Son,134.194324,,,,134.193244,,,134.189609,,6.5,,,,6,,,6.5,
Song_3,63:9,9,N,Son,,,,,,,,134.336548,,,,,,,,,6.5,
Song_3,63:10,10,N,Son,,,,,134.425078,,,,,,,,,6.5,,,,
Song_3,63:11,11,4,Son,134.584625,,,,134.577592,,,,,7,,,,6.5,,,,
Song_3,63:12,12,N,Son,,,,,,,,134.711533,,,,,,,,,7,
Song_3,63:13,13,5,Son,,,,,,,,,,,,,,,,,,
Song_3,63:14,14,N,Son,,,,,,,,134.966205,,,,,,,,,7,
Song_3,63:15,15,N,Son,,,,,,,,135.097083,,,,,,,,,7,
Song_3,63:16,16,N,Son,,,,,135.233688,,,,,,,,,6.5,,,,
Song_3,64:1,1,1,Son,,,,,,,,,,,,,,,,,,
Song_3,64:2,2,N,Son,,,,,,,,135.49036,,,,,,,,,6.5,
Song_3,64:3,3,N,Son,,,,,,,,135.599482,,,,,,,,,6.5,
Song_3,64:4,4,2,Son,135.762059,,,,,,,135.738973,,7,,,,,,,6.5,
Song_3,64:5,5,N,Son,,135.891049,,,,,,,,,0.5,,,,,,,
Song_3,64:6,6,N,Son,,,,,135.989816,,,135.998286,,,,,,6,,,6.5,
Song_3,64:7,7,N,Son,,136.095011,,,136.125109,,,136.12929,,,1,,,6,,,6.5,
Song_3,64:8,8,3,Son,136.267011,,,,,,,136.263112,,7,,,,,,,6.5,
Song_3,64:9,9,N,Son,,,,136.415269,,,,136.413616,,,,,0.5,,,,6.5,
Song_3,64:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,64:11,11,4,Son,136.640618,136.666699,,,136.634647,,,,,6.5,1.5,,,5.5,,,,
Song_3,64:12,12,N,Son,,,,136.768741,,,,136.795864,,,,,1,,,,6,
Song_3,64:13,13,5,Son,136.945793,,,,,,,,,6.5,,,,,,,,
Song_3,64:14,14,N,Son,,,,,,,,137.050859,,,,,,,,,6,
Song_3,64:15,15,N,Son,,,,,,,,137.185938,,,,,,,,,6,
Song_3,64:16,16,N,Son,,,,,137.296891,,,137.320606,,,,,,5.5,,,6.5,
Song_3,65:1,1,1,Son,137.454889,,,,,,,,,6.5,,,,,,,,
Song_3,65:2,2,N,Son,,,,,,,,137.582225,,,,,,,,,6,
Song_3,65:3,3,N,Son,,,,,,,,137.686654,,,,,,,,,6,
Song_3,65:4,4,2,Son,137.826504,,,,137.810957,,,137.826731,,6.5,,,,6,,,6,
Song_3,65:5,5,N,Son,,137.969661,,,137.969423,,,,,,1.5,,,6.5,,,,
Song_3,65:6,6,N,Son,,138.162008,,,138.087025,,,138.085008,,,1.5,,,6.5,,,6,
Song_3,65:7,7,N,Son,,,,,,,,138.21789,,,,,,,,,6,
Song_3,65:8,8,3,Son,138.354505,,,,,,,138.346298,,7,,,,,,,6,
Song_3,65:9,9,N,Son,,138.45284,,138.492591,138.501627,,,138.500562,,,2,,1,6.5,,,6,
Song_3,65:10,10,N,Son,,,,,138.631461,,,,,,,,,7,,,,
Song_3,65:11,11,4,Son,,,,,138.762899,,,,,,,,,7,,,,
Song_3,65:12,12,N,Son,,,,,138.886187,,,138.880333,,,,,,7.5,,,6,
Song_3,65:13,13,5,Son,139.036983,,,,,,,,,7.5,,,,,,,,
Song_3,65:14,14,N,Son,,,,,139.135263,,,139.132406,,,,,,7,,,6,
Song_3,65:15,15,N,Son,,,,,,,,139.26963,,,,,,,,,6,
Song_3,65:16,16,N,Son,,,,,139.409258,,,139.410837,,,,,,7,,,6,
Song_3,66:1,1,1,Son,139.550043,,,,,,,,,8,,,,,,,,
Song_3,66:2,2,N,Son,,,,,139.651185,,,139.667592,,,,,,7,,,6.5,
Song_3,66:3,3,N,Son,,,,,,,,139.767006,,,,,,,,,6.5,
Song_3,66:4,4,2,Son,139.925638,,,,139.918966,,,,,8,,,,6.5,,,,
Song_3,66:5,5,N,Son,,140.014492,,,,,,,,,1.5,,,,,,,
Song_3,66:6,6,N,Son,,,,,140.164877,,,140.168716,,,,,,6,,,7,
Song_3,66:7,7,N,Son,,,,,140.313672,,,140.301479,,,,,,6,,,7,
Song_3,66:8,8,3,Son,140.438357,140.516132,140.482112,,140.440041,,,140.434387,,7.5,1.5,0.5,,6,,,7,
Song_3,66:9,9,N,Son,,,,140.604889,,,,140.583575,,,,,0.5,,,,7,
Song_3,66:10,10,N,Son,,,140.725876,,,,,,,,,1,,,,,,
Song_3,66:11,11,4,Son,,,,,140.81301,,,,,,,,,5.5,,,,
Song_3,66:12,12,N,Son,,,,,,,,140.977975,,,,,,,,,7,
Song_3,66:13,13,5,Son,,,,,,,,,,,,,,,,,,
Song_3,66:14,14,N,Son,,,,,,,,141.214189,,,,,,,,,7,
Song_3,66:15,15,N,Son,,,,,,,,141.347847,,,,,,,,,7,
Song_3,66:16,16,N,Son,,,141.508495,,141.478608,,,,,,,1.5,,5.5,,,,
Song_3,67:1,1,1,Son,,,,,,,,141.629999,,,,,,,,,7,
Song_3,67:2,2,N,Son,,,141.773368,,141.725879,,,141.743266,,,,2,,5.5,,,7,
Song_3,67:3,3,N,Son,,,,,,,,141.858914,,,,,,,,,7,
Song_3,67:4,4,2,Son,142.009364,,,,142.012202,,,141.992512,,6.5,,,,5.5,,,7,
Song_3,67:5,5,N,Son,,142.107928,,,,,,,,,1.5,,,,,,,
Song_3,67:6,6,N,Son,,,,,142.252561,,,,,,,,,5.5,,,,
Song_3,67:7,7,N,Son,,,,,,,,142.401643,,,,,,,,,7,
Song_3,67:8,8,3,Son,142.538626,,,,142.535556,,,142.530313,,6.5,,,,5.5,,,7,
Song_3,67:9,9,N,Son,,142.631215,,142.662492,,,,142.682198,,,1,,0.5,,,,7,
Song_3,67:10,10,N,Son,,,,,142.771693,,,,,,,,,6,,,,
Song_3,67:11,11,4,Son,142.907217,,,,,,,,,6,,,,,,,,
Song_3,67:12,12,N,Son,,,,143.032999,143.054858,,,143.074342,,,,,1,6,,,7,
Song_3,67:13,13,5,Son,143.202668,,,,,,,,,6.5,,,,,,,,
Song_3,67:14,14,N,Son,,,,,143.308666,,,,,,,,,5.5,,,,
Song_3,67:15,15,N,Son,,,,,,,,143.437087,,,,,,,,,7,
Song_3,67:16,16,N,Son,,,,,143.589564,,,143.56654,,,,,,5.5,,,7,
Song_3,68:1,1,1,Son,143.709659,,143.73926,,,,,,,7,,1,,,,,,
Song_3,68:2,2,N,Son,,,,,143.828542,,,143.838242,,,,,,5.5,,,6.5,
Song_3,68:3,3,N,Son,,,,,143.943567,,,143.960325,,,,,,6,,,6.5,
Song_3,68:4,4,2,Son,144.098911,144.0972,,,144.096182,,,144.099256,,7,1.5,,,6,,,6.5,
Song_3,68:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,68:6,6,N,Son,,,,,144.303263,,,144.344644,,,,,,6,,,6,
Song_3,68:7,7,N,Son,,,,,144.461085,,,144.480141,,,,,,6,,,6,
Song_3,68:8,8,3,Son,144.620086,,,,,,,144.60422,,7,,,,,,,6,
Song_3,68:9,9,N,Son,,144.772047,144.803943,144.724583,,,,144.749753,,,1,1,1,,,,6,
Song_3,68:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,68:11,11,4,Son,144.995563,,,,144.982042,,,,,7,,,,6,,,,
Song_3,68:12,12,N,Son,,,,,,,,145.137412,,,,,,,,,6,
Song_3,68:13,13,5,Son,145.295363,,,,,,,,,7,,,,,,,,
Song_3,68:14,14,N,Son,,,,,,,,145.383639,,,,,,,,,6,
Song_3,68:15,15,N,Son,,,,,,,,145.520541,,,,,,,,,6,
Song_3,68:16,16,N,Son,,,145.658314,,145.64592,,,,,,,1.5,,5.5,,,,
Song_3,69:1,1,1,Son,145.798487,,145.835144,,,,,,,6,,1.5,,,,,,
Song_3,69:2,2,N,Son,,,,,145.904363,,,145.904757,,,,,,5.5,,,5.5,
Song_3,69:3,3,N,Son,,,,,,,,146.016022,,,,,,,,,5.5,
Song_3,69:4,4,2,Son,146.167377,,,,146.162917,,,146.159697,,6,,,,5,,,5.5,
Song_3,69:5,5,N,Son,,,,,146.321264,,,,,,,,,5,,,,
Song_3,69:6,6,N,Son,,,,,,,,146.411971,,,,,,,,,6,
Song_3,69:7,7,N,Son,,,,,,,,146.544667,,,,,,,,,6,
Song_3,69:8,8,3,Son,,,,,146.715165,,,146.674568,,,,,,5.5,,,6,
Song_3,69:9,9,N,Son,,,,,,,,146.824748,,,,,,,,,6,
Song_3,69:10,10,N,Son,,,,,146.935852,,,,,,,,,6,,,,
Song_3,69:11,11,4,Son,147.075888,,,,147.073555,,,147.05929,,6.5,,,,6,,,6,
Song_3,69:12,12,N,Son,,,,,,,,147.209038,,,,,,,,,6,
Song_3,69:13,13,5,Son,,,,147.342288,,,,147.349628,,,,,0.5,,,,6.5,
Song_3,69:14,14,N,Son,,,,,,,,147.446079,,,,,,,,,6.5,
Song_3,69:15,15,N,Son,,,,,,,,147.586946,,,,,,,,,6.5,
Song_3,69:16,16,N,Son,,,,,147.696007,,,147.721469,,,,,,6,,,7,
Song_3,70:1,1,1,Son,147.861122,,,,147.85507,,,147.865167,,6.5,,,,6.5,,,7.5,
Song_3,70:2,2,N,Son,,,,,,,,147.982826,,,,,,,,,7.5,
Song_3,70:3,3,N,Son,,,,,,,,148.086592,,,,,,,,,7.5,
Song_3,70:4,4,2,Son,148.234119,,,,148.228566,,,148.226309,,6.5,,,,6.5,,,7.5,
Song_3,70:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,70:6,6,N,Son,,,,,,,,148.47828,,,,,,,,,7.5,
Song_3,70:7,7,N,Son,,,,,,,,148.612786,,,,,,,,,7.5,
Song_3,70:8,8,3,Son,,,,,148.758417,,,148.738454,,,,,,6,,,7.5,
Song_3,70:9,9,N,Son,,,,,,,,148.891612,,,,,,,,,7.5,
Song_3,70:10,10,N,Son,,,,,,,,148.996244,,,,,,,,,8,
Song_3,70:11,11,4,Son,,,,,,,,,,,,,,,,,,
Song_3,70:12,12,N,Son,,,,,,,,149.28581,,,,,,,,,8,
Song_3,70:13,13,5,Son,,,,,,,,,,,,,,,,,,
Song_3,70:14,14,N,Son,,,,,,,,149.530362,,,,,,,,,7.5,
Song_3,70:15,15,N,Son,,,,,,,,149.665297,,,,,,,,,7.5,
Song_3,70:16,16,N,Son,,,,,149.784215,,,,,,,,,5.5,,,,
Song_3,71:1,1,1,Son,149.940337,,,,,,,,,6.5,,,,,,,,
Song_3,71:2,2,N,Son,,,,,,,,150.050504,,,,,,,,,6.5,
Song_3,71:3,3,N,Son,,,,,,,,150.159329,,,,,,,,,6.5,
Song_3,71:4,4,2,Son,,,,,,,,150.300531,,,,,,,,,6.5,
Song_3,71:5,5,N,Son,,150.454661,,150.485732,,,,,,,0.5,,0.5,,,,,
Song_3,71:6,6,N,Son,,,,,,,,150.553966,,,,,,,,,6,
Song_3,71:7,7,N,Son,,150.68353,,150.746478,,,,150.682804,,,1,,1,,,,6,
Song_3,71:8,8,3,Son,,,,,,,,150.815727,,,,,,,,,6,
Song_3,71:9,9,N,Son,,150.967953,,151.005129,150.980556,,,150.970909,,,1.5,,1.5,5,,,6,
Song_3,71:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,71:11,11,4,Son,151.227366,151.248053,,151.244187,,,,,,6.5,2,,2,,,,,
Song_3,71:12,12,N,Son,,,,,,,,151.35435,,,,,,,,,5.5,
Song_3,71:13,13,5,Son,,151.510688,,151.505568,,,,,,,2.5,,2.5,,,,,
Song_3,71:14,14,N,Son,,,,,,,,151.6132,,,,,,,,,5.5,
Song_3,71:15,15,N,Son,,,,,,,,151.747941,,,,,,,,,5.5,
Song_3,71:16,16,N,Son,,,,,,,,151.883814,,,,,,,,,6,
Song_3,72:1,1,1,Son,152.060301,,,,152.033985,,,,,7,,,,6.5,,,,
Song_3,72:2,2,N,Son,,,,,,,,152.154298,,,,,,,,,6.5,
Song_3,72:3,3,N,Son,,,,,,,,152.265595,,,,,,,,,6.5,
Song_3,72:4,4,2,Son,152.426674,,,,,,,152.409272,,7,,,,,,,6.5,
Song_3,72:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,72:6,6,N,Son,,,,,,,,152.665685,,,,,,,,,7,
Song_3,72:7,7,N,Son,,,,,,,,152.797687,,,,,,,,,7,
Song_3,72:8,8,3,Son,152.928905,,,,,,,152.92371,,7,,,,,,,7,
Song_3,72:9,9,N,Son,,,,,,,,153.082979,,,,,,,,,7,
Song_3,72:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,72:11,11,4,Son,153.326177,,,,,,,,,6.5,,,,,,,,
Song_3,72:12,12,N,Son,,,,,,,,153.474016,,,,,,,,,7,
Song_3,72:13,13,5,Son,153.62862,,,,,,,,,6.5,,,,,,,,
Song_3,72:14,14,N,Son,,,,,,,,153.727537,,,,,,,,,7,
Song_3,72:15,15,N,Son,,,,,,,,153.862748,,,,,,,,,7,
Song_3,72:16,16,N,Son,,,,,,,,154.003928,,,,,,,,,7,
Song_3,73:1,1,1,Son,154.152715,,,,,,,,,6.5,,,,,,,,
Song_3,73:2,2,N,Son,,,,,,,,154.26824,,,,,,,,,6,
Song_3,73:3,3,N,Son,,,,,,,,154.376717,,,,,,,,,6.5,
Song_3,73:4,4,2,Son,154.531594,154.530101,,,,,,154.52378,,6.5,0.5,,,,,,6.5,
Song_3,73:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,73:6,6,N,Son,,,,,,,,154.781389,,,,,,,,,6,
Song_3,73:7,7,N,Son,,154.913014,,,,,,154.920314,,,1,,,,,,6,
Song_3,73:8,8,3,Son,,,,,,,,155.052862,,,,,,,,,6,
Song_3,73:9,9,N,Son,,155.231805,,155.223411,,,,155.215532,,,1.5,,0.5,,,,6,
Song_3,73:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,73:11,11,4,Son,155.453759,,,,,,,155.453517,,6.5,,,,,,,6,
Song_3,73:12,12,N,Son,,,,,,,,155.598956,,,,,,,,,6,
Song_3,73:13,13,5,Son,155.763787,,,,,,,155.757688,,5.5,,,,,,,6,
Song_3,73:14,14,N,Son,,,,,,,,155.873471,,,,,,,,,6,
Song_3,73:15,15,N,Son,,,,,,,,156.011007,,,,,,,,,6,
Song_3,73:16,16,N,Son,,,,,,,,156.150422,,,,,,,,,6.5,
Song_3,74:1,1,1,Son,156.297196,,,,,,,156.293392,,5.5,,,,,,,6.5,
Song_3,74:2,2,N,Son,,,,,,,,156.414204,,,,,,,,,6.5,
Song_3,74:3,3,N,Son,,156.617921,,,,,,156.520683,,,1.5,,,,,,7,
Song_3,74:4,4,2,Son,156.674672,,,,,,,156.672293,,6,,,,,,,7,
Song_3,74:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,74:6,6,N,Son,,,,,,,,156.935246,,,,,,,,,6.5,
Song_3,74:7,7,N,Son,,,,,,,,157.064318,,,,,,,,,6.5,
Song_3,74:8,8,3,Son,157.203428,,157.192275,,,,,157.194056,,6,,0.5,,,,,7,
Song_3,74:9,9,N,Son,,,,157.324302,,,,157.3445,,,,,1,,,,7,
Song_3,74:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,74:11,11,4,Son,157.587729,,,,,,,,,6,,,,,,,,
Song_3,74:12,12,N,Son,,,,,,,,157.72231,,,,,,,,,7,
Song_3,74:13,13,5,Son,,,,,,,,157.877239,,,,,,,,,6.5,
Song_3,74:14,14,N,Son,,,,,,,,157.986508,,,,,,,,,7,
Song_3,74:15,15,N,Son,,,,,,,,158.11289,,,,,,,,,7,
Song_3,74:16,16,N,Son,,,158.305569,,,,,158.257584,,,,1,,,,,7,
Song_3,75:1,1,1,Son,,,,,,,,,,,,,,,,,,
Song_3,75:2,2,N,Son,,,,,158.507575,,,,,,,,,3,,,,
Song_3,75:3,3,N,Son,,,,,,,,158.637241,,,,,,,,,6.5,
Song_3,75:4,4,2,Son,158.788276,,,,158.785836,,,158.777535,,6,,,,3,,,6.5,
Song_3,75:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,75:6,6,N,Son,,,,,159.044929,,,159.04894,,,,,,3.5,,,6.5,
Song_3,75:7,7,N,Son,,,,,,,,159.178174,,,,,,,,,6.5,
Song_3,75:8,8,3,Son,,,,,159.304518,,,,,,,,,3.5,,,,
Song_3,75:9,9,N,Son,,,,,,,,159.455081,,,,,,,,,6.5,
Song_3,75:10,10,N,Son,,,,,159.563341,,,,,,,,,4,,,,
Song_3,75:11,11,4,Son,159.684388,,,,,,,,,6.5,,,,,,,,
Song_3,75:12,12,N,Son,,,,,159.822244,,,,,,,,,4.5,,,,
Song_3,75:13,13,5,Son,159.993775,,,,,,,,,6.5,,,,,,,,
Song_3,75:14,14,N,Son,,,,,160.088679,,,160.094524,,,,,,5,,,6,
Song_3,75:15,15,N,Son,,,,,,,,160.231482,,,,,,,,,6,
Song_3,75:16,16,N,Son,,,160.388207,,160.340856,,,,,,,0.5,,5.5,,,,
Song_3,76:1,1,1,Son,160.502606,,,,,,,160.512928,,7.5,,,,,,,5.5,
Song_3,76:2,2,N,Son,,,160.631679,,160.610658,,,160.627746,,,,1,,6,,,6,
Song_3,76:3,3,N,Son,,,,,,,,160.737461,,,,,,,,,6,
Song_3,76:4,4,2,Son,160.866428,,,,160.859615,,,160.891547,,7.5,,,,6,,,6,
Song_3,76:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,76:6,6,N,Son,,,,,161.121854,,,161.135477,,,,,,6.5,,,6,
Song_3,76:7,7,N,Son,,,,,,,,161.267297,,,,,,,,,6,
Song_3,76:8,8,3,Son,,,,,,,,161.395855,,,,,,,,,6,
Song_3,76:9,9,N,Son,,,,,,,,161.543094,,,,,,,,,6,
Song_3,76:10,10,N,Son,,,,,,,,161.646487,,,,,,,,,6.5,
Song_3,76:11,11,4,Son,161.776619,,,,,,,161.780016,,8,,,,,,,6.5,
Song_3,76:12,12,N,Son,,,,,,,,161.935893,,,,,,,,,6.5,
Song_3,76:13,13,5,Son,,,,,,,,162.06169,,,,,,,,,7,
Song_3,76:14,14,N,Son,,,,,,,,162.17797,,,,,,,,,7,
Song_3,76:15,15,N,Son,,,,,,,,162.3119,,,,,,,,,7,
Song_3,76:16,16,N,Son,,,,,,,,162.447763,,,,,,,,,7.5,
Song_3,77:1,1,1,Son,162.578564,,,,,,,,,8,,,,,,,,
Song_3,77:2,2,N,Son,,,,,,,,162.699677,,,,,,,,,7,
Song_3,77:3,3,N,Son,,,,,,,,162.807045,,,,,,,,,7,
Song_3,77:4,4,2,Son,162.949013,,,,,,,162.957219,,8,,,,,,,7,
Song_3,77:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,77:6,6,N,Son,,,,,,,,163.20762,,,,,,,,,7.5,
Song_3,77:7,7,N,Son,,,,,,,,163.33498,,,,,,,,,7.5,
Song_3,77:8,8,3,Son,,,,,,,,163.459612,,,,,,,,,7.5,
Song_3,77:9,9,N,Son,,,,,,,,163.613532,,,,,,,,,7.5,
Song_3,77:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,77:11,11,4,Son,163.834564,,,,,,,163.848097,,7,,,,,,,7,
Song_3,77:12,12,N,Son,,,,,,,,163.99051,,,,,,,,,7,
Song_3,77:13,13,5,Son,,164.092347,,,,,,,,,0.5,,,,,,,
Song_3,77:14,14,N,Son,,,,,,,,164.231923,,,,,,,,,7,
Song_3,77:15,15,N,Son,,,,,,,,164.370578,,,,,,,,,7,
Song_3,77:16,16,N,Son,,,,,,,,,,,,,,,,,,
Song_3,78:1,1,1,Son,164.640427,164.623424,,,,,,,,6.5,1,,,,,,,
Song_3,78:2,2,N,Son,,,,,,,,164.763305,,,,,,,,,7.5,
Song_3,78:3,3,N,Son,,,,,,,,164.869231,,,,,,,,,7.5,
Song_3,78:4,4,2,Son,165.016055,,,,,,,165.015305,,6.5,,,,,,,7.5,
Song_3,78:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,78:6,6,N,Son,,,,,165.25164,,,165.270815,,,,,,8.5,,,7,
Song_3,78:7,7,N,Son,,,,,165.381947,,,165.400559,,,,,,8.5,,,7,
Song_3,78:8,8,3,Son,165.53535,,,,,,,165.530463,,6.5,,,,,,,7,
Song_3,78:9,9,N,Son,,,,165.67422,,,,165.679887,,,,,0.5,,,,7,
Song_3,78:10,10,N,Son,,,,,165.794787,,,,,,,,,8.5,,,,
Song_3,78:11,11,4,Son,165.922713,,,,,,,165.910693,,7,,,,,,,7,
Song_3,78:12,12,N,Son,,,,166.046697,,,,166.063824,,,,,1,,,,7,
Song_3,78:13,13,5,Son,166.208664,,,,166.202776,,,166.209993,,7.5,,,,7.5,,,7,
Song_3,78:14,14,N,Son,,,,,,,,166.305254,,,,,,,,,7,
Song_3,78:15,15,N,Son,,,,,,,,166.43773,,,,,,,,,7,
Song_3,78:16,16,N,Son,,,,,166.593835,,,,,,,,,6.5,,,,
Song_3,79:1,1,1,Son,166.719099,,,,,,,,,7.5,,,,,,,,
Song_3,79:2,2,N,Son,,,,,,,,166.848718,,,,,,,,,6.5,
Song_3,79:3,3,N,Son,,,,,166.972263,,,166.949671,,,,,,6,,,6.5,
Song_3,79:4,4,2,Son,167.106455,,,,,,,167.093561,,7.5,,,,,,,6.5,
Song_3,79:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,79:6,6,N,Son,,,,,,,,167.35074,,,,,,,,,6.5,
Song_3,79:7,7,N,Son,,,,,,,,167.482375,,,,,,,,,6.5,
Song_3,79:8,8,3,Son,167.61932,,,,,,,167.610272,,7.5,,,,,,,6.5,
Song_3,79:9,9,N,Son,,,,167.777588,,,,167.762592,,,,,1,,,,6.5,
Song_3,79:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,79:11,11,4,Son,167.99886,,,,,,,168.007295,,7,,,,,,,6.5,
Song_3,79:12,12,N,Son,,,,,,,,168.15998,,,,,,,,,6.5,
Song_3,79:13,13,5,Son,168.314455,,,,,,,,,6.5,,,,,,,,
Song_3,79:14,14,N,Son,,,,,,,,168.409907,,,,,,,,,6.5,
Song_3,79:15,15,N,Son,,,,,,,,168.55004,,,,,,,,,6.5,
Song_3,79:16,16,N,Son,,,,,,,,,,,,,,,,,,
Song_3,80:1,1,1,Son,168.827645,,,,,,,,,7,,,,,,,,
Song_3,80:2,2,N,Son,,,,,,,,168.948675,,,,,,,,,6,
Song_3,80:3,3,N,Son,,,,,,,,169.06554,,,,,,,,,6,
Song_3,80:4,4,2,Son,169.207569,,,,,,,169.209569,,6.5,,,,,,,6,
Song_3,80:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,80:6,6,N,Son,,,,,,,,169.459835,,,,,,,,,6,
Song_3,80:7,7,N,Son,,,,,,,,169.59923,,,,,,,,,6,
Song_3,80:8,8,3,Son,,,,,,,,169.721798,,,,,,,,,6,
Song_3,80:9,9,N,Son,,,,,,,,169.876188,,,,,,,,,6,
Song_3,80:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,80:11,11,4,Son,170.130797,,,,,,,170.115225,,6,,,,,,,6,
Song_3,80:12,12,N,Son,,,,,,,,170.2634,,,,,,,,,6,
Song_3,80:13,13,5,Son,,,,,,,,,,,,,,,,,,
Song_3,80:14,14,N,Son,,,,,,,,170.529762,,,,,,,,,5.5,
Song_3,80:15,15,N,Son,,,,,,,,170.663951,,,,,,,,,5.5,
Song_3,80:16,16,N,Son,,,,,,,,,,,,,,,,,,
Song_3,81:1,1,1,Son,170.952579,,,,,,,,,5.5,,,,,,,,
Song_3,81:2,2,N,Son,,,,,,,,171.059131,,,,,,,,,5.5,
Song_3,81:3,3,N,Son,,,,,,,,171.172599,,,,,,,,,5.5,
Song_3,81:4,4,2,Son,171.32613,,,,,,,171.317818,,5.5,,,,,,,5.5,
Song_3,81:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,81:6,6,N,Son,,,,,,,,171.573896,,,,,,,,,5.5,
Song_3,81:7,7,N,Son,,,,,,,,171.709101,,,,,,,,,5.5,
Song_3,81:8,8,3,Son,171.850804,,,,,,,171.841907,,6,,,,,,,5.5,
Song_3,81:9,9,N,Son,,,,,,,,171.992976,,,,,,,,,5.5,
Song_3,81:10,10,N,Son,,,,,,,,,,,,,,,,,,
Song_3,81:11,11,4,Son,172.239255,,,,,,,,,6,,,,,,,,
Song_3,81:12,12,N,Son,,,,,,,,172.384318,,,,,,,,,5,
Song_3,81:13,13,5,Son,,,,,,,,,,,,,,,,,,
Song_3,81:14,14,N,Son,,,,,,,,172.635731,,,,,,,,,5,
Song_3,81:15,15,N,Son,,,,,,,,172.780954,,,,,,,,,5,
Song_3,81:16,16,N,Son,,,,,,,,,,,,,,,,,,
Song_3,82:1,1,1,Son,173.071963,,,173.119917,,,,,,6,,,0.5,,,,,
Song_3,82:2,2,N,Son,,,,,,,,173.185535,,,,,,,,,4.5,
Song_3,82:3,3,N,Son,,,,,,,,173.297426,,,,,,,,,5,
Song_3,82:4,4,2,Son,173.447804,173.436832,,,,,,173.441561,,6.5,0.5,,,,,,5,
Song_3,82:5,5,N,Son,,,,,,,,,,,,,,,,,,
Song_3,82:6,6,N,Son,,,,,,,,173.695256,,,,,,,,,5,
Song_3,82:7,7,N,Son,,173.83506,,,,,,173.839068,,,1,,,,,,5,
Song_3,82:8,8,3,Son,173.976751,,,,,,,173.97252,,6.5,,,,,,,5,
Song_3,82:9,9,N,Son,,174.135774,,,,,,174.1249,,,1.5,,,,,,5,
Song_3,82:10,10,N,Son,,,,174.335113,,,,,,,,,1,,,,,
Song_3,82:11,11,4,Son,174.385731,,,,,,,174.373665,,6.5,,,,,,,5.5,
Song_3,82:12,12,N,Son,,,,,,,,174.527536,,,,,,,,,5.5,
Song_3,82:13,13,5,Son,,,,174.6496,,,,,,,,,1.5,,,,,
Song_3,82:14,14,N,Son,,,,,,,,174.79205,,,,,,,,,5,
Song_3,82:15,15,N,Son,,,,,,,,174.91033,,,,,,,,,5.5,
Song_3,82:16,16,N,Son,,,,,,,,175.058543,,,,,,,,,6,
