Piece,Label SD,SD,Clave_?,Section,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cajon,Conga,Trumpet,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens,Cj_Dens,Cn_Dens,Tm_Dens
Song_5,45:11,11,N,Son,,,113.169463,,113.199322,,,113.182236,,,,7,,7.5,,,5.5,
Song_5,45:12,12,2,Son,,113.364657,113.321789,113.307058,113.337717,,,113.338634,,,2.5,6.5,4,7.5,,,5.5,
Song_5,45:13,13,N,Son,,,113.495262,113.47376,113.50052,,,,,,,6.5,4.5,7,,,,
Song_5,45:14,14,N,Son,,,,,113.631533,,,113.638269,,,,,,7,,,5.5,
Song_5,45:15,15,3,Son,,113.766551,113.751367,113.75064,,,,113.767103,,,2,6.5,4.5,,,,5,
Song_5,45:16,16,N,Son,,,113.915916,,,,,,,,,6,,,,,,
Song_5,46:1,1,N,Son,,,114.085076,114.062722,,,,,,,,6,4,,,,,
Song_5,46:2,2,N,Son,,,114.239464,,,,,,,,,6,,,,,,
Song_5,46:3,3,4,Son,,,114.364397,114.316488,,,,114.357881,,,,6,4,,,,4.5,
Song_5,46:4,4,N,Son,,114.524924,114.515644,,,,,,,,2.5,6.5,,,,,,
Song_5,46:5,5,5,Son,,,114.674775,114.615649,,,,,,,,6.5,4,,,,,
Song_5,46:6,6,N,Son,,,,,,,,,,,,,,,,,,
Song_5,46:7,7,N,Son,,114.92585,114.925658,,,,,,,,2.5,6,,,,,,
Song_5,46:8,8,N,Son,,,115.098947,115.059143,,,,115.10122,,,,6,3.5,,,,4,
Song_5,46:9,9,1,Son,,,115.236645,115.240369,,,,,,,,6,4,,,,,
Song_5,46:10,10,N,Son,,115.360203,,,,115.401334,,,,,3,,,,,,,
Song_5,46:11,11,N,Son,,,115.489278,,,,,115.5058,,,,6,,,,,4,
Song_5,46:12,12,2,Son,,,115.662478,115.67986,,115.671556,,,,,,6,3.5,,,,,
Song_5,46:13,13,N,Son,,,115.83294,,,,,,,,,6,,,,,,
Song_5,46:14,14,N,Son,,,115.962573,,,115.951376,,,,,,6,,,,,,
Song_5,46:15,15,3,Son,,,116.092932,,,116.094977,,,,,,6,,,,,,
Song_5,46:16,16,N,Son,,,116.2413,,,116.247944,,,,,,6,,,,,,
Song_5,47:1,1,N,Montuno,,116.437981,116.402212,116.422018,,,116.403284,116.399042,,,2.5,6,3.5,,,,4,
Song_5,47:2,2,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,47:3,3,4,Montuno,,,116.678855,,,,,116.692013,,,,5.5,,,,,4,
Song_5,47:4,4,N,Montuno,,116.839095,116.838902,116.838685,,,,,,,2.5,6,3.5,,,,,
Song_5,47:5,5,5,Montuno,,,117.013963,,,117.051246,,,,,,6,,,,,,
Song_5,47:6,6,N,Montuno,,,117.159681,117.122683,,,,117.137521,,,,6,3.5,,,,4,
Song_5,47:7,7,N,Montuno,,117.26967,117.284678,,,,,,,,2.5,6,,,,,,
Song_5,47:8,8,N,Montuno,,,117.444626,117.431428,,117.46669,,117.452806,,,,6.5,3.5,,3,,4.5,
Song_5,47:9,9,1,Montuno,,,117.620182,,,117.625553,,,,,,6.5,,,3.5,,,
Song_5,47:10,10,N,Montuno,,,117.745669,117.744062,,,,117.7486,,,,6.5,3.5,,,,5,
Song_5,47:11,11,N,Montuno,,,117.8855,,,,,117.881998,,,,6.5,,,,,5.5,
Song_5,47:12,12,2,Montuno,,118.033135,118.05715,,,,,118.032966,,,2,6.5,,,,,5.5,
Song_5,47:13,13,N,Montuno,,,118.216644,118.189935,,118.216542,,118.202049,,,,6.5,3.5,,2.5,,6,
Song_5,47:14,14,N,Montuno,,,118.351391,,,,118.442657,,,,,6.5,,,,0.5,,
Song_5,47:15,15,3,Montuno,,118.472987,118.480159,118.431433,,,,118.47552,,,2,6.5,3.5,,,,5.5,
Song_5,47:16,16,N,Montuno,,,118.635206,118.584662,,,,,,,,7,4,,,,,
Song_5,48:1,1,N,Montuno,,,118.80746,118.73943,,,,,,,,7,4.5,,,,,
Song_5,48:2,2,N,Montuno,,,118.943955,119.033868,,,,,,,,7,4.5,,,,,
Song_5,48:3,3,4,Montuno,,,119.087802,,,,,119.070148,,,,7,,,,,5,
Song_5,48:4,4,N,Montuno,,119.246297,119.260492,,,,,,,,2,7,,,,,,
Song_5,48:5,5,5,Montuno,,,119.402696,,,119.429398,,,,,,7,,,2.5,,,
Song_5,48:6,6,N,Montuno,,,,119.519918,,,,119.525455,,,,,4.5,,,,4.5,
Song_5,48:7,7,N,Montuno,,119.670321,119.678123,,,,,119.672246,,,2,6.5,,,,,4.5,
Song_5,48:8,8,N,Montuno,,,119.848701,119.832017,,119.857234,,119.845603,,,,6.5,4.5,,2.5,,4.5,
Song_5,48:9,9,1,Montuno,,,120.007941,,,120.00024,,,,,,6.5,,,3,,,
Song_5,48:10,10,N,Montuno,,,120.141215,120.109226,,,,120.132863,,,,6.5,4.5,,,,4,
Song_5,48:11,11,N,Montuno,,,120.283963,120.256626,,,,120.264316,,,,6.5,4.5,,,,4,
Song_5,48:12,12,2,Montuno,,120.421324,120.444578,120.420525,,,120.415267,120.416281,,,2.5,6.5,5,,,1,4.5,
Song_5,48:13,13,N,Montuno,,,120.613733,,,120.594214,,120.580925,,,,6.5,,,2.5,,4.5,
Song_5,48:14,14,N,Montuno,,,120.74053,120.723938,,,,120.700963,,,,6.5,4.5,,,,5,
Song_5,48:15,15,3,Montuno,,120.850801,120.885107,,,,,120.8423,,,2.5,6.5,,,,,5.5,
Song_5,48:16,16,N,Montuno,,,121.033323,121.005535,,,,121.006332,,,,6.5,4.5,,,,6,
Song_5,49:1,1,N,Montuno,,,121.218642,121.173619,,121.188892,,,,,,6.5,4.5,,4,,,
Song_5,49:2,2,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,49:3,3,4,Montuno,,,121.482414,,,,,121.447862,,,,6,,,,,6.5,
Song_5,49:4,4,N,Montuno,,121.614447,121.639215,121.620027,,,121.629076,,,,2.5,6.5,4,,,1,,
Song_5,49:5,5,5,Montuno,,,121.781917,,,121.804391,,,,,,6.5,,,3.5,,,
Song_5,49:6,6,N,Montuno,,,,121.89422,,,,121.899295,,,,,4,,,,6.5,
Song_5,49:7,7,N,Montuno,,122.038878,122.055047,,,,,122.033635,,,2,6,,,,,7,
Song_5,49:8,8,N,Montuno,,,122.226693,122.186936,,,,122.200584,,,,6,4,,,,7,
Song_5,49:9,9,1,Montuno,,,122.389025,,,122.371707,,,,,,6,,,4,,,
Song_5,49:10,10,N,Montuno,,,,122.474944,,,,,,,,,3.5,,,,,
Song_5,49:11,11,N,Montuno,,,122.642659,,,,,122.624751,,,,5.5,,,,,7,
Song_5,49:12,12,2,Montuno,,122.777298,122.812821,122.775979,,,122.799858,122.779979,,,2,5.5,3.5,,,1,7,
Song_5,49:13,13,N,Montuno,,,122.960872,122.967248,,122.966088,,,,,,5.5,4,,3.5,,,
Song_5,49:14,14,N,Montuno,,,123.089033,,,,,,,,,5.5,,,,,,
Song_5,49:15,15,3,Montuno,,123.2296,123.229574,123.19957,,,,123.206586,,,2,5.5,3.5,,,,7,
Song_5,49:16,16,N,Montuno,,,123.370081,,,,,123.371055,,,,6,,,,,7,
Song_5,50:1,1,N,Montuno,,,123.557645,123.528237,,123.555372,,,,,,6,4,,4,,,
Song_5,50:2,2,N,Montuno,,,123.707486,,,,,,,,,6,,,,,,
Song_5,50:3,3,4,Montuno,,,123.833782,,,,,123.81626,,,,6,,,,,6.5,
Song_5,50:4,4,N,Montuno,,123.98177,123.966748,,,,123.944985,,,,2,6.5,,,,1,,
Song_5,50:5,5,5,Montuno,,,124.13939,124.115583,,124.153668,,,,,,6.5,4,,3.5,,,
Song_5,50:6,6,N,Montuno,,,124.290905,,,,,,,,,6.5,,,,,,
Song_5,50:7,7,N,Montuno,,124.407089,124.424964,,,,,124.391661,,,2,6.5,,,,,6.5,
Song_5,50:8,8,N,Montuno,,,124.572566,,,,,124.564345,,,,7,,,,,6.5,
Song_5,50:9,9,1,Montuno,,,124.73988,,,124.723693,,,,,,7,,,4,,,
Song_5,50:10,10,N,Montuno,,,,124.834089,,,,124.849346,,,,,3,,,,6.5,
Song_5,50:11,11,N,Montuno,,,124.989829,,,124.986,,124.985096,,,,6.5,,,4,,6.5,
Song_5,50:12,12,2,Montuno,125.139866,125.121094,125.154117,,,,125.128918,125.13738,,3.5,2.5,6.5,,,,1.5,6.5,
Song_5,50:13,13,N,Montuno,,,125.294241,,,125.327696,,125.302432,,,,6.5,,,4.5,,6.5,
Song_5,50:14,14,N,Montuno,,,125.433725,,,,,125.421278,,,,6.5,,,,,6.5,
Song_5,50:15,15,3,Montuno,125.582541,125.548821,125.570227,,,125.574051,,125.561636,,3,2.5,6.5,,,4,,7,
Song_5,50:16,16,N,Montuno,,,125.745814,,,125.739188,,125.727899,,,,6.5,,,4.5,,7,
Song_5,51:1,1,N,Montuno,,125.889534,125.899287,125.860802,,125.909173,,,,,3,6.5,3,,5,,,
Song_5,51:2,2,N,Montuno,,,126.035952,,,,,,,,,6.5,,,,,,
Song_5,51:3,3,4,Montuno,126.156932,126.183223,126.161859,,,,,126.171686,,3,3,6.5,,,,,7,
Song_5,51:4,4,N,Montuno,,,126.331955,126.338842,,,126.319595,,,,,6.5,3.5,,,1,,
Song_5,51:5,5,5,Montuno,126.48718,126.474409,126.504084,,,126.495764,,,,3.5,3,6.5,,,4.5,,,
Song_5,51:6,6,N,Montuno,,,126.629686,126.620654,,,,126.608555,,,,6.5,4,,,,7,
Song_5,51:7,7,N,Montuno,,126.75554,126.75918,,,,,126.742267,,,3,6.5,,,,,7,
Song_5,51:8,8,N,Montuno,,,126.922647,126.919732,,126.917756,,126.912384,,,,7,4,,4.5,,7,
Song_5,51:9,9,1,Montuno,127.079472,,127.072918,,,127.084792,,,,3.5,,7,,,4.5,,,
Song_5,51:10,10,N,Montuno,,127.18813,127.211333,127.214351,,,,,,,3,7,4,,,,,
Song_5,51:11,11,N,Montuno,,,127.341781,,,,,127.332464,,,,7,,,,,7,
Song_5,51:12,12,2,Montuno,127.494663,,127.499494,127.464642,,,127.500338,127.496798,,3,,7,4,,,1,7,
Song_5,51:13,13,N,Montuno,,127.68297,127.6498,127.663221,,127.66387,,,,,3,7,4,,3.5,,,
Song_5,51:14,14,N,Montuno,,,127.777678,,,,,127.77642,,,,7,,,,,7,
Song_5,51:15,15,3,Montuno,127.938023,127.951207,127.91125,127.9026,,,,127.918823,,3,3,7,4,,,,7.5,
Song_5,51:16,16,N,Montuno,,,128.084749,,,,,128.080552,,,,7,,,,,7,
Song_5,52:1,1,N,Montuno,,,128.240922,128.230892,,128.240781,,,,,,7,4,,4,,,
Song_5,52:2,2,N,Montuno,,,128.385328,,,,,128.365243,,,,7,,,,,7,
Song_5,52:3,3,4,Montuno,128.526334,,128.512144,128.477027,,,,128.498248,,3,,7,4,,,,7.5,
Song_5,52:4,4,N,Montuno,,128.639385,128.676927,128.646716,,,128.644175,,,,2.5,7,4,,,1,,
Song_5,52:5,5,5,Montuno,128.834236,,128.818028,,,128.831658,,,,3.5,,7,,,3.5,,,
Song_5,52:6,6,N,Montuno,,,128.947326,128.937629,,,,128.941122,,,,7,4,,,,7,
Song_5,52:7,7,N,Montuno,,129.085226,129.095572,,,,,129.081171,,,2.5,7,,,,,7.5,
Song_5,52:8,8,N,Montuno,,,129.264849,129.248712,,,,129.251474,,,,7,4,,,,7,
Song_5,52:9,9,1,Montuno,,,129.419497,,,129.420928,,,,,,7,,,4,,,
Song_5,52:10,10,N,Montuno,,,129.55025,129.506939,,,,,,,,7,4,,,,,
Song_5,52:11,11,N,Montuno,,,129.684839,129.653255,,,,129.671585,,,,7,4.5,,,,7.5,
Song_5,52:12,12,2,Montuno,129.831569,129.864261,129.852236,129.827134,,,129.835916,129.821633,,2.5,2,7,4.5,,,1,7,
Song_5,52:13,13,N,Montuno,,,130.003888,,,130.013775,,129.989506,,,,7,,,3.5,,7,
Song_5,52:14,14,N,Montuno,,,130.134535,,,,,,,,,7,,,,,,
Song_5,52:15,15,3,Montuno,130.272986,130.281464,130.274097,,,,,130.253492,,2.5,2,7,,,,,6.5,
Song_5,52:16,16,N,Montuno,,,130.443453,130.386613,,130.43076,,130.417693,,,,7,4.5,,3.5,,6.5,
Song_5,53:1,1,N,Montuno,,,130.594261,130.570916,,130.587193,,,,,,7,4.5,,4,,,
Song_5,53:2,2,N,Montuno,,,130.732734,,,,,,,,,7,,,,,,
Song_5,53:3,3,4,Montuno,130.863274,,130.862999,,,,,130.848334,,2.5,,7,,,,,6.5,
Song_5,53:4,4,N,Montuno,,130.999053,131.017672,131.027358,,,131.02067,,,,2,7,4,,,1,,
Song_5,53:5,5,5,Montuno,,,131.166777,,,131.185597,,,,,,7,,,3.5,,,
Song_5,53:6,6,N,Montuno,,,131.319536,131.294184,,,,131.303867,,,,7,4,,,,6.5,
Song_5,53:7,7,N,Montuno,,131.433648,131.449334,,,131.428332,,131.427546,,,2,7,,,3,,7,
Song_5,53:8,8,N,Montuno,,,131.616906,131.56302,,131.601941,,131.588281,,,,7,4,,3.5,,6.5,
Song_5,53:9,9,1,Montuno,,,,,,131.761558,,,,,,,,,4,,,
Song_5,53:10,10,N,Montuno,,,131.898637,131.874337,,,,,,,,6.5,3.5,,,,,
Song_5,53:11,11,N,Montuno,,,132.028871,,,132.01755,,132.003089,,,,6.5,,,4,,6.5,
Song_5,53:12,12,2,Montuno,,132.165998,132.191695,132.14288,,132.187348,132.190468,132.165347,,,2,6.5,3.5,,4.5,1,7,
Song_5,53:13,13,N,Montuno,,,132.349873,132.337629,,132.348129,,,,,,6.5,4,,4.5,,,
Song_5,53:14,14,N,Montuno,,,132.481197,,,,,,,,,6.5,,,,,,
Song_5,53:15,15,3,Montuno,,132.596871,132.610713,132.571291,,132.598284,,132.585546,,,2,6.5,3.5,,4,,7.5,
Song_5,53:16,16,N,Montuno,,,132.766355,,,132.758234,,132.745565,,,,6.5,,,4.5,,7,
Song_5,54:1,1,N,Montuno,,,132.938888,132.912678,,132.924727,,,,,,6.5,4,,5,,,
Song_5,54:2,2,N,Montuno,,,133.068403,,,,,,,,,6.5,,,,,,
Song_5,54:3,3,4,Montuno,,,133.212922,133.157374,,133.208262,,133.184325,,,,6.5,4,,5,,7,
Song_5,54:4,4,N,Montuno,,133.343797,133.367681,,,,133.358327,,,,2,6.5,,,,1,,
Song_5,54:5,5,5,Montuno,,,133.513464,133.465953,,133.527494,,,,,,6.5,4,,5,,,
Song_5,54:6,6,N,Montuno,,,133.638287,,,,,133.631953,,,,6.5,,,,,6.5,
Song_5,54:7,7,N,Montuno,,133.75226,133.774558,,,,,133.7645,,,2,7,,,,,7,
Song_5,54:8,8,N,Montuno,,,133.922648,,,133.944889,,133.931933,,,,7,,,5,,6.5,
Song_5,54:9,9,1,Montuno,,,134.077587,,,134.108076,,,,,,7,3,,5,,,
Song_5,54:10,10,N,Montuno,,,134.203747,134.164807,,,,134.217689,,,,7,,,,,6.5,
Song_5,54:11,11,N,Montuno,,,134.345022,,,,,134.353847,,,,7.5,,,,,7,
Song_5,54:12,12,2,Montuno,134.511861,134.507761,134.536081,134.503166,,,134.508541,134.503238,,4.5,2,7,3,,,1,6.5,
Song_5,54:13,13,N,Montuno,,,134.681223,,,134.690831,,134.67081,,,,7,,,4.5,,6.5,
Song_5,54:14,14,N,Montuno,,,134.823233,,,,,,,,,7,,,,,,
Song_5,54:15,15,3,Montuno,,134.935809,,134.931204,,,,134.921927,,,2,,2.5,,,,6.5,
Song_5,54:16,16,N,Montuno,,,135.104793,135.066633,,,,135.08127,,,,6.5,3,,,,6.5,
Song_5,55:1,1,N,Montuno,,135.244204,135.261219,,,135.27094,,,,,2.5,6.5,,,4.5,,,
Song_5,55:2,2,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,55:3,3,4,Montuno,,135.519321,135.537987,,,,,135.529647,,,2.5,6,,,,,7,
Song_5,55:4,4,N,Montuno,,,135.694593,135.683259,,,135.710003,,,,,6,3,,,1,,
Song_5,55:5,5,5,Montuno,,,135.845858,,,135.860997,,,,,,6,,,4,,,
Song_5,55:6,6,N,Montuno,,135.947655,,135.965301,,,,135.973003,,,2.5,,3.5,,,,6.5,
Song_5,55:7,7,N,Montuno,,,136.123168,,,136.116019,,136.10305,,,,5.5,,,3.5,,7,
Song_5,55:8,8,N,Montuno,,136.254265,136.279384,136.27261,,136.278757,,136.265898,,,3,5.5,3.5,,4,,6.5,
Song_5,55:9,9,1,Montuno,,,136.43154,,,136.435359,,,,,,5.5,,,4.5,,,
Song_5,55:10,10,N,Montuno,,,136.577334,136.57209,,,,136.559747,,,,5.5,3.5,,,,6,
Song_5,55:11,11,N,Montuno,,,,,,,,136.685062,,,,,,,,,6,
Song_5,55:12,12,2,Montuno,,136.854893,136.837452,136.815493,,136.862934,,136.845964,,,3,5,4,,4,,6.5,
Song_5,55:13,13,N,Montuno,,,137.02067,137.016939,,137.013638,,137.021972,,,,5.5,4,,4,,6.5,
Song_5,55:14,14,N,Montuno,,,137.161831,,,,,137.138823,,,,5.5,,,,,6.5,
Song_5,55:15,15,3,Montuno,,137.266404,137.291713,,,,137.288776,137.265287,,,2.5,5.5,,,,1,7,
Song_5,55:16,16,N,Montuno,,,137.455184,,,,,137.420082,,,,6,,,,,6.5,
Song_5,56:1,1,N,Montuno,,,137.607811,137.605608,,,,,,,,6,4,,,,,
Song_5,56:2,2,N,Montuno,,,137.748399,,,,,,,,,6,,,,,,
Song_5,56:3,3,4,Montuno,,,,137.850059,,,,137.854122,,,,,4,,,,6,
Song_5,56:4,4,N,Montuno,,138.027292,138.00862,138.008309,,,,,,,2,6,4,,,,,
Song_5,56:5,5,5,Montuno,,,,,,138.177631,,,,,,,,,3.5,,,
Song_5,56:6,6,N,Montuno,,,138.298053,138.300891,,,,138.304836,,,,5.5,4,,,,5.5,
Song_5,56:7,7,N,Montuno,,138.449846,138.444029,,,,,138.431814,,,2,5.5,,,,,6,
Song_5,56:8,8,N,Montuno,,,138.598859,138.58794,,138.605699,,138.599044,,,,5.5,4,,3.5,,6,
Song_5,56:9,9,1,Montuno,,,,,,138.763254,,,,,,,,,4,,,
Song_5,56:10,10,N,Montuno,,,138.868879,138.858515,,,,,,,,5.5,4,,,,,
Song_5,56:11,11,N,Montuno,,,139.013598,139.018868,,,,139.015423,,,,6,4,,,,6,
Song_5,56:12,12,2,Montuno,,139.147535,139.170882,139.180452,,,139.167253,139.166065,,,2,5.5,4.5,,,1,5.5,
Song_5,56:13,13,N,Montuno,,,139.330659,,,139.347276,,139.334503,,,,5.5,,,3,,5.5,
Song_5,56:14,14,N,Montuno,,,,139.464507,,,,,,,,,4.5,,,,,
Song_5,56:15,15,3,Montuno,,139.606554,139.598411,,,139.60563,,139.592941,,,2,5.5,,,3,,5.5,
Song_5,56:16,16,N,Montuno,,,139.739881,139.748171,,,,139.75123,,,,5.5,4.5,,,,6,
Song_5,57:1,1,N,Montuno,,,139.923811,139.904625,,139.931354,,,,,,5.5,4.5,,4,,,
Song_5,57:2,2,N,Montuno,,,140.049512,,,,,,,,,5.5,,,,,,
Song_5,57:3,3,4,Montuno,,,140.188931,,,,,140.187736,,,,6,,,,,5.5,
Song_5,57:4,4,N,Montuno,,140.33857,140.354639,140.362769,,,140.356268,,,,2,6,4,,,1,,
Song_5,57:5,5,5,Montuno,,,,,,140.526979,,,,,,,,,3.5,,,
Song_5,57:6,6,N,Montuno,,,,,,,,140.635527,,,,,,,,,5.5,
Song_5,57:7,7,N,Montuno,,140.765109,140.763617,,,,,140.764845,,,2,5.5,,,,,6,
Song_5,57:8,8,N,Montuno,,,140.941712,,,140.940777,,140.928486,,,,5.5,,,3.5,,6,
Song_5,57:9,9,1,Montuno,,,,,,141.099637,,,,,,,,,4,,,
Song_5,57:10,10,N,Montuno,,,141.206655,141.197567,,,,141.218847,,,,5,3.5,,,,5.5,
Song_5,57:11,11,N,Montuno,,,141.343059,,,,,141.348056,,,,5,,,,,5.5,
Song_5,57:12,12,2,Montuno,,141.507476,141.499157,141.45597,,141.514345,141.541412,141.504389,,,2,5.5,4,,4,1,6,
Song_5,57:13,13,N,Montuno,,,141.673358,,,141.676724,,,,,,5.5,,,4,,,
Song_5,57:14,14,N,Montuno,,,,,,,,141.787981,,,,,,,,,6,
Song_5,57:15,15,3,Montuno,,141.915598,141.941874,141.890058,,,,,,,2,5,4,,,,,
Song_5,57:16,16,N,Montuno,,,142.091224,,,142.09423,,142.083044,,,,5,,,4,,6.5,
Song_5,58:1,1,N,Montuno,,,142.254244,142.233688,,142.282701,,,,,,5,4,,4.5,,,
Song_5,58:2,2,N,Montuno,,,142.39112,142.483864,,,,,,,,5,4,,,,,
Song_5,58:3,3,4,Montuno,,,142.523237,,,,,142.513799,,,,5.5,,,,,6.5,
Song_5,58:4,4,N,Montuno,,142.657241,142.674697,,,,,,,,2,6,,,,,,
Song_5,58:5,5,5,Montuno,,,142.817425,,,,,,,,,6,,,,,,
Song_5,58:6,6,N,Montuno,,143.015404,143.069369,,,,,,,,2,6,,,,,,
Song_5,58:7,7,N,Montuno,,,,143.206951,,,,,,,,,3.5,,,,,
Song_5,58:8,8,N,Montuno,,,143.246994,,,,,,,,,6,,,,,,
Song_5,58:9,9,1,Montuno,,,143.398505,,,,,143.384077,,,,6,,,,,5.5,
Song_5,58:10,10,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,58:11,11,N,Montuno,,,,143.772277,,,,,,,,,3.5,,,,,
Song_5,58:12,12,2,Montuno,,,143.82268,,,143.849339,,143.801241,143.810646,,,5.5,,,2,,4.5,0.5
Song_5,58:13,13,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,58:14,14,N,Montuno,,,,,,,,144.20817,,,,,,,,,4,
Song_5,58:15,15,3,Montuno,,144.225295,144.244712,,,,144.263829,,144.24262,,2,5,,,,0.5,,1
Song_5,58:16,16,N,Montuno,,,,,,,,,,,,,,,,,,
Song_5,59:1,1,N,Montuno,,,,144.508435,,144.571923,,,,,,,3,,1.5,,,
Song_5,59:2,2,N,Montuno,,,144.690683,,,,,,,,,3.5,,,,,,
Song_5,59:3,3,4,Montuno,,,144.83358,,,,,144.808896,,,,3.5,,,,,4.5,
Song_5,59:4,4,N,Montuno,,144.970609,144.969883,,,,,,,,2,4,,,,,,
Song_5,59:5,5,5,Montuno,,,145.152621,,,145.137344,,,,,,4,,,2,,,
Song_5,59:6,6,N,Montuno,,,,145.263209,,,,145.240065,,,,,2.5,,,,4.5,
Song_5,59:7,7,N,Montuno,,,145.393297,,,,,,,,,4,,,,,,
Song_5,59:8,8,N,Montuno,,145.552403,145.566057,145.541462,,145.552196,,145.539325,,,2,4,2.5,,2.5,,4.5,
Song_5,59:9,9,1,Montuno,,,145.707607,,,145.715994,,,,,,4.5,,,3,,,
Song_5,59:10,10,N,Montuno,,145.814652,145.833855,145.81623,,,,,,,2,4.5,2.5,,,,,
Song_5,59:11,11,N,Montuno,,,145.96432,,,,,145.935953,,,,5,,,,,5,
Song_5,59:12,12,2,Montuno,,146.098844,146.126778,146.107602,,,,,,,2.5,5.5,3,,,,,
Song_5,59:13,13,N,Montuno,,,146.286011,,,146.26635,,,,,,5.5,,,3,,,
Song_5,59:14,14,N,Montuno,,,,146.391409,,,,146.383006,,,,,3,,,,5.5,
Song_5,59:15,15,3,Montuno,,146.517613,146.530521,,,,,,,,2.5,6,,,,,,
Song_5,59:16,16,N,Montuno,,,146.689241,146.687287,,,,146.659035,,,,6.5,3,,,,5.5,
Song_5,60:1,1,N,Montuno,,,146.8336,,,146.840425,,,,,,6,,,3,,,
Song_5,60:2,2,N,Montuno,,,146.967584,146.951233,,,,146.994337,,,,6.5,3.5,,,,5.5,
Song_5,60:3,3,4,Montuno,,,147.101658,,,147.102863,,,,,,6.5,,,3.5,,,
Song_5,60:4,4,N,Montuno,,,147.264923,,,,,147.273109,,,,6.5,,,,,5.5,
Song_5,60:5,5,5,Montuno,,147.425663,147.423822,147.390723,,147.394441,,147.462091,,,3,6.5,3.5,,3.5,,5.5,
Song_5,60:6,6,N,Montuno,,,,147.542052,,147.54315,,,,,,,3.5,,4,,,
Song_5,60:7,7,N,Montuno,,,147.676556,,,,,147.649309,,,,6.5,,,,,5.5,
Song_5,60:8,8,N,Montuno,,,147.835926,147.824148,,147.819775,,147.833272,,,,6,3.5,,4,,5.5,
Song_5,60:9,9,1,Montuno,,,,,,147.982809,,,,,,,,,4,,,
Song_5,60:10,10,N,Montuno,,148.096132,148.107676,148.100735,,,,148.080538,,,2.5,6,4,,,,6,
Song_5,60:11,11,N,Montuno,,,148.254653,,,148.228657,,148.224332,,,,6,,,4.5,,6.5,
Song_5,60:12,12,2,Montuno,,148.384193,148.380646,148.376915,,148.391011,,,,,2.5,6,4,,4.5,,,
Song_5,60:13,13,N,Montuno,,,148.555376,,,,,,,,,6,,,,,,
Song_5,60:14,14,N,Montuno,,148.686629,,,,148.665832,,,,,2.5,,,,5,,,
Song_5,60:15,15,3,Montuno,,,148.793825,,,,,,,,,6,,,,,,
Song_5,60:16,16,N,Montuno,,,148.961425,148.94364,,148.957783,,148.980847,,,,6,4,,5,,6.5,
Song_5,61:1,1,N,Montuno,,,149.112683,,,149.11583,,,,,,5.5,,,5,,,
Song_5,61:2,2,N,Montuno,,,,149.225636,,,,,,,,,4,,,,,
Song_5,61:3,3,4,Montuno,149.360176,,149.354708,,,149.391218,,149.354182,,4,,5.5,,,5.5,,6.5,
Song_5,61:4,4,N,Montuno,,,149.506585,149.496469,,,,,,,,5.5,4,,,,,
Song_5,61:5,5,5,Montuno,149.690176,149.69255,149.678889,149.662262,,149.686013,,149.692908,,3.5,2.5,5.5,4,,4.5,,6.5,
Song_5,61:6,6,N,Montuno,,,,149.8172,,149.824004,,149.785578,,,,,4.5,,4.5,,7,
Song_5,61:7,7,N,Montuno,,,149.943557,,,,,,,,,5.5,,,,,,
Song_5,61:8,8,N,Montuno,,150.099066,150.098684,150.080406,,150.093399,,150.081987,,,2.5,6,4.5,,4.5,,6.5,
Song_5,61:9,9,1,Montuno,150.255301,,150.250309,,,150.252637,,150.227022,,3.5,,6,,,4.5,,6.5,
Song_5,61:10,10,N,Montuno,,150.369864,150.375899,150.357614,,,,150.369112,,,3,6,4.5,,,,7,
Song_5,61:11,11,N,Montuno,,,150.520556,,,150.512111,,,,,,6,,,4.5,,,
Song_5,61:12,12,2,Montuno,150.671423,150.660725,150.6561,150.660263,,150.668958,,,,3,3,6,4,,4.5,,,
Song_5,61:13,13,N,Montuno,,,150.824203,,,,,150.795275,,,,6,,,,,6.5,
Song_5,61:14,14,N,Montuno,,,,150.942903,,150.936352,,150.928739,,,,,4.5,,5,,7,
Song_5,61:15,15,3,Montuno,151.089639,151.096888,151.070649,,,,,151.06643,,3.5,2.5,6,,,,,7,
Song_5,61:16,16,N,Montuno,,,151.243288,151.234584,,151.234549,,151.224186,,,,6,4,,4.5,,6.5,
Song_5,62:1,1,N,Montuno,,,151.370836,,,151.373283,,,,,,6,,,5,,,
Song_5,62:2,2,N,Montuno,,,151.49876,151.508184,,,,151.551426,,,,6.5,4,,,,6.5,
Song_5,62:3,3,4,Montuno,151.625893,,,,,151.633074,,151.653684,,3.5,,,,,5,,7,
Song_5,62:4,4,N,Montuno,,,151.776042,151.745865,,,,151.801591,,,,6,4,,,,6.5,
Song_5,62:5,5,5,Montuno,151.936221,151.953482,151.932398,151.924387,,151.930605,,151.943249,,3,2.5,6.5,4,,4.5,,6.5,
Song_5,62:6,6,N,Montuno,,,,152.070937,,152.076871,,152.07828,,,,,4.5,,5,,7,
