Bass,Bass peak,Clave,Clave peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Cajon,Cajon peak,Conga,Conga peak,Trumpet,Trumpet peak
355.811403,0.631112,304.677189,0.028712,133.922648,0.255001,210.502437,0.142303,,,336.014012,0.077716,,,142.513799,0.216921,,
356.256492,0.474178,304.813323,0.037198,134.077587,0.316275,210.789746,0.208871,,,336.189687,0.042564,,,142.824743,0.017296,,
356.524345,0.957131,305.087882,0.16798,134.203747,0.251318,211.096506,0.322081,,,336.340105,0.038809,,,142.954625,0.034443,,
356.938903,0.873044,305.363024,0.122967,134.345022,0.472196,211.357205,0.170758,,,336.485092,0.06226,,,143.301458,0.347903,,
357.335081,0.513788,305.675746,0.219188,134.536081,0.430789,211.51422,0.158642,,,336.739915,0.038755,,,143.384077,0.22554,,
358.021047,0.874726,305.930042,0.067649,134.681223,0.380094,211.707508,0.240929,,,336.871423,0.049714,,,143.801241,0.704409,,
358.508682,0.685327,306.079797,0.025951,134.823233,0.332637,211.949651,0.204436,,,337.019636,0.028017,,,144.20817,0.620833,,
358.930204,0.629022,306.231262,0.038327,135.104793,0.395959,212.273417,0.185691,,,337.14412,0.079954,,,144.580406,0.03111,,
359.591052,0.642481,306.395379,0.041459,135.261219,0.379969,212.467248,0.178427,,,337.279489,0.053612,,,144.681843,0.020253,,
359.860528,0.637951,306.769042,0.063885,135.537987,0.377075,212.691533,0.19067,,,337.446942,0.027438,,,144.808896,0.17939,,
360.394604,0.663594,308.063171,0.026772,135.694593,0.46115,212.892397,0.201362,,,337.5949,0.054743,,,145.128274,0.033011,,
360.792405,0.853187,308.694397,0.036734,135.845858,0.272264,213.164201,0.27505,,,337.698176,0.017636,,,145.240065,0.339775,,
361.087555,0.420831,309.096102,0.025878,136.123168,0.866665,213.439654,0.34683,,,337.850991,0.044623,,,145.379733,0.018337,,
361.352636,0.670708,309.267314,0.032729,136.279384,0.187068,213.731241,0.290656,,,338.004762,0.051305,,,145.539325,0.561552,,
361.650211,0.69965,309.654321,0.170326,136.43154,0.156471,213.994143,0.247547,,,338.10309,0.046522,,,145.772217,0.662695,,
362.073815,0.709922,309.948894,0.088835,136.577334,0.301954,214.185294,0.180993,,,338.254004,0.102021,,,145.935953,0.562689,,
362.450603,0.424827,310.077604,0.100748,136.837452,0.192103,214.425978,0.204516,,,338.409896,0.053029,,,146.272381,0.018007,,
363.139667,0.420701,310.252475,0.199143,137.02067,0.230155,214.73068,0.205145,,,338.556977,0.044626,,,146.383006,0.202619,,
363.563722,0.607762,310.534846,0.0746,137.161831,0.231499,215.018264,0.299489,,,338.706628,0.047459,,,146.659035,0.152495,,
364.311674,0.597254,310.658328,0.036172,137.291713,0.566905,215.265938,0.180079,,,338.800643,0.033562,,,146.849663,0.02449,,
364.699298,0.419957,310.820554,0.046524,137.455184,0.258541,215.70975,0.217608,,,338.952004,0.060549,,,146.994337,0.098728,,
365.404382,0.622287,310.96792,0.078777,137.607811,0.278479,216.02026,0.170478,,,339.078553,0.070741,,,147.107707,0.033238,,
365.79766,0.589542,311.361873,0.081201,137.748399,0.323214,216.260079,0.105619,,,339.236653,0.038323,,,147.273109,0.092619,,
366.345899,0.720233,312.096736,0.029092,138.00862,0.335569,216.552577,0.123696,,,339.349605,0.109334,,,147.462091,0.727156,,
366.651908,0.682673,313.236235,0.035103,138.298053,0.260583,216.693269,0.182389,,,339.511246,0.04282,,,147.649309,0.791459,,
366.91132,0.546505,313.973114,0.026147,138.444029,0.555333,216.865038,0.15128,,,339.665699,0.061285,,,147.833272,0.638669,,
367.622329,0.528719,314.244235,0.228098,138.598859,0.318364,217.010266,0.212921,,,339.817176,0.051164,,,147.9941,0.019769,,
368.03583,0.755405,314.379922,0.038886,138.868879,0.309327,217.285566,0.204354,,,339.926787,0.045379,,,148.080538,0.426358,,
368.772053,0.625671,314.51063,0.160964,139.013598,0.360777,217.499537,0.153619,,,340.081996,0.065551,,,148.224332,0.202811,,
369.145829,0.371117,314.636783,0.072829,139.170882,0.454413,217.773201,0.255566,,,340.227746,0.047648,,,148.398253,0.029689,,
369.87335,0.64775,314.81261,0.248286,139.330659,0.414115,218.068881,0.374279,,,340.321099,0.025356,,,148.537541,0.025964,,
370.313661,0.597089,315.077528,0.056478,139.598411,0.546765,218.369046,0.182918,,,340.47917,0.118685,,,148.653409,0.117916,,
370.626508,0.510181,315.366057,0.037096,139.739881,0.19715,218.620435,0.161395,,,340.624546,0.047929,,,148.980847,0.398264,,
371.040729,0.605037,315.548167,0.041415,139.923811,0.229064,218.823642,0.276384,,,340.774124,0.043106,,,149.092566,0.035941,,
371.426556,0.615784,315.897399,0.045103,140.049512,0.248655,219.048024,0.175131,,,340.914452,0.043813,,,149.216098,0.038563,,
372.136327,0.711135,316.007176,0.027993,140.188931,0.163865,219.190054,0.129993,,,341.022315,0.028326,,,149.354182,0.229283,,
372.554374,0.84625,316.619278,0.029219,140.354639,0.400773,219.363889,0.2616,,,341.178075,0.050609,,,149.523962,0.044254,,
373.297408,0.716011,316.754411,0.029853,140.763617,0.402411,219.609524,0.146671,,,341.324552,0.081416,,,149.692908,0.019099,,
373.688544,0.622973,316.883018,0.063931,140.941712,0.321446,219.772739,0.215456,,,341.462313,0.052637,,,149.785578,0.309446,,
373.962506,0.36865,317.186376,0.057536,141.206655,0.24018,220.051191,0.295116,,,341.572153,0.078993,,,149.941407,0.023549,,
374.398246,0.814691,317.765259,0.030458,141.343059,0.46925,220.345709,0.34299,,,341.731529,0.042046,,,150.081987,0.090787,,
374.820961,0.67605,318.185288,0.030212,141.499157,0.34578,220.616525,0.141213,,,341.886815,0.077308,,,150.227022,0.263293,,
375.549267,0.482104,318.77243,0.169457,141.673358,0.34809,220.774515,0.180664,,,342.049203,0.061628,,,150.369112,0.067953,,
375.946134,0.645038,318.872658,0.027399,141.941874,0.581291,220.950321,0.293956,,,342.294226,0.05384,,,150.636503,0.419567,,
376.688308,0.638529,319.025551,0.154099,142.091224,0.291934,221.208855,0.401013,,,342.410957,0.044985,,,150.795275,0.083758,,
377.083072,0.900551,319.327491,0.314917,142.254244,0.373864,221.505334,0.182666,,,342.676544,0.07767,,,150.928739,0.095067,,
377.339412,0.329968,319.621923,0.140824,142.39112,0.275249,221.686653,0.234864,,,342.830473,0.035828,,,151.06643,0.296407,,
377.817722,0.877104,319.746127,0.033992,142.523237,0.33557,221.902601,0.163069,,,342.978367,0.063451,,,151.224186,0.134992,,
378.223479,0.913429,319.89267,0.051223,142.674697,0.263875,222.110904,0.284987,,,343.138065,0.040772,,,151.379426,0.029586,,
378.908491,0.906009,320.04499,0.082281,142.817425,0.273357,222.37384,0.277979,,,343.223542,0.020356,,,151.551426,0.489641,,
379.500263,0.765683,320.432888,0.088712,143.069369,0.289376,222.645652,0.299009,,,343.388955,0.036537,,,151.653684,0.228438,,
380.074936,0.751389,321.180642,0.030195,143.246994,0.249384,222.931311,0.282317,,,343.505791,0.055309,,,151.801591,0.132788,,
380.469037,0.863411,321.736937,0.032169,143.398505,0.311031,223.224165,0.159976,,,343.701648,0.04838,,,151.943249,0.153749,,
381.189261,0.675948,322.311956,0.036766,143.82268,0.592086,223.400248,0.275875,,,343.841215,0.077285,,,152.07828,0.314509,,
381.595753,0.723756,323.29407,0.226375,144.244712,0.484995,223.624563,0.223946,,,343.945415,0.082342,,,152.325117,0.585324,,
381.882234,0.363986,323.451519,0.04271,144.690683,0.157275,223.944643,0.275875,,,344.107658,0.029493,,,152.508585,0.022913,,
382.322888,0.589429,323.569968,0.158932,144.83358,0.193548,224.22556,0.255877,,,344.212351,0.027049,,,152.622826,0.151071,,
382.738862,0.59715,323.672036,0.029388,144.969883,0.377562,224.475399,0.389305,,,344.343623,0.015368,,,152.754,0.192397,,
383.000978,0.36805,323.868303,0.25321,145.152621,0.293082,224.949341,0.196006,,,344.50859,0.022228,,,152.904193,0.110518,,
383.439313,0.774238,324.13833,0.041534,145.393297,0.371912,225.50757,0.406207,,,344.651331,0.061397,,,153.087594,0.673209,,
383.850837,0.718389,324.400266,0.026666,145.566057,0.284529,225.916998,0.303727,,,344.81096,0.055472,,,153.299819,0.625551,,
384.502454,0.67708,324.58137,0.060894,145.707607,0.359175,226.236105,0.1444,,,344.956675,0.063728,,,153.465451,0.734035,,
384.924136,0.627431,324.976085,0.034666,145.833855,0.164753,227.203993,0.186896,,,345.06533,0.028893,,,153.716626,0.705596,,
385.651043,0.672348,325.149363,0.049252,145.96432,0.243251,227.809536,0.119051,,,345.214517,0.026533,,,153.874167,0.73617,,
386.071003,0.827344,327.918311,0.328579,146.126778,0.387443,228.689667,0.149734,,,345.335669,0.179368,,,154.217101,0.016669,,
386.840525,0.561984,328.14801,0.156001,146.286011,0.274368,229.252624,0.148329,,,345.61058,0.046905,,,154.336672,0.26412,,
387.251185,0.428266,328.255516,0.062089,146.530521,0.37944,229.494102,0.121116,,,345.763829,0.053102,,,154.623334,0.078868,,
387.52831,0.291537,328.438043,0.238347,146.689241,0.172647,230.086632,0.143223,,,345.909711,0.051885,,,154.776613,0.06378,,
387.907711,0.707171,328.734505,0.12976,146.8336,0.102094,230.801283,0.118871,,,346.014601,0.133694,,,154.892449,0.76923,,
388.311514,0.604654,328.991561,0.07352,146.967584,0.262413,231.04532,0.135541,,,346.181803,0.021816,,,155.030515,0.67501,,
389.036405,0.629921,329.147542,0.051683,147.101658,0.265782,231.383621,0.223267,,,346.31259,0.071327,,,155.184581,0.891304,,
389.450632,0.644501,329.522388,0.058393,147.264923,0.324648,231.794278,0.141552,,,346.444357,0.02298,,,155.430037,0.481762,,
390.150134,0.640333,332.322857,0.330374,147.423822,0.299533,232.540609,0.104938,,,346.577026,0.039231,,,155.586423,0.411758,,
390.570912,0.75753,332.579613,0.156905,147.676556,0.342182,233.097934,0.250827,,,346.711567,0.045494,,,155.727265,0.350428,,
391.328905,0.547515,332.707343,0.067409,147.835926,0.177217,233.361413,0.198079,,,346.860036,0.047729,,,155.812278,0.025761,,
391.707404,0.561501,332.885335,0.261351,148.107676,0.202601,233.669526,0.143262,,,346.98091,0.054379,,,155.95667,0.393328,,
391.969273,0.35037,333.180175,0.105348,148.254653,0.29314,234.654136,0.193012,,,347.115573,0.095321,,,156.123543,0.373424,,
392.418932,0.763222,333.42413,0.029666,148.380646,0.259238,235.408976,0.145531,,,347.265985,0.068837,,,156.334498,0.381186,,
392.828208,0.569524,333.574146,0.065376,148.555376,0.246493,235.703964,0.351099,,,347.408867,0.050102,,,156.555934,0.488008,,
393.55957,0.501139,333.941416,0.052539,148.793825,0.650545,235.829605,0.136846,,,347.532387,0.183029,,,156.720535,0.399362,,
393.978166,0.692672,336.193344,0.032245,148.961425,0.268774,236.001524,0.269287,,,347.80399,0.055158,,,156.867997,0.743681,,
394.731898,0.609546,336.760978,0.354039,149.112683,0.353239,236.367058,0.178225,,,347.938644,0.047151,,,157.119237,0.427169,,
395.136394,0.750989,336.917631,0.035601,149.354708,0.135517,237.142972,0.215939,,,348.113037,0.062426,,,157.32828,0.33234,,
395.822998,0.53563,337.017743,0.21735,149.506585,0.330784,237.38538,0.115657,,,348.248041,0.069607,,,157.483862,0.346172,,
396.231362,0.564067,337.14257,0.046318,149.678889,0.517059,237.742479,0.137111,,,348.355249,0.120628,,,157.67818,0.823844,,
396.489535,0.344769,337.328934,0.380386,149.943557,0.372296,237.998057,0.1239,,,348.482592,0.04504,,,157.864835,0.339516,,
396.924318,0.715891,337.622667,0.078121,150.098684,0.235416,238.305869,0.155116,,,348.640979,0.026876,,,158.000041,0.924482,,
397.35021,0.542146,337.845623,0.042382,150.250309,0.137876,238.710267,0.126935,,,348.746219,0.037049,,,158.282586,0.091229,,
398.271097,0.481916,338.005483,0.041063,150.375899,0.171873,239.026557,0.12539,,,348.896567,0.040363,,,158.417012,0.327065,,
398.548596,0.305648,338.400337,0.047266,150.520556,0.214345,239.293337,0.240118,,,349.042888,0.052142,,,158.591335,0.036427,,
398.801492,0.685235,341.168194,0.349784,150.6561,0.319137,239.57192,0.132217,,,349.157215,0.064371,,,158.73215,0.046324,,
399.230783,0.825216,341.338971,0.033782,150.824203,0.336493,239.709029,0.157468,,,349.34696,0.060572,,,158.852163,0.542288,,
400.05137,0.60155,341.442641,0.26711,151.070649,0.460351,240.013077,0.175702,,,349.450447,0.020869,,,158.986262,0.022174,,
400.353425,0.754962,341.570107,0.038369,151.243288,0.214767,240.278738,0.591942,,,349.587623,0.025662,,,159.140648,0.065939,,
400.671076,0.50554,341.75589,0.376994,151.370836,0.10329,240.435978,0.194897,,,349.716262,0.176015,,,159.284913,0.75137,,
400.990773,0.707307,342.026548,0.1063,151.49876,0.184401,240.601368,0.41282,,,349.999593,0.035427,,,159.371613,0.632441,,
401.383953,0.603317,342.16534,0.026645,151.776042,0.276487,240.981685,0.176805,,,350.136699,0.036223,,,159.457662,0.575504,,
402.173761,0.732349,342.283017,0.03397,151.932398,0.253679,241.286346,0.226573,,,350.24348,0.069664,,,159.552547,0.597036,,
402.541084,0.3835,342.465896,0.060366,152.20831,0.326621,241.577623,0.331727,,,350.438543,0.051503,,,159.651264,0.523743,,
402.977262,0.413732,342.839855,0.06323,152.363404,0.219329,241.87517,0.269943,,,350.545246,0.159445,,,159.74028,0.451035,,
403.502989,0.457337,345.607282,0.171361,152.514785,0.179845,242.152909,0.263205,,,350.690252,0.021214,,,159.841296,0.317491,,
403.788254,0.390128,345.875654,0.103164,152.639999,0.196387,242.447165,0.196121,,,350.830007,0.045573,,,159.924503,0.352037,,
404.061434,0.472438,346.005707,0.046002,152.918996,0.326542,242.671806,0.111113,,,350.944241,0.032821,,,160.014465,0.465771,,
404.361171,0.526547,346.175519,0.143154,153.342885,0.688621,242.864794,0.132092,,,351.084204,0.024592,,,160.106072,0.328477,,
404.831007,0.37049,346.463138,0.03199,153.514187,0.24005,243.019596,0.215855,,,351.209214,0.060382,,,160.278912,0.080529,,
405.108547,0.426211,346.719655,0.028185,153.759265,0.15251,243.279919,0.254678,,,351.351564,0.057761,,,160.39826,0.591286,,
405.381917,0.401234,346.885021,0.031436,153.887467,0.230903,243.573088,0.179819,,,351.430211,0.016081,,,160.581502,0.487823,,
406.027608,0.529368,347.240215,0.048845,154.041508,0.364466,243.869175,0.372647,,,351.535984,0.053024,,,160.678689,0.722756,,
,,347.528082,0.02693,154.328363,0.149672,244.148666,0.11716,,,351.767353,0.019227,,,161.122315,0.792835,,
,,349.707341,0.040919,154.463779,0.412556,244.581094,0.213382,,,351.897134,0.193262,,,161.262227,0.495467,,
,,350.0016,0.34946,154.600028,0.146939,244.996943,0.154188,,,352.177114,0.026416,,,161.401915,0.791888,,
,,350.160576,0.031599,154.768434,0.193098,245.167522,0.394548,,,352.329373,0.035229,,,161.677884,0.697408,,
,,350.263961,0.169555,155.027874,0.211351,245.863742,0.19633,,,352.46825,0.07485,,,161.815377,0.439746,,
,,350.376298,0.049926,155.200347,0.188782,246.158279,0.204424,,,352.560395,0.075511,,,161.961064,0.512887,,
,,350.558536,0.221815,155.341512,0.269594,246.470145,0.227015,,,352.710433,0.169016,,,162.102119,0.770537,,
,,350.838036,0.089271,155.470351,0.103615,246.699786,0.173496,,,352.863902,0.024089,,,162.239308,0.684033,,
,,351.121015,0.051461,155.611655,0.360088,247.020247,0.201881,,,353.020574,0.039467,,,162.367565,0.547312,,
,,351.265682,0.080553,155.777353,0.174064,247.290223,0.147875,,,353.139831,0.015135,,,162.513346,0.877048,,
,,351.611886,0.057902,155.911011,0.207828,247.442949,0.142664,,,353.284042,0.034487,,,162.660013,0.705026,,
,,351.892624,0.028416,156.15126,0.239251,247.582663,0.179403,,,353.436518,0.046584,,,162.789874,0.327478,,
,,354.374278,0.335544,156.300222,0.260212,247.864527,0.188547,,,353.576423,0.042063,,,162.923968,0.504163,,
,,354.499242,0.042162,156.465658,0.174786,248.128892,0.16721,,,353.674652,0.068749,,,163.082261,0.897874,,
,,354.63179,0.194386,156.743565,0.357103,248.414741,0.216646,,,353.826523,0.024717,,,163.345935,0.997533,,
,,354.756298,0.131369,156.900367,0.149628,248.803204,0.120252,,,353.966293,0.044762,,,163.624468,0.076509,,
,,354.924743,0.295613,157.04503,0.217103,249.122836,0.228287,,,354.102297,0.185447,,,163.792137,0.065917,,
,,355.23324,0.085544,157.294612,0.220521,249.541432,0.177101,,,354.369924,0.029872,,,163.9013,0.466756,,
,,355.441718,0.046834,157.444502,0.283111,249.687277,0.458764,,,354.510042,0.062312,,,164.045373,0.264804,,
,,355.620843,0.042838,157.589657,0.166173,250.108577,0.139598,,,354.619232,0.0668,,,164.212246,0.125919,,
,,356.002045,0.044994,157.857129,0.288823,250.354946,0.247807,,,354.815374,0.066385,,,164.446175,0.327403,,
,,356.278254,0.03357,158.016943,0.236511,250.677296,0.217685,,,354.910055,0.150457,,,164.607233,0.145566,,
,,358.222133,0.025477,158.1669,0.166799,250.973631,0.18567,,,355.05898,0.033748,,,164.822252,0.526021,,
,,358.790047,1.000292,158.30006,0.170292,251.207103,0.212464,,,355.22211,0.046875,,,164.946763,0.026336,,
,,358.895011,0.101241,158.559247,0.383073,251.524778,0.181667,,,355.46423,0.046796,,,165.033218,0.028313,,
,,359.036295,0.390354,158.724612,0.102585,251.825501,0.158372,,,355.583337,0.043392,,,165.189992,0.277663,,
,,359.165127,0.060283,158.860092,0.144616,251.972726,0.150025,,,355.770613,0.061691,,,165.350181,0.080932,,
,,359.342319,0.463912,158.985269,0.360024,252.128137,0.183536,,,355.90237,0.05917,,,165.616691,0.929733,,
,,359.610981,0.102393,159.149692,0.140542,252.379306,0.247525,,,356.014072,0.040231,,,165.900781,0.184206,,
,,359.890241,0.035532,159.289177,0.352351,252.622408,0.105198,,,356.159075,0.052107,,,166.055339,0.073536,,
,,360.418567,0.025066,159.541743,0.409413,252.937833,0.180078,,,356.284229,0.190949,,,166.168277,0.412955,,
,,360.944504,0.025294,159.697054,0.36588,253.168434,0.128721,,,356.411726,0.026917,,,166.302657,0.192843,,
,,361.654015,0.027544,159.855631,0.223594,253.342163,0.143425,,,356.566437,0.051554,,,166.463884,0.052846,,
,,362.234088,0.075786,160.102648,0.347236,253.639033,0.181509,,,356.701997,0.056431,,,166.618354,0.028114,,
,,362.783607,0.053347,160.264897,0.216941,254.234482,0.155969,,,356.851339,0.069362,,,166.743883,0.782604,,
,,363.180491,0.472855,160.402128,0.342724,254.657162,0.180949,,,356.962234,0.077308,,,167.015103,0.539018,,
,,363.339555,0.057255,160.547724,0.137332,254.927513,0.11619,,,357.106867,0.155936,,,167.159132,0.583363,,
,,363.442661,0.272938,160.785526,0.33779,255.199019,0.167411,,,357.25341,0.063739,,,167.419807,0.111232,,
,,363.558379,0.050803,160.975392,0.187662,255.610238,0.103589,,,357.831079,0.078993,,,167.577947,0.694787,,
,,363.762262,0.501847,161.251285,0.337399,255.769572,0.149649,,,358.222423,0.099768,,,167.858212,0.7464,,
,,364.029436,0.146604,161.400126,0.275841,256.521439,0.122275,,,358.756245,0.126207,,,168.144065,0.716663,,
,,364.174239,0.060544,161.557789,0.125957,256.719343,0.128097,,,358.915686,0.182345,,,168.359091,0.772418,,
,,364.324313,0.062683,161.70139,0.188842,256.893961,0.180695,,,359.63494,0.172468,,,168.545682,0.699564,,
,,364.46558,0.174814,161.828511,0.37222,257.190128,0.105481,,,359.776924,0.076919,,,168.724167,0.79851,,
,,364.597534,0.030656,161.978009,0.246929,257.478854,0.271546,,,359.903235,0.149621,,,168.915698,0.188552,,
,,364.841274,0.186266,162.241928,0.112278,257.893767,0.149877,,,360.040623,0.066967,,,169.099794,0.606345,,
,,365.55619,0.063901,162.382026,0.361208,258.21562,0.195753,,,360.178749,0.069919,,,169.294831,0.390103,,
,,366.393979,0.02591,162.52838,0.231197,258.48754,0.161848,,,360.434991,0.062155,,,169.514667,0.490329,,
,,366.668481,0.03694,162.684817,0.211919,258.616946,0.242552,,,360.578859,0.062438,,,169.687048,0.325237,,
,,367.138195,0.029224,162.923162,0.334107,258.785947,0.454264,,,360.698894,0.081834,,,169.858023,0.720744,,
,,367.250885,0.043603,163.062746,0.279596,259.157329,0.259102,,,360.828912,0.085659,,,170.08676,0.355443,,
,,367.399889,0.031916,163.233302,0.115717,259.463003,0.236462,,,360.964542,0.087499,,,170.40003,0.49618,,
,,367.669202,0.179984,163.489243,0.274966,259.753013,0.322433,,,361.104448,0.090185,,,170.545254,0.419573,,
,,367.824897,0.042271,163.642437,0.148949,260.05507,0.244923,,,361.220652,0.124379,,,170.681509,0.652373,,
,,367.943004,0.111284,163.784705,0.164458,260.311856,0.247018,,,361.355832,0.103533,,,170.930373,0.297067,,
,,368.250969,0.167434,163.93944,0.160183,260.564952,0.13927,,,361.49119,0.21494,,,171.215105,0.484527,,
,,368.553518,0.073882,164.064445,0.375762,260.856426,0.201776,,,361.659608,0.178096,,,171.360055,0.280168,,
,,368.806852,0.071799,164.202922,0.348436,261.012839,0.191826,,,362.23246,0.761727,,,171.545625,0.46342,,
,,368.951932,0.061603,164.462857,0.102263,261.176681,0.179299,,,362.469871,0.106162,,,171.788761,0.566254,,
,,369.330426,0.06376,164.620753,0.45031,261.433689,0.287705,,,362.635744,0.159955,,,171.929487,0.203813,,
,,369.636261,0.075291,164.765576,0.203465,261.711752,0.132489,,,362.780987,0.649414,,,172.089842,0.464776,,
,,369.911392,0.085328,164.92877,0.13226,261.99196,0.384697,,,363.020806,0.079847,,,172.341897,0.420251,,
,,370.616333,0.067612,165.179689,0.369423,262.396039,0.156948,,,363.190203,0.087323,,,172.63124,0.380113,,
,,371.209597,0.067875,165.335998,0.36861,262.706285,0.225141,,,363.345061,0.546863,,,172.778536,0.059625,,
,,371.603983,0.035501,165.611557,0.130621,263.293557,0.207129,,,363.603265,0.065236,,,172.904839,0.703463,,
,,371.766914,0.051422,165.755906,0.259027,263.763359,0.168862,,,363.752232,0.135272,,,173.03641,0.719117,,
,,371.87228,0.039674,165.919364,0.177769,264.016473,0.111164,,,363.902944,0.631443,,,173.182696,0.74209,,
,,372.160855,0.261237,166.08218,0.142065,264.297262,0.183658,,,364.165901,0.06914,,,173.328634,0.276201,,
,,372.281581,0.038889,166.218172,0.166234,264.862517,0.207699,,,364.318128,0.061077,,,173.443206,0.470637,,
,,372.413903,0.162976,166.464673,0.228508,265.109839,0.1314,,,364.477611,0.552277,,,173.582316,0.063145,,
,,372.522604,0.057861,166.755413,0.169044,265.38756,0.157939,,,364.859319,0.09282,,,173.736617,0.322634,,
,,372.733304,0.424073,166.908383,0.284249,265.560517,0.165322,,,365.019239,0.643875,,,173.874586,0.400174,,
,,373.049661,0.094185,167.041911,0.194298,265.778039,0.152792,,,365.254108,0.093967,,,174.007348,0.770123,,
,,373.294916,0.065225,167.195592,0.270423,265.967223,0.198267,,,365.409301,0.074047,,,174.140186,0.598527,,
,,373.456777,0.078516,167.453952,0.222888,266.241373,0.167269,,,365.553716,0.739157,,,174.289846,0.730637,,
,,373.846004,0.070397,167.597144,0.320581,266.535508,0.201882,,,365.809606,0.104519,,,174.438826,0.216708,,
,,374.603111,0.032915,167.883272,0.240293,266.959137,0.167482,,,366.39159,0.20821,,,174.567557,0.471237,,
,,375.147699,0.042648,168.01768,0.234905,267.259191,0.139511,,,366.671445,0.146384,,,174.698606,0.023105,,
,,375.732528,0.046218,168.173717,0.189554,267.493967,0.333947,,,367.099637,0.1228,,,174.849362,0.4306,,
,,376.126446,0.026857,168.30623,0.188935,267.634281,0.127611,,,367.249392,0.553064,,,174.991047,0.321784,,
,,376.28839,0.043036,168.585644,0.349507,267.857669,0.280285,,,367.640695,0.063053,,,175.133678,0.555878,,
,,376.433891,0.138885,168.733267,0.251346,268.185869,0.169771,,,367.809345,0.581522,,,175.25657,0.606065,,
,,376.697337,0.408045,168.873441,0.148447,268.516709,0.228644,,,368.069425,0.074065,,,175.403531,0.761182,,
,,376.809534,0.067394,169.013543,0.178102,268.798615,0.198747,,,368.365029,0.169743,,,175.552871,0.180081,,
,,376.949944,0.266517,169.141273,0.275213,269.069213,0.198622,,,368.949338,0.637462,,,175.678465,0.271017,,
,,377.068385,0.031673,169.29292,0.196728,269.368114,0.252454,,,369.193423,0.101986,,,175.812435,0.039004,,
,,377.281218,0.53013,169.452457,0.263513,269.612964,0.199589,,,369.34974,0.155459,,,175.950316,0.29906,,
,,377.558777,0.146136,169.585285,0.158457,270.054031,0.14033,,,369.48801,0.590495,,,176.091051,0.329774,,
,,377.694901,0.031656,169.71766,0.233697,270.211224,0.177885,,,369.634288,0.728671,,,176.193265,0.509426,,
,,377.803599,0.053547,169.866706,0.348381,270.472522,0.177476,,,369.908877,0.82958,,,176.271004,0.371397,,
,,377.988759,0.104261,170.01744,0.194955,270.718063,0.11616,,,370.460972,0.07554,,,176.365264,0.480352,,
,,378.394507,0.092267,170.14303,0.174144,271.026415,0.232624,,,370.612735,0.661157,,,176.452551,0.223417,,
,,379.109936,0.052293,170.274526,0.338083,271.286441,0.133208,,,371.207083,0.626028,,,176.545902,0.587157,,
,,379.663541,0.030523,170.42902,0.33016,271.431335,0.131788,,,371.449171,0.087009,,,176.637892,0.131412,,
,,380.263363,0.056568,170.58465,0.290165,271.730896,0.120776,,,371.60966,0.151607,,,176.731542,0.400941,,
,,380.804288,0.039595,170.84736,0.329638,271.993554,0.169691,,,371.765333,0.48776,,,176.818893,0.199489,,
,,380.942052,0.194632,170.985344,0.21787,272.289317,0.131085,,,372.007426,0.076653,,,176.909918,0.429397,,
,,381.232777,0.332918,171.126036,0.189617,272.543596,0.136117,,,372.161554,0.077066,,,177.004352,0.222256,,
,,381.343946,0.029159,171.371623,0.483531,272.715574,0.221504,,,372.334036,0.367921,,,177.095226,0.31675,,
,,381.486923,0.170892,171.517934,0.16933,272.987363,0.115142,,,372.580411,0.104461,,,177.196011,0.423641,,
,,381.5923,0.041169,171.678488,0.257022,273.26196,0.136929,,,372.737635,0.130372,,,177.304857,0.247985,,
,,381.79532,0.400006,171.935437,0.252771,273.826876,0.228401,,,372.89762,0.471448,,,177.384694,0.186736,,
,,382.106519,0.117057,172.072838,0.26549,274.131335,0.171712,,,373.16172,0.060742,,,177.484213,0.652477,,
,,382.325769,0.049679,172.238621,0.181143,274.549866,0.163699,,,373.494137,0.406362,,,177.577849,0.076555,,
,,382.487293,0.061287,172.364323,0.124193,274.921775,0.259972,,,373.713984,0.100772,,,177.670541,0.329338,,
,,382.889666,0.085565,172.51033,0.379089,275.212142,0.224559,,,373.881372,0.181555,,,177.764722,0.213389,,
,,383.600511,0.044028,172.659635,0.203232,275.344212,0.120945,,,374.028986,0.535578,,,177.8495,0.441351,,
,,384.154656,0.047953,172.824064,0.191616,275.526968,0.269979,,,374.272381,0.061654,,,177.938536,0.283243,,
,,384.726463,0.055873,172.960138,0.252546,275.757378,0.437926,,,374.600386,0.317313,,,178.028074,0.251617,,
,,385.123861,0.026189,173.211815,0.337919,276.062881,0.312165,,,374.841582,0.130677,,,178.127944,0.287158,,
,,385.279781,0.04959,173.474193,0.205008,276.311243,0.246234,,,374.994919,0.148083,,,178.211063,0.308007,,
,,385.40591,0.080404,173.600905,0.397299,276.460268,0.199,,,375.142946,0.532615,,,178.299906,0.353032,,
,,385.681639,0.411645,173.765015,0.228496,276.614512,0.203336,,,375.729957,0.513645,,,178.431932,0.365195,,
,,385.797471,0.040408,173.892996,0.301468,276.804951,0.339919,,,375.969071,0.153741,,,178.568983,0.582657,,
,,385.926945,0.216378,174.022573,0.184232,277.244457,0.367443,,,376.131229,0.168076,,,178.720195,0.832259,,
,,386.057034,0.02689,174.149556,0.297096,277.529585,0.121757,,,376.285739,0.477684,,,178.980295,0.874206,,
